NQM6,1781042400025167493,389297742,82754272,1781042400025103847,29093.500000000,1,1781042400025167493,29086.000000000,2,4,2026-06-10
NQM6,1781042400025168567,389297743,82754273,1781042400025103847,29093.500000000,1,1781042400025168567,29086.000000000,3,4,2026-06-10
NQM6,1781042400025238221,389297752,82754275,1781042400025238221,29093.500000000,2,1781042400025168567,29086.000000000,3,4,2026-06-10
NQM6,1781042400025273663,389297755,82754278,1781042400025238221,29093.500000000,2,1781042400025273663,29086.250000000,1,4,2026-06-10
NQM6,1781042400025357947,389297763,82754282,1781042400025357947,29093.250000000,1,1781042400025273663,29086.250000000,1,4,2026-06-10
NQM6,1781042400025386401,389297767,82754284,1781042400025357947,29093.250000000,1,1781042400025386401,29086.250000000,2,4,2026-06-10
NQM6,1781042400025387475,389297768,82754285,1781042400025357947,29093.250000000,1,1781042400025387475,29086.250000000,3,4,2026-06-10
NQM6,1781042400025457091,389297776,82754287,1781042400025457091,29093.250000000,2,1781042400025387475,29086.250000000,3,4,2026-06-10
NQM6,1781042400025495297,389297779,82754290,1781042400025457091,29093.250000000,2,1781042400025495297,29086.500000000,1,4,2026-06-10
NQM6,1781042400025586265,389297789,82754294,1781042400025586265,29093.000000000,1,1781042400025495297,29086.500000000,1,4,2026-06-10
NQM6,1781042400025617713,389297793,82754296,1781042400025586265,29093.000000000,1,1781042400025617713,29086.500000000,2,4,2026-06-10
NQM6,1781042400025618613,389297794,82754297,1781042400025586265,29093.000000000,1,1781042400025618613,29086.500000000,3,4,2026-06-10
NQM6,1781042400025712863,389297800,82754299,1781042400025712863,29093.000000000,2,1781042400025618613,29086.500000000,3,4,2026-06-10
NQM6,1781042400025750359,389297804,82754302,1781042400025712863,29093.000000000,2,1781042400025750359,29086.750000000,1,4,2026-06-10
NQM6,1781042400025816787,389297813,82754306,1781042400025816787,29092.750000000,1,1781042400025750359,29086.750000000,1,4,2026-06-10
NQM6,1781042400025862243,389297817,82754308,1781042400025816787,29092.750000000,1,1781042400025862243,29086.750000000,2,4,2026-06-10
NQM6,1781042400025863173,389297818,82754309,1781042400025816787,29092.750000000,1,1781042400025863173,29086.750000000,3,4,2026-06-10
NQM6,1781042400025942695,389297825,82754311,1781042400025942695,29092.750000000,2,1781042400025863173,29086.750000000,3,4,2026-06-10
NQM6,1781042400025975949,389297828,82754314,1781042400025942695,29092.750000000,2,1781042400025975949,29087.000000000,1,4,2026-06-10
NQM6,1781042400026039785,389297837,82754318,1781042400026039785,29092.500000000,1,1781042400025975949,29087.000000000,1,4,2026-06-10
NQM6,1781042400026076995,389297841,82754320,1781042400026039785,29092.500000000,1,1781042400026076995,29087.000000000,2,4,2026-06-10
NQM6,1781042400026077991,389297842,82754321,1781042400026039785,29092.500000000,1,1781042400026077991,29087.000000000,3,4,2026-06-10
NQM6,1781042400026152601,389297847,82754323,1781042400026152601,29092.500000000,2,1781042400026077991,29087.000000000,3,4,2026-06-10
NQM6,1781042400026190231,389297854,82754326,1781042400026152601,29092.500000000,2,1781042400026190231,29087.250000000,1,4,2026-06-10
NQM6,1781042400026245485,389297863,82754330,1781042400026245485,29092.250000000,1,1781042400026190231,29087.250000000,1,4,2026-06-10
NQM6,1781042400026344129,389297867,82754332,1781042400026245485,29092.250000000,1,1781042400026344129,29087.250000000,2,4,2026-06-10
NQM6,1781042400026345109,389297868,82754333,1781042400026245485,29092.250000000,1,1781042400026345109,29087.250000000,3,4,2026-06-10
