Record Date,Transaction Type,Transaction Type Description,Type A Depositary Amount,Type B Depositary Amount,Type C Depositary Amount,Total Amount,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-09-09,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,09,09
2021-09-08,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,09,08
2021-09-08,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,09,08
2021-09-08,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,09,08
2021-09-08,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,09,08
2021-09-08,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,09,08
2021-09-08,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,09,08
2021-09-08,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,09,08
2021-09-08,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,09,08
2021-09-08,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,09,08
2021-09-08,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,09,08
2021-09-08,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,09,08
2021-09-07,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,09,07
2021-09-07,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,09,07
2021-09-07,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,09,07
2021-09-07,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,09,07
2021-09-07,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,09,07
2021-09-07,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,09,07
2021-09-07,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,09,07
2021-09-07,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,09,07
2021-09-07,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,09,07
2021-09-07,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,09,07
2021-09-07,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,09,07
2021-09-03,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,09,03
2021-09-03,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,09,03
2021-09-03,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,09,03
2021-09-03,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,09,03
2021-09-03,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,09,03
2021-09-03,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,09,03
2021-09-03,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,09,03
2021-09-03,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,09,03
2021-09-03,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,09,03
2021-09-03,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,09,03
2021-09-03,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,09,03
2021-09-02,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,09,02
2021-09-02,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,09,02
2021-09-02,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,09,02
2021-09-02,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,09,02
2021-09-02,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,09,02
2021-09-02,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,09,02
2021-09-02,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,09,02
2021-09-02,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,09,02
2021-09-02,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,09,02
2021-09-02,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,09,02
2021-09-02,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,09,02
2021-09-01,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,09,01
2021-09-01,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,09,01
2021-09-01,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,09,01
2021-09-01,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,09,01
2021-09-01,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,09,01
2021-09-01,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,09,01
2021-09-01,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,09,01
2021-09-01,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,09,01
2021-09-01,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,09,01
2021-09-01,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,09,01
2021-09-01,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,09,01
2021-08-31,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,31
2021-08-31,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,31
2021-08-31,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,31
2021-08-31,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,31
2021-08-31,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,31
2021-08-31,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,31
2021-08-31,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,31
2021-08-31,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,31
2021-08-31,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,31
2021-08-31,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,31
2021-08-31,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,31
2021-08-30,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,30
2021-08-30,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,30
2021-08-30,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,30
2021-08-30,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,30
2021-08-30,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,30
2021-08-30,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,30
2021-08-30,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,30
2021-08-30,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,30
2021-08-30,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,30
2021-08-30,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,30
2021-08-30,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,30
2021-08-27,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,27
2021-08-27,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,27
2021-08-27,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,27
2021-08-27,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,27
2021-08-27,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,27
2021-08-27,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,27
2021-08-27,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,27
2021-08-27,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,27
2021-08-27,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,27
2021-08-27,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,27
2021-08-27,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,27
2021-08-26,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,26
2021-08-26,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,26
2021-08-26,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,26
2021-08-26,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,26
2021-08-26,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,26
2021-08-26,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,26
2021-08-26,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,26
2021-08-26,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,26
2021-08-26,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,26
2021-08-26,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,26
2021-08-26,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,26
2021-08-25,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,25
2021-08-25,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,25
2021-08-25,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,25
2021-08-25,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,25
2021-08-25,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,25
2021-08-25,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,25
2021-08-25,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,25
2021-08-25,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,25
2021-08-25,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,25
2021-08-25,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,25
2021-08-25,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,25
2021-08-24,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,24
2021-08-24,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,24
2021-08-24,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,24
2021-08-24,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,24
2021-08-24,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,24
2021-08-24,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,24
2021-08-24,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,24
2021-08-24,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,24
2021-08-24,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,24
2021-08-24,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,24
2021-08-24,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,24
2021-08-23,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,23
2021-08-23,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,23
2021-08-23,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,23
2021-08-23,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,23
2021-08-23,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,23
2021-08-23,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,23
2021-08-23,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,23
2021-08-23,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,23
2021-08-23,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,23
2021-08-23,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,23
2021-08-23,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,23
2021-08-20,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,20
2021-08-20,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,20
2021-08-20,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,20
2021-08-20,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,20
2021-08-20,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,20
2021-08-20,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,20
2021-08-20,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,20
2021-08-20,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,20
2021-08-20,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,20
2021-08-20,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,20
2021-08-20,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,20
2021-08-19,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,19
2021-08-19,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,19
2021-08-19,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,19
2021-08-19,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,19
2021-08-19,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,19
2021-08-19,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,19
2021-08-19,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,19
2021-08-19,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,19
2021-08-19,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,19
2021-08-19,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,19
2021-08-19,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,19
2021-08-18,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,18
2021-08-18,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,18
2021-08-18,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,18
2021-08-18,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,18
2021-08-18,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,18
2021-08-18,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,18
2021-08-18,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,18
2021-08-18,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,18
2021-08-18,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,18
2021-08-18,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,18
2021-08-18,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,18
2021-08-17,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,17
2021-08-17,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,17
2021-08-17,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,17
2021-08-17,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,17
2021-08-17,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,17
2021-08-17,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,17
2021-08-17,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,17
2021-08-17,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,17
2021-08-17,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,17
2021-08-17,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,17
2021-08-17,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,17
2021-08-16,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,16
2021-08-16,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,16
2021-08-16,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,16
2021-08-16,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,16
2021-08-16,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,16
2021-08-16,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,16
2021-08-16,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,16
2021-08-16,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,16
2021-08-16,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,16
2021-08-16,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,16
2021-08-16,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,16
2021-08-13,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,13
2021-08-13,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,13
2021-08-13,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,13
2021-08-13,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,13
2021-08-13,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,13
2021-08-13,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,13
2021-08-13,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,13
2021-08-13,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,13
2021-08-13,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2021,4,2021,3,08,13
2021-08-13,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2021,4,2021,3,08,13
2021-08-13,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2021,4,2021,3,08,13
2021-08-12,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2021,4,2021,3,08,12
2021-08-12,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2021,4,2021,3,08,12
2021-08-12,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2021,4,2021,3,08,12
2021-08-12,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2021,4,2021,3,08,12
2021-08-12,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2021,4,2021,3,08,12
2021-08-12,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2021,4,2021,3,08,12
2021-08-12,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2021,4,2021,3,08,12
2021-08-12,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2021,4,2021,3,08,12
