ei,xi,pnl,slv,root
2025-11-13 02:00:00,2025-11-13 02:15:00,26.75,ZN#4,ZN
2025-11-13 02:15:00,2025-11-13 02:20:00,26.75,ZN#5,ZN
2025-11-13 02:05:00,2025-11-13 03:10:00,58.0,ZB#0,ZB
2025-11-13 03:50:00,2025-11-13 03:55:00,26.75,ZB#2,ZB
2025-11-13 03:50:00,2025-11-13 03:55:00,26.75,ZB#1,ZB
2025-11-13 04:25:00,2025-11-13 04:30:00,11.125,ZN#5,ZN
2025-11-13 04:45:00,2025-11-13 04:50:00,-20.125,ZN#4,ZN
2025-11-13 04:15:00,2025-11-13 05:05:00,-40.214285714291805,ZB#0,ZB
2025-11-13 06:55:00,2025-11-13 07:00:00,-34.6339285714306,ZB#0,ZB
2025-11-13 07:00:00,2025-11-13 07:05:00,26.75,ZB#2,ZB
2025-11-13 07:00:00,2025-11-13 07:05:00,26.75,ZN#5,ZN
2025-11-14 00:10:00,2025-11-14 00:15:00,11.125,ZN#5,ZN
2025-11-14 00:05:00,2025-11-14 00:50:00,-42.4464285714306,ZB#0,ZB
2025-11-14 00:50:00,2025-11-14 00:55:00,26.75,ZB#2,ZB
2025-11-14 01:30:00,2025-11-14 01:40:00,26.75,ZB#1,ZB
2025-11-14 02:00:00,2025-11-14 02:00:00,-20.125,ZN#4,ZN
2025-11-14 03:05:00,2025-11-14 03:10:00,11.125,ZN#5,ZN
2025-11-14 04:30:00,2025-11-14 04:35:00,-23.473214285708195,ZB#2,ZB
2025-11-14 02:40:00,2025-11-14 04:35:00,-35.75,ZB#0,ZB
2025-11-14 05:20:00,2025-11-14 05:30:00,26.75,ZB#0,ZB
2025-11-14 06:10:00,2025-11-14 06:10:00,-20.125,ZN#5,ZN
2025-11-14 06:10:00,2025-11-14 06:20:00,-35.75,ZB#1,ZB
2025-11-14 06:10:00,2025-11-14 06:20:00,-35.75,ZB#2,ZB
2025-11-14 06:30:00,2025-11-14 06:35:00,11.125,ZN#4,ZN
2025-11-14 10:20:00,2025-11-14 11:15:00,89.25,ZB#0,ZB
2025-11-14 11:10:00,2025-11-14 11:15:00,58.0,ZB#2,ZB
2025-11-14 19:45:00,2025-11-14 19:55:00,58.0,ZB#0,ZB
2025-11-16 23:25:00,2025-11-16 23:30:00,58.0,ZB#0,ZB
2025-11-17 00:25:00,2025-11-17 00:30:00,-35.75,ZN#5,ZN
2025-11-17 00:25:00,2025-11-17 00:50:00,26.75,ZB#1,ZB
2025-11-17 01:00:00,2025-11-17 01:20:00,-67.0,ZB#2,ZB
2025-11-17 02:00:00,2025-11-17 02:05:00,11.125,ZN#4,ZN
2025-11-17 02:35:00,2025-11-17 02:40:00,26.75,ZB#2,ZB
2025-11-17 02:00:00,2025-11-17 02:45:00,58.0,ZB#0,ZB
2025-11-17 03:45:00,2025-11-17 03:55:00,11.125,ZN#5,ZN
2025-11-17 04:15:00,2025-11-17 04:20:00,26.75,ZB#2,ZB
2025-11-17 04:05:00,2025-11-17 04:20:00,-20.125,ZN#4,ZN
2025-11-17 05:50:00,2025-11-17 05:50:00,-35.75,ZB#1,ZB
2025-11-17 05:55:00,2025-11-17 06:00:00,11.125,ZN#5,ZN
2025-11-17 06:15:00,2025-11-17 06:20:00,11.125,ZN#4,ZN
2025-11-17 05:05:00,2025-11-17 06:30:00,58.0,ZB#0,ZB
2025-11-17 06:35:00,2025-11-17 06:40:00,26.75,ZB#2,ZB
2025-11-17 08:00:00,2025-11-17 08:05:00,-42.4464285714306,ZB#0,ZB
2025-11-17 10:00:00,2025-11-17 11:35:00,58.0,ZB#0,ZB
2025-11-17 12:50:00,2025-11-17 12:50:00,-67.0,ZB#2,ZB
2025-11-18 00:10:00,2025-11-18 00:20:00,-30.7276785714306,ZN#5,ZN
2025-11-18 00:05:00,2025-11-18 00:20:00,-73.6964285714306,ZB#0,ZB
2025-11-18 00:20:00,2025-11-18 00:35:00,-56.9553571428612,ZB#2,ZB
2025-11-18 02:10:00,2025-11-18 02:25:00,58.0,ZB#0,ZB
2025-11-18 03:10:00,2025-11-18 03:15:00,11.125,ZN#5,ZN
2025-11-18 05:45:00,2025-11-18 05:50:00,-34.6339285714306,ZB#0,ZB
2025-11-18 07:30:00,2025-11-18 07:35:00,26.75,ZB#2,ZB
2025-11-18 09:15:00,2025-11-18 09:20:00,58.0,ZB#2,ZB
2025-11-18 10:20:00,2025-11-18 10:30:00,-53.6071428571388,ZB#2,ZB
2025-11-18 10:20:00,2025-11-18 10:30:00,-53.6071428571388,ZB#0,ZB
2025-11-18 12:30:00,2025-11-18 12:45:00,89.25,ZB#0,ZB
2025-11-19 00:00:00,2025-11-19 00:05:00,26.75,ZB#1,ZB
2025-11-19 00:30:00,2025-11-19 00:35:00,11.125,ZN#5,ZN
2025-11-18 23:35:00,2025-11-19 01:00:00,-68.1160714285694,ZB#0,ZB
2025-11-19 01:20:00,2025-11-19 01:20:00,-35.75,ZB#2,ZB
2025-11-19 02:40:00,2025-11-19 02:45:00,11.125,ZN#5,ZN
2025-11-19 02:45:00,2025-11-19 02:50:00,11.125,ZN#4,ZN
2025-11-19 02:50:00,2025-11-19 02:55:00,26.75,ZB#2,ZB
2025-11-19 02:15:00,2025-11-19 04:00:00,-45.7946428571388,ZB#0,ZB
2025-11-19 04:00:00,2025-11-19 04:05:00,26.75,ZB#2,ZB
2025-11-19 04:50:00,2025-11-19 04:55:00,26.75,ZB#0,ZB
2025-11-19 05:00:00,2025-11-19 05:05:00,11.125,ZN#5,ZN
2025-11-19 05:00:00,2025-11-19 05:05:00,11.125,ZN#4,ZN
2025-11-19 05:10:00,2025-11-19 05:20:00,-23.473214285708195,ZB#1,ZB
2025-11-19 05:50:00,2025-11-19 05:55:00,-35.75,ZB#2,ZB
2025-11-19 07:30:00,2025-11-19 07:40:00,58.0,ZB#0,ZB
2025-11-19 07:45:00,2025-11-19 07:50:00,26.75,ZB#1,ZB
2025-11-19 07:45:00,2025-11-19 07:50:00,26.75,ZB#2,ZB
2025-11-19 09:45:00,2025-11-19 10:05:00,58.0,ZB#0,ZB
2025-11-19 09:45:00,2025-11-19 10:05:00,58.0,ZB#2,ZB
2025-11-19 11:10:00,2025-11-19 11:15:00,26.75,ZB#2,ZB
2025-11-19 13:05:00,2025-11-19 13:10:00,58.0,ZB#2,ZB
2025-11-19 23:50:00,2025-11-20 00:00:00,58.0,ZB#0,ZB
2025-11-20 00:50:00,2025-11-20 01:05:00,26.75,ZN#5,ZN
2025-11-20 02:10:00,2025-11-20 02:15:00,26.75,ZB#2,ZB
2025-11-20 01:55:00,2025-11-20 02:30:00,-40.214285714291805,ZB#0,ZB
2025-11-20 02:15:00,2025-11-20 02:30:00,26.75,ZN#4,ZN
2025-11-20 03:40:00,2025-11-20 03:45:00,26.75,ZB#1,ZB
2025-11-20 04:25:00,2025-11-20 04:30:00,11.125,ZN#5,ZN
2025-11-20 04:40:00,2025-11-20 04:45:00,11.125,ZN#4,ZN
2025-11-20 04:50:00,2025-11-20 05:00:00,58.0,ZB#0,ZB
2025-11-20 05:00:00,2025-11-20 05:05:00,-35.75,ZB#2,ZB
2025-11-20 06:15:00,2025-11-20 06:20:00,-35.75,ZB#2,ZB
2025-11-20 06:15:00,2025-11-20 06:25:00,26.75,ZB#1,ZB
2025-11-20 07:15:00,2025-11-20 07:20:00,11.125,ZN#5,ZN
2025-11-20 07:40:00,2025-11-20 07:45:00,-29.0535714285694,ZB#2,ZB
2025-11-20 07:55:00,2025-11-20 07:55:00,-67.0,ZB#0,ZB
2025-11-20 08:45:00,2025-11-20 08:50:00,26.75,ZB#1,ZB
2025-11-20 10:05:00,2025-11-20 10:05:00,-98.25,ZB#0,ZB
2025-11-20 10:55:00,2025-11-20 11:00:00,-31.285714285708195,ZB#1,ZB
2025-11-20 11:45:00,2025-11-20 11:50:00,58.0,ZB#2,ZB
2025-11-20 19:40:00,2025-11-20 19:50:00,58.0,ZB#1,ZB
2025-11-21 00:05:00,2025-11-21 00:15:00,-67.0,ZB#2,ZB
2025-11-21 00:25:00,2025-11-21 00:35:00,58.0,ZB#0,ZB
2025-11-21 01:35:00,2025-11-21 01:40:00,26.75,ZN#5,ZN
2025-11-21 02:05:00,2025-11-21 02:15:00,26.75,ZN#4,ZN
2025-11-21 02:30:00,2025-11-21 02:35:00,26.75,ZB#0,ZB
2025-11-21 03:15:00,2025-11-21 03:30:00,-3.3839285714306016,ZB#2,ZB
2025-11-21 03:15:00,2025-11-21 03:30:00,18.9375,ZB#1,ZB
2025-11-21 04:05:00,2025-11-21 04:10:00,26.75,ZN#4,ZN
2025-11-21 04:50:00,2025-11-21 04:55:00,58.0,ZB#0,ZB
2025-11-21 05:10:00,2025-11-21 05:15:00,11.125,ZN#5,ZN
2025-11-21 05:45:00,2025-11-21 05:50:00,26.75,ZB#2,ZB
2025-11-21 06:50:00,2025-11-21 06:55:00,26.75,ZB#2,ZB
2025-11-21 07:10:00,2025-11-21 07:15:00,26.75,ZB#1,ZB
2025-11-21 07:15:00,2025-11-21 07:25:00,58.0,ZB#0,ZB
2025-11-21 08:35:00,2025-11-21 08:45:00,-5.6160714285693984,ZB#2,ZB
2025-11-21 09:30:00,2025-11-21 09:35:00,-67.0,ZB#1,ZB
2025-11-21 09:35:00,2025-11-21 09:45:00,-73.6964285714306,ZB#0,ZB
2025-11-21 12:50:00,2025-11-21 12:55:00,-33.5178571428612,ZB#2,ZB
2025-11-24 00:00:00,2025-11-24 00:05:00,26.75,ZB#1,ZB
2025-11-24 00:00:00,2025-11-24 00:05:00,-35.75,ZN#5,ZN
2025-11-23 23:35:00,2025-11-24 01:30:00,-4.5,ZB#0,ZB
2025-11-24 01:50:00,2025-11-24 02:00:00,26.75,ZB#0,ZB
2025-11-24 02:00:00,2025-11-24 02:10:00,11.125,ZN#4,ZN
2025-11-24 02:10:00,2025-11-24 02:15:00,11.125,ZN#5,ZN
2025-11-24 02:15:00,2025-11-24 02:20:00,26.75,ZB#2,ZB
2025-11-24 04:05:00,2025-11-24 04:10:00,26.75,ZB#1,ZB
2025-11-24 04:10:00,2025-11-24 04:15:00,11.125,ZN#4,ZN
2025-11-24 05:00:00,2025-11-24 06:05:00,58.0,ZB#0,ZB
2025-11-24 07:10:00,2025-11-24 07:15:00,-51.375,ZB#0,ZB
2025-11-24 07:15:00,2025-11-24 07:20:00,26.75,ZB#2,ZB
2025-11-24 07:45:00,2025-11-24 07:50:00,26.75,ZB#1,ZB
2025-11-24 10:00:00,2025-11-24 10:10:00,58.0,ZB#0,ZB
2025-11-24 10:10:00,2025-11-24 10:15:00,26.75,ZB#1,ZB
2025-11-24 12:50:00,2025-11-24 12:55:00,-64.7678571428612,ZB#0,ZB
2025-11-24 23:00:00,2025-11-24 23:10:00,-31.285714285708195,ZB#0,ZB
2025-11-25 00:05:00,2025-11-25 00:10:00,58.0,ZB#2,ZB
2025-11-25 00:10:00,2025-11-25 00:15:00,26.75,ZN#5,ZN
2025-11-25 01:40:00,2025-11-25 01:45:00,26.75,ZB#1,ZB
2025-11-25 01:40:00,2025-11-25 01:45:00,26.75,ZB#0,ZB
2025-11-25 02:20:00,2025-11-25 02:25:00,26.75,ZB#2,ZB
2025-11-25 02:20:00,2025-11-25 02:25:00,11.125,ZN#4,ZN
2025-11-25 02:45:00,2025-11-25 02:50:00,11.125,ZN#5,ZN
2025-11-25 03:25:00,2025-11-25 03:25:00,-35.75,ZB#2,ZB
2025-11-25 04:35:00,2025-11-25 04:40:00,11.125,ZN#4,ZN
2025-11-25 04:35:00,2025-11-25 04:40:00,26.75,ZB#2,ZB
2025-11-25 04:50:00,2025-11-25 04:55:00,11.125,ZN#5,ZN
2025-11-25 05:10:00,2025-11-25 05:15:00,26.75,ZB#1,ZB
2025-11-25 03:45:00,2025-11-25 05:40:00,-35.75,ZB#0,ZB
2025-11-25 06:45:00,2025-11-25 06:50:00,26.75,ZB#0,ZB
2025-11-25 07:35:00,2025-11-25 07:40:00,26.75,ZB#2,ZB
2025-11-25 09:40:00,2025-11-25 09:45:00,58.0,ZB#0,ZB
2025-11-25 10:35:00,2025-11-25 10:40:00,58.0,ZB#2,ZB
2025-11-25 11:55:00,2025-11-25 12:00:00,58.0,ZB#0,ZB
2025-11-25 12:40:00,2025-11-25 12:45:00,58.0,ZB#2,ZB
2025-11-25 12:45:00,2025-11-25 12:50:00,-42.4464285714306,ZB#1,ZB
2025-11-25 19:55:00,2025-11-25 20:00:00,58.0,ZB#1,ZB
2025-11-25 19:55:00,2025-11-25 20:10:00,89.25,ZB#0,ZB
2025-11-25 23:10:00,2025-11-25 23:20:00,58.0,ZB#0,ZB
2025-11-25 23:20:00,2025-11-25 23:30:00,26.75,ZB#1,ZB
2025-11-26 00:00:00,2025-11-26 00:05:00,11.125,ZN#5,ZN
2025-11-26 01:20:00,2025-11-26 01:30:00,58.0,ZB#0,ZB
2025-11-26 01:25:00,2025-11-26 01:30:00,58.0,ZB#2,ZB
2025-11-26 03:40:00,2025-11-26 03:40:00,-4.5,ZB#0,ZB
2025-11-26 04:10:00,2025-11-26 04:20:00,11.125,ZN#5,ZN
2025-11-26 06:50:00,2025-11-26 06:55:00,-19.566964285708195,ZN#5,ZN
2025-11-26 07:00:00,2025-11-26 07:05:00,11.125,ZN#4,ZN
2025-11-26 07:00:00,2025-11-26 07:10:00,26.75,ZB#2,ZB
2025-11-26 07:00:00,2025-11-26 07:10:00,26.75,ZB#1,ZB
2025-11-26 06:55:00,2025-11-26 07:15:00,26.75,ZB#0,ZB
2025-11-26 08:15:00,2025-11-26 08:20:00,26.75,ZB#2,ZB
2025-11-26 08:55:00,2025-11-26 09:25:00,58.0,ZB#0,ZB
2025-11-26 09:30:00,2025-11-26 09:35:00,26.75,ZB#1,ZB
2025-11-26 11:40:00,2025-11-26 11:40:00,-35.75,ZB#1,ZB
2025-11-26 11:05:00,2025-11-26 11:40:00,58.0,ZB#2,ZB
2025-11-26 11:05:00,2025-11-26 11:40:00,58.0,ZB#0,ZB
2025-11-26 18:40:00,2025-11-26 18:50:00,58.0,ZB#0,ZB
2025-11-26 19:55:00,2025-11-26 20:00:00,26.75,ZB#1,ZB
2025-11-26 23:00:00,2025-11-27 00:10:00,-40.214285714291805,ZB#0,ZB
2025-11-27 00:50:00,2025-11-27 01:30:00,11.125,ZN#5,ZN
2025-11-27 06:50:00,2025-11-27 07:35:00,11.125,ZN#5,ZN
2025-11-27 04:00:00,2025-11-27 07:45:00,-35.75,ZB#2,ZB
2025-11-27 04:05:00,2025-11-27 08:20:00,-32.401785714291805,ZN#3,ZN
2025-11-27 13:10:00,2025-11-27 13:10:00,-35.75,ZB#0,ZB
2025-11-27 13:10:00,2025-11-27 13:30:00,-35.75,ZB#1,ZB
2025-11-27 13:30:00,2025-11-27 13:30:00,-35.75,ZB#2,ZB
2025-11-27 15:30:00,2025-11-27 15:35:00,26.75,ZB#2,ZB
2025-12-01 00:40:00,2025-12-01 01:20:00,26.75,ZN#3,ZN
2025-12-01 02:55:00,2025-12-01 03:00:00,-4.5,ZN#5,ZN
2025-12-01 03:45:00,2025-12-01 03:55:00,-4.5,ZN#4,ZN
2025-12-01 08:55:00,2025-12-01 09:10:00,-98.25,ZB#0,ZB
2025-12-01 09:10:00,2025-12-01 09:50:00,26.75,ZB#1,ZB
2025-12-01 12:40:00,2025-12-01 12:45:00,-34.6339285714306,ZB#0,ZB
2025-12-01 12:45:00,2025-12-01 12:45:00,-35.75,ZB#2,ZB
2025-12-01 13:05:00,2025-12-01 13:10:00,11.125,ZB#1,ZB
2025-12-01 17:30:00,2025-12-01 17:45:00,-35.75,ZB#1,ZB
2025-12-01 17:50:00,2025-12-01 18:00:00,-26.8214285714306,ZB#0,ZB
2025-12-01 19:45:00,2025-12-01 19:50:00,26.75,ZB#2,ZB
2025-12-02 03:50:00,2025-12-02 04:10:00,-4.5,ZN#5,ZN
2025-12-02 07:15:00,2025-12-02 07:25:00,-4.5,ZN#3,ZN
2025-12-03 07:15:00,2025-12-03 07:50:00,-35.75,ZN#5,ZN
2025-12-05 05:45:00,2025-12-05 07:35:00,26.75,ZN#5,ZN
2025-12-19 05:45:00,2025-12-19 05:50:00,11.125,ZN#4,ZN
2025-12-19 05:50:00,2025-12-19 05:55:00,26.75,ZB#2,ZB
2025-12-19 06:00:00,2025-12-19 06:05:00,26.75,ZB#1,ZB
2025-12-19 06:00:00,2025-12-19 06:55:00,58.0,ZB#0,ZB
2025-12-19 06:35:00,2025-12-19 07:00:00,26.75,ZN#3,ZN
2025-12-19 07:20:00,2025-12-19 07:25:00,2.1964285714306016,ZB#2,ZB
2025-12-19 08:20:00,2025-12-19 08:25:00,58.0,ZB#0,ZB
2025-12-19 09:45:00,2025-12-19 09:50:00,26.75,ZB#1,ZB
2025-12-19 11:50:00,2025-12-19 11:55:00,58.0,ZB#0,ZB
2025-12-19 13:00:00,2025-12-19 13:05:00,58.0,ZB#1,ZB
2025-12-19 13:00:00,2025-12-19 13:05:00,58.0,ZB#2,ZB
2025-12-19 18:30:00,2025-12-19 18:50:00,-53.6071428571388,ZB#0,ZB
2025-12-19 19:25:00,2025-12-19 20:20:00,-35.75,ZB#2,ZB
2025-12-21 23:55:00,2025-12-22 00:10:00,58.0,ZB#0,ZB
2025-12-22 00:10:00,2025-12-22 00:30:00,26.75,ZN#3,ZN
2025-12-22 02:00:00,2025-12-22 02:05:00,11.125,ZN#4,ZN
2025-12-22 02:10:00,2025-12-22 02:30:00,58.0,ZB#0,ZB
2025-12-22 04:25:00,2025-12-22 04:30:00,26.75,ZB#1,ZB
2025-12-22 04:30:00,2025-12-22 04:35:00,26.75,ZB#0,ZB
2025-12-22 04:40:00,2025-12-22 04:45:00,11.125,ZN#5,ZN
2025-12-22 06:45:00,2025-12-22 06:50:00,-35.75,ZB#2,ZB
2025-12-22 06:45:00,2025-12-22 06:50:00,-35.75,ZB#0,ZB
2025-12-22 06:50:00,2025-12-22 06:50:00,-20.125,ZN#5,ZN
2025-12-22 07:00:00,2025-12-22 07:15:00,26.75,ZN#3,ZN
2025-12-22 07:45:00,2025-12-22 07:50:00,26.75,ZB#1,ZB
2025-12-22 09:40:00,2025-12-22 10:45:00,-62.535714285708195,ZB#0,ZB
2025-12-22 10:40:00,2025-12-22 11:00:00,-51.375,ZB#2,ZB
2025-12-22 10:40:00,2025-12-22 11:00:00,-51.375,ZB#1,ZB
2025-12-22 12:15:00,2025-12-22 12:45:00,58.0,ZB#0,ZB
2025-12-22 13:15:00,2025-12-22 13:20:00,58.0,ZB#1,ZB
2025-12-22 18:05:00,2025-12-22 18:10:00,58.0,ZB#0,ZB
2025-12-22 18:40:00,2025-12-22 18:50:00,58.0,ZB#2,ZB
2025-12-22 23:50:00,2025-12-22 23:55:00,26.75,ZB#2,ZB
2025-12-23 00:00:00,2025-12-23 00:05:00,11.125,ZN#4,ZN
2025-12-23 00:00:00,2025-12-23 00:05:00,11.125,ZN#5,ZN
2025-12-22 23:05:00,2025-12-23 01:05:00,-68.1160714285694,ZB#0,ZB
2025-12-23 01:05:00,2025-12-23 01:40:00,26.75,ZN#3,ZN
2025-12-23 03:00:00,2025-12-23 03:05:00,11.125,ZN#5,ZN
2025-12-23 03:45:00,2025-12-23 03:50:00,11.125,ZN#4,ZN
2025-12-23 03:45:00,2025-12-23 03:50:00,26.75,ZB#2,ZB
2025-12-23 03:50:00,2025-12-23 05:15:00,-67.0,ZB#0,ZB
2025-12-23 05:10:00,2025-12-23 05:15:00,-20.125,ZN#5,ZN
2025-12-23 05:30:00,2025-12-23 05:35:00,26.75,ZB#1,ZB
2025-12-23 05:45:00,2025-12-23 06:00:00,-20.125,ZN#4,ZN
2025-12-23 06:00:00,2025-12-23 06:15:00,-34.6339285714306,ZB#0,ZB
2025-12-23 06:15:00,2025-12-23 06:20:00,26.75,ZB#2,ZB
2025-12-23 06:05:00,2025-12-23 06:45:00,26.75,ZN#3,ZN
2025-12-23 07:40:00,2025-12-23 07:45:00,26.75,ZB#2,ZB
2025-12-23 08:20:00,2025-12-23 08:25:00,26.75,ZB#1,ZB
2025-12-23 08:15:00,2025-12-23 08:30:00,58.0,ZB#0,ZB
2025-12-23 09:10:00,2025-12-23 09:20:00,58.0,ZB#2,ZB
2025-12-23 10:25:00,2025-12-23 10:45:00,58.0,ZB#2,ZB
2025-12-23 11:30:00,2025-12-23 11:40:00,58.0,ZB#2,ZB
2025-12-23 11:20:00,2025-12-23 12:00:00,58.0,ZB#0,ZB
2025-12-23 18:20:00,2025-12-23 18:30:00,58.0,ZB#0,ZB
2025-12-23 23:55:00,2025-12-24 00:00:00,58.0,ZB#0,ZB
2025-12-24 00:40:00,2025-12-24 00:45:00,26.75,ZB#1,ZB
2025-12-24 01:05:00,2025-12-24 01:10:00,11.125,ZN#5,ZN
2025-12-24 00:40:00,2025-12-24 01:25:00,58.0,ZB#2,ZB
2025-12-24 02:00:00,2025-12-24 02:05:00,11.125,ZN#4,ZN
2025-12-24 02:10:00,2025-12-24 02:15:00,26.75,ZN#3,ZN
2025-12-24 02:35:00,2025-12-24 02:40:00,26.75,ZB#0,ZB
2025-12-24 02:50:00,2025-12-24 02:55:00,-12.3125,ZB#1,ZB
2025-12-24 03:05:00,2025-12-24 03:10:00,11.125,ZN#5,ZN
2025-12-24 04:00:00,2025-12-24 04:05:00,11.125,ZN#4,ZN
2025-12-24 04:05:00,2025-12-24 04:20:00,-29.0535714285694,ZB#2,ZB
2025-12-24 05:30:00,2025-12-24 05:30:00,-4.5,ZB#2,ZB
2025-12-24 05:30:00,2025-12-24 05:35:00,-1.1517857142918047,ZB#1,ZB
2025-12-24 05:30:00,2025-12-24 05:35:00,-1.1517857142918047,ZB#0,ZB
2025-12-24 06:00:00,2025-12-24 06:45:00,11.125,ZN#4,ZN
2025-12-24 06:35:00,2025-12-24 06:45:00,26.75,ZB#2,ZB
2025-12-24 06:45:00,2025-12-24 06:50:00,11.125,ZN#5,ZN
2025-12-24 06:45:00,2025-12-24 07:00:00,-30.7276785714306,ZN#3,ZN
2025-12-24 07:30:00,2025-12-24 07:45:00,26.75,ZB#0,ZB
2025-12-24 08:05:00,2025-12-24 08:05:00,-35.75,ZB#1,ZB
2025-12-24 08:45:00,2025-12-24 09:15:00,-51.375,ZB#2,ZB
2025-12-24 10:00:00,2025-12-24 10:15:00,26.75,ZB#2,ZB
2025-12-24 10:15:00,2025-12-24 10:20:00,26.75,ZB#1,ZB
2025-12-24 10:15:00,2025-12-24 10:20:00,26.75,ZB#0,ZB
2025-12-24 11:10:00,2025-12-24 11:10:00,-35.75,ZB#2,ZB
2025-12-24 12:35:00,2025-12-24 13:25:00,58.0,ZB#2,ZB
2025-12-24 13:20:00,2025-12-24 13:30:00,58.0,ZB#0,ZB
2025-12-24 13:30:00,2025-12-24 13:35:00,26.75,ZB#1,ZB
2025-12-25 23:00:00,2025-12-25 23:15:00,58.0,ZB#2,ZB
2025-12-26 04:45:00,2025-12-26 04:55:00,11.125,ZN#5,ZN
2025-12-26 04:30:00,2025-12-26 05:00:00,11.125,ZN#4,ZN
2025-12-26 05:00:00,2025-12-26 05:05:00,26.75,ZB#0,ZB
2025-12-26 05:15:00,2025-12-26 05:30:00,-15.102678571430602,ZN#3,ZN
2025-12-26 07:50:00,2025-12-26 07:50:00,-67.0,ZB#0,ZB
2025-12-26 07:50:00,2025-12-26 07:50:00,-35.75,ZB#2,ZB
2025-12-26 09:25:00,2025-12-26 10:05:00,26.75,ZB#2,ZB
2025-12-26 10:10:00,2025-12-26 10:15:00,26.75,ZB#0,ZB
2025-12-26 10:15:00,2025-12-26 10:30:00,26.75,ZB#1,ZB
2025-12-26 10:45:00,2025-12-26 10:55:00,26.75,ZB#2,ZB
2025-12-26 12:15:00,2025-12-26 12:20:00,-20.125,ZB#2,ZB
2025-12-26 18:30:00,2025-12-26 19:45:00,89.25,ZB#0,ZB
2025-12-29 01:10:00,2025-12-29 01:20:00,-67.0,ZB#0,ZB
2025-12-29 01:20:00,2025-12-29 01:30:00,26.75,ZB#2,ZB
2025-12-29 01:40:00,2025-12-29 01:45:00,26.75,ZN#3,ZN
2025-12-29 02:25:00,2025-12-29 02:30:00,11.125,ZN#4,ZN
2025-12-29 02:25:00,2025-12-29 02:30:00,26.75,ZB#2,ZB
2025-12-29 02:30:00,2025-12-29 02:35:00,11.125,ZN#5,ZN
2025-12-29 04:30:00,2025-12-29 04:35:00,11.125,ZN#5,ZN
2025-12-29 05:10:00,2025-12-29 05:10:00,-35.75,ZB#0,ZB
2025-12-29 05:55:00,2025-12-29 06:00:00,-35.75,ZB#1,ZB
2025-12-29 06:00:00,2025-12-29 06:05:00,26.75,ZB#2,ZB
2025-12-29 06:05:00,2025-12-29 06:10:00,-20.125,ZN#4,ZN
2025-12-29 06:40:00,2025-12-29 06:45:00,11.125,ZN#5,ZN
2025-12-29 08:55:00,2025-12-29 09:05:00,-59.1875,ZB#0,ZB
2025-12-29 11:00:00,2025-12-29 11:15:00,-53.6071428571388,ZB#1,ZB
2025-12-29 18:25:00,2025-12-29 18:30:00,26.75,ZB#1,ZB
2025-12-29 19:35:00,2025-12-29 19:40:00,58.0,ZB#2,ZB
2025-12-29 18:35:00,2025-12-29 19:45:00,-53.6071428571388,ZB#0,ZB
2025-12-30 00:00:00,2025-12-30 00:10:00,26.75,ZN#3,ZN
2025-12-30 00:35:00,2025-12-30 00:40:00,26.75,ZB#0,ZB
2025-12-30 00:50:00,2025-12-30 00:55:00,11.125,ZN#5,ZN
2025-12-30 01:40:00,2025-12-30 01:45:00,26.75,ZB#1,ZB
2025-12-30 02:05:00,2025-12-30 02:15:00,11.125,ZN#4,ZN
2025-12-30 02:50:00,2025-12-30 02:55:00,11.125,ZN#5,ZN
2025-12-30 05:25:00,2025-12-30 05:30:00,11.125,ZN#3,ZN
2025-12-30 05:35:00,2025-12-30 05:40:00,-4.5,ZB#1,ZB
2025-12-30 05:35:00,2025-12-30 05:40:00,26.75,ZB#0,ZB
2025-12-30 06:00:00,2025-12-30 06:05:00,-9.522321428569398,ZN#5,ZN
2025-12-30 07:00:00,2025-12-30 07:05:00,26.75,ZB#2,ZB
2025-12-30 07:45:00,2025-12-30 07:50:00,26.75,ZB#1,ZB
2025-12-30 07:50:00,2025-12-30 08:05:00,-73.6964285714306,ZB#0,ZB
2025-12-30 10:10:00,2025-12-30 11:10:00,58.0,ZB#0,ZB
2025-12-30 11:45:00,2025-12-30 11:55:00,-31.285714285708195,ZB#2,ZB
2025-12-30 18:50:00,2025-12-30 19:00:00,58.0,ZB#2,ZB
2025-12-30 23:40:00,2025-12-31 00:00:00,58.0,ZB#0,ZB
2025-12-31 00:00:00,2025-12-31 00:05:00,11.125,ZN#3,ZN
2025-12-31 00:25:00,2025-12-31 00:30:00,11.125,ZN#5,ZN
2025-12-31 02:35:00,2025-12-31 02:45:00,11.125,ZN#5,ZN
2025-12-31 02:55:00,2025-12-31 03:05:00,26.75,ZB#2,ZB
2025-12-31 02:55:00,2025-12-31 03:05:00,26.75,ZB#1,ZB
2025-12-31 02:55:00,2025-12-31 03:05:00,26.75,ZB#0,ZB
2025-12-31 04:20:00,2025-12-31 04:30:00,26.75,ZB#2,ZB
2025-12-31 04:15:00,2025-12-31 04:30:00,11.125,ZN#3,ZN
2025-12-31 04:40:00,2025-12-31 05:05:00,11.125,ZN#4,ZN
2025-12-31 05:35:00,2025-12-31 05:45:00,26.75,ZB#2,ZB
2025-12-31 05:35:00,2025-12-31 05:45:00,26.75,ZB#1,ZB
2025-12-31 05:35:00,2025-12-31 05:45:00,26.75,ZB#0,ZB
2025-12-31 05:55:00,2025-12-31 06:00:00,4.4285714285693984,ZN#5,ZN
2025-12-31 11:50:00,2025-12-31 11:55:00,58.0,ZB#0,ZB
