contract,split,mech,n,tr,ho,tpw,ctl,beat
CLZ4,0.6,imp,162,8.008800464480673,-2.0678199677409452,2.4387608069164264,-4.3878995989875,True
CLZ4,0.6,rev,162,10.576038970863184,0.629943168928498,2.9448847262247835,-4.3878995989875,True
CLZ4,0.6,rnd,176,5.470942096281205,-4.3878995989875,2.505403458213256,-4.3878995989875,False
CLZ4,0.6,sqz,62,4.345274010773452,-1.7400162678340099,1.983669548511047,-4.3878995989875,True
CLZ4,0.6,vol,7,-1.2620189669584758,-0.3154851620570562,2.689721421709894,-4.3878995989875,True
CLZ4,0.6,vwr,150,12.064756258714326,4.0621413628538106,3.7072869493618765,-4.3878995989875,True
CLZ4,0.7,imp,162,7.227668261008489,-2.5546191665326896,2.5936599423631126,-3.9638130442485,True
CLZ4,0.7,rev,160,10.196495035506715,-1.7420057611788433,2.9448847262247835,-3.9638130442485,True
CLZ4,0.7,rnd,168,3.8002368439443197,-3.9638130442485,2.69992795389049,-3.9638130442485,False
CLZ4,0.7,sqz,61,4.422392022445583,-3.8367806308293715,1.983669548511047,-3.9638130442485,True
CLZ4,0.7,vol,7,-1.512822245581393,0.49843987265116346,2.689721421709894,-3.9638130442485,True
CLZ4,0.7,vwr,148,10.34361516950109,6.478109172541241,3.7072869493618765,-3.9638130442485,True
CLZ4,0.8,imp,147,5.436555628784612,-0.7868630787931116,3.983120625771922,-4.708836156447448,True
CLZ4,0.8,rev,152,7.203356796564015,0.8266199615665615,4.841498559077809,-4.708836156447448,True
CLZ4,0.8,rnd,136,3.258526346260964,-4.708836156447448,3.4029779058597502,-4.708836156447448,False
CLZ4,0.8,sqz,52,0.7684133679015734,-2.053971173524626,4.735830931796349,-4.708836156447448,True
CLZ4,0.8,vol,7,-1.6217062519477192,1.5197450797083427,2.449567723342939,-4.708836156447448,True
CLZ4,0.8,vwr,138,8.824205043503918,1.5135636708128661,4.7118155619596545,-4.708836156447448,True
CLZ5,0.5,imp,158,3.5218644218429476,-3.3705102607710367,3.9316591189790047,-4.8322060854525635,True
CLZ5,0.5,rev,157,4.745914360945159,-3.712080515331533,2.748044462741869,-4.8322060854525635,True
CLZ5,0.5,rnd,152,3.2728290548193577,-4.8322060854525635,2.0028818443804033,-4.8322060854525635,False
CLZ5,0.5,sqz,56,3.1177586984958,-2.2968786931459952,2.3535062439961574,-4.8322060854525635,True
CLZ5,0.5,vol,10,1.1708045975764814,-5.095268009776247,2.2382324687800192,-4.8322060854525635,False
CLZ5,0.5,vwr,146,10.574354602879513,-5.31370284988949,4.0757513379991765,-4.8322060854525635,False
CLZ5,0.6,imp,158,2.1464859896459343,-2.888977586492419,3.9316591189790038,-2.917201503714204,True
CLZ5,0.6,rev,157,3.6355122121221735,-3.5445764256761363,2.743927542198435,-2.917201503714204,False
CLZ5,0.6,rnd,153,2.0886323819655397,-2.917201503714204,1.9514203375874841,-2.917201503714204,False
CLZ5,0.6,sqz,56,2.316863775038699,-1.857285462993816,2.684918347742555,-2.917201503714204,True
CLZ5,0.6,vol,10,0.6585614289872203,-5.56155568131992,2.2430355427473585,-2.917201503714204,False
CLZ5,0.6,vwr,146,9.43882407489485,-7.605224707508516,4.277480444627418,-2.917201503714204,False
CLZ5,0.7,imp,155,1.8146253801542087,-4.423002827048512,3.725813091807328,-2.4540109820864386,False
CLZ5,0.7,rev,153,1.8878974686106489,-3.8985444817753256,3.371757925072046,-2.4540109820864386,False
CLZ5,0.7,rnd,145,1.8896962580166279,-2.4540109820864386,2.836558254425689,-2.4540109820864386,False
CLZ5,0.7,sqz,54,2.540144664240518,-4.232668946566652,2.3535062439961574,-2.4540109820864386,False
CLZ5,0.7,vol,10,-0.5898279921364927,-4.936813305792929,2.2430355427473585,-2.4540109820864386,False
CLZ5,0.7,vwr,144,6.660265623225027,-3.1095767669766303,3.6249485384932068,-2.4540109820864386,False
CLZ5,0.8,imp,141,1.635342305625066,-5.145361532799454,4.967064635652532,-1.8797330756154647,False
