contract,split,mech,n,tr,ho,tpw,ctl,beat
ESH6,0.6,rnd,159,10.955655985876584,-5.290209972449032,1.6371354743447768,-5.290209972449032,False
ESH6,0.6,sqz,60,24.29312082405365,-6.610911731911886,1.826012058570198,-5.290209972449032,False
ESH6,0.6,vwr,158,13.257812990943778,-8.69998454864737,3.340716131413806,-5.290209972449032,False
ESH6,0.7,imp,160,14.502471359825268,-6.914014844629382,4.276485788113694,-9.022636885632641,True
ESH6,0.7,rev,161,16.433032698108565,-0.9916706251533318,2.4935400516795863,-9.022636885632641,True
ESH6,0.7,rnd,159,11.10519236328002,-9.022636885632641,3.1782945736434107,-9.022636885632641,False
ESH6,0.7,sqz,56,18.40430978633773,-10.600628119679024,2.7002583979328167,-9.022636885632641,False
ESH6,0.7,vwr,156,12.765849592297794,-14.203504709487115,3.311184939091916,-9.022636885632641,False
ESH6,0.8,imp,145,10.79129859885938,17.104793912439355,4.021779254337394,-7.037532546976771,True
ESH6,0.8,rev,152,11.436212864559149,3.419121107227619,3.0121816168327795,-7.037532546976771,True
ESH6,0.8,rnd,139,9.044135552802848,-7.037532546976771,3.1416881998277346,-7.037532546976771,False
ESH6,0.8,sqz,54,15.798178870084497,-15.628385130419849,2.7002583979328167,-7.037532546976771,False
ESH6,0.8,vwr,144,11.669838727845308,-10.446565899462732,3.370247323735696,-7.037532546976771,False
ESM6,0.5,imp,162,18.431180000427574,-0.5517590595834596,3.265503875968992,0.04516303596059679,False
ESM6,0.5,rev,164,16.882054201843175,-3.318166464640599,3.2332041343669253,0.04516303596059679,False
ESM6,0.5,rnd,170,13.315616159269446,0.04516303596059679,1.9234496124031004,0.04516303596059679,False
ESM6,0.5,sqz,62,23.46917059361601,15.094412547644971,1.6709732988802755,0.04516303596059679,True
ESM6,0.5,vwr,161,14.909264877250783,-3.392994138336241,2.7260981912144704,0.04516303596059679,False
ESM6,0.6,imp,162,15.299238331048622,-4.0715345268559515,2.7083333333333335,-4.196136721783558,True
ESM6,0.6,rev,164,11.960231137717717,0.43039301711676925,3.974483204134367,-4.196136721783558,True
ESM6,0.6,rnd,171,12.765665354545677,-4.196136721783558,3.2881136950904386,-4.196136721783558,False
ESM6,0.6,sqz,65,21.958162454963254,14.68836160170701,1.6709732988802755,-4.196136721783558,True
ESM6,0.6,vwr,161,11.379211765661232,0.41474823316019394,3.5578165374677,-4.196136721783558,True
ESM6,0.7,imp,158,15.151577338596281,-2.775718803018308,2.8516057585825023,-3.243915686043178,True
ESM6,0.7,rev,162,10.999958968010638,-3.2276312407599823,4.018087855297158,-3.243915686043178,True
ESM6,0.7,rnd,165,9.755000487301327,-3.243915686043178,3.018410852713178,-3.243915686043178,False
ESM6,0.7,sqz,63,19.40587856856763,11.241196069580402,2.0757967269595174,-3.243915686043178,True
ESM6,0.7,vwr,158,10.215773716299742,-6.187647169545907,3.1173864894795122,-3.243915686043178,False
ESM6,0.8,imp,145,10.596170794416253,-13.015554445114972,4.935400516795865,-13.12191234336195,True
ESM6,0.8,rev,155,11.308635921372238,0.09714008920091086,3.5437430786267994,-13.12191234336195,True
ESM6,0.8,rnd,142,7.6166783157868405,-13.12191234336195,3.2650424510889624,-13.12191234336195,False
ESM6,0.8,sqz,56,17.90038184398101,15.693272069798454,2.8079242032730405,-13.12191234336195,True
ESM6,0.8,vwr,143,9.935255403450725,-11.888190664015776,3.5326688815060905,-13.12191234336195,True
