name,imp,W,pull,stop,tgt,invert,cooldown,max_hold,max_wait,min_leg,n,tr_day,wr,tgt%,stop%,to%,net,per_day,per_trade,maxDD,train_per_day,train_n,test_per_day,test_n,test_wr,test_maxDD
i3.0_w3_p0.5_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.5,10.0,30.0,True,60,600,300,0.0,9272,134.4,37.7,17.1,54.9,28.0,15696.0,227.5,1.69,2647.0,156.4,5910,382.5,3362,35.6,937.0
i3.0_w5_p0.5_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,6.0,24.0,True,60,600,300,0.0,9561,138.6,31.4,17.1,65.2,17.7,15689.0,227.4,1.64,1383.0,139.1,6184,422.4,3377,29.9,579.0
i3.0_w5_p0.236_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.236,12.0,24.0,True,60,600,300,0.0,10322,149.6,42.3,25.0,48.8,26.1,15646.0,226.8,1.52,2304.0,106.5,6641,496.4,3681,41.9,1503.0
i5.0_w3_p0.5_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,8.0,30.0,True,60,600,300,0.0,8768,127.1,33.3,16.1,62.4,21.5,15641.0,226.7,1.78,2153.0,176.0,5546,334.1,3222,30.8,787.0
i7.0_w4_p0.236_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.236,10.0,24.0,True,60,600,300,0.0,9484,137.4,38.7,24.5,56.1,19.4,15635.0,226.6,1.65,1915.0,150.4,5984,393.5,3500,37.7,799.0
i3.0_w3_p0.618_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,6.0,30.0,True,60,600,300,0.0,9255,134.1,29.5,12.6,67.4,20.0,15625.0,226.5,1.69,1666.0,200.8,5893,275.6,3362,26.3,1505.0
i5.0_w3_p0.382_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,10.0,30.0,True,60,600,300,0.0,9138,132.4,36.8,17.8,56.8,25.4,15564.0,225.6,1.7,1984.0,123.0,5763,454.3,3375,35.8,962.0
i7.0_w3_p0.382_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,6.0,24.0,True,60,600,300,0.0,8939,129.6,29.4,19.6,68.9,11.5,15469.0,224.2,1.73,1169.0,148.4,5614,390.4,3325,28.7,754.0
i3.0_w5_p0.5_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,6.0,30.0,True,60,600,300,0.0,9372,135.8,29.6,12.5,66.8,20.7,15287.0,221.6,1.63,1434.0,137.8,6027,406.4,3345,27.1,718.0
i3.0_w4_p0.5_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.5,8.0,24.0,True,60,600,300,0.0,9519,138.0,36.2,19.8,58.3,21.9,15222.0,220.6,1.6,2504.0,177.6,6132,310.4,3387,33.7,631.0
i5.0_w3_p0.236_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.236,6.0,12.0,True,60,600,300,0.0,11126,161.2,41.3,36.8,57.0,6.2,15127.0,219.2,1.36,972.0,176.8,7369,307.7,3757,41.7,542.0
i5.0_w3_p0.382_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,8.0,24.0,True,60,600,300,0.0,9628,139.5,35.1,21.2,60.8,18.0,15112.0,219.0,1.57,1614.0,128.9,6150,418.8,3478,34.6,758.0
i3.0_w5_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.236,8.0,12.0,True,60,600,300,0.0,11419,165.5,47.2,40.5,49.0,10.4,14884.0,215.7,1.3,1664.0,102.4,7657,469.8,3762,49.7,521.0
i7.0_w3_p0.382_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,8.0,30.0,True,60,600,300,0.0,8486,123.0,32.0,16.8,64.6,18.6,14796.0,214.4,1.74,1038.0,129.5,5276,402.4,3210,30.9,745.0
i5.0_w5_p0.382_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.382,8.0,24.0,True,60,600,300,0.0,9460,137.1,35.4,20.9,60.0,19.1,14707.0,213.1,1.55,2155.0,120.9,6044,418.2,3416,34.7,634.0
i5.0_w4_p0.5_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,6.0,30.0,True,60,600,300,0.0,8925,129.3,28.7,13.2,68.6,18.2,14517.0,210.4,1.63,1162.0,168.7,5660,297.8,3265,25.9,659.0
i7.0_w5_p0.236_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.236,10.0,30.0,True,60,600,300,0.0,9335,135.3,36.2,18.2,58.0,23.7,14389.0,208.5,1.54,3364.0,63.7,5897,536.6,3438,36.0,1257.0
i7.0_w3_p0.5_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.5,6.0,30.0,True,60,600,300,0.0,7991,115.8,27.1,14.6,70.8,14.7,14369.0,208.2,1.8,1386.0,174.8,4959,276.4,3032,25.1,1045.0
i3.0_w5_p0.5_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,8.0,30.0,True,60,600,300,0.0,9042,131.0,34.3,14.3,59.5,26.2,14213.0,206.0,1.57,2116.0,114.7,5758,409.1,3284,32.3,970.0
i7.0_w5_p0.382_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.382,6.0,24.0,True,60,600,300,0.0,9068,131.4,29.6,18.7,68.4,12.9,14112.0,204.5,1.56,2316.0,125.0,5754,380.4,3314,29.1,619.0
i5.0_w4_p0.236_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.236,10.0,18.0,True,60,600,300,0.0,10419,151.0,43.0,31.9,51.3,16.8,14084.0,204.1,1.35,2187.0,82.5,6761,478.1,3658,44.1,674.0
i3.0_w3_p0.382_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.382,10.0,24.0,True,60,600,300,0.0,10124,146.7,39.2,22.7,53.7,23.6,13947.0,202.1,1.38,2953.0,120.4,6503,383.2,3621,38.1,1146.0
i7.0_w5_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.236,8.0,12.0,True,60,600,300,0.0,10400,150.7,46.8,42.0,50.4,7.6,13732.0,199.0,1.32,1418.0,96.0,6777,429.9,3623,49.3,452.0
i3.0_w4_p0.236_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.236,10.0,18.0,True,60,600,300,0.0,10917,158.2,42.9,31.4,50.7,17.8,13718.0,198.8,1.26,2089.0,66.0,7171,499.2,3746,44.2,724.0
i5.0_w3_p0.382_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,6.0,18.0,True,60,600,300,0.0,10187,147.6,33.6,25.2,64.4,10.4,13702.0,198.6,1.35,1605.0,114.4,6602,385.6,3585,33.8,610.0
i3.0_w3_p0.618_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,10.0,30.0,True,60,600,300,0.0,8637,125.2,37.8,16.3,54.1,29.6,13671.0,198.1,1.58,2257.0,154.0,5458,291.6,3179,35.7,1611.0
i3.0_w5_p0.5_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,10.0,30.0,True,60,600,300,0.0,8753,126.9,38.1,15.9,53.4,30.6,13663.0,198.0,1.56,2024.0,110.2,5537,393.4,3216,36.1,1346.0
i3.0_w5_p0.382_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.382,10.0,30.0,True,60,600,300,0.0,9451,137.0,37.6,16.6,54.6,28.8,13611.0,197.3,1.44,2700.0,107.3,6054,397.8,3397,35.7,1480.0
i3.0_w5_p0.5_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,8.0,24.0,True,60,600,300,0.0,9285,134.6,35.9,19.5,58.3,22.2,13575.0,196.7,1.46,2059.0,115.8,5954,376.2,3331,34.7,785.0
i5.0_w4_p0.5_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,6.0,24.0,True,60,600,300,0.0,9133,132.4,30.3,17.8,67.2,15.0,13565.0,196.6,1.49,1041.0,166.0,5820,258.6,3313,28.0,748.0
i7.0_w4_p0.236_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.236,10.0,18.0,True,60,600,300,0.0,9830,142.5,42.8,32.9,52.3,14.8,13524.0,196.0,1.38,1158.0,108.0,6261,392.0,3569,43.4,662.0
i5.0_w5_p0.382_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.382,6.0,18.0,True,60,600,300,0.0,10018,145.2,33.8,24.9,64.0,11.1,13438.0,194.8,1.34,1855.0,121.0,6505,357.5,3513,33.7,492.0
i5.0_w5_p0.236_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.236,12.0,24.0,True,60,600,300,0.0,9913,143.7,41.5,25.5,49.8,24.8,13377.0,193.9,1.35,2388.0,79.3,6318,451.9,3595,41.5,1425.0
i3.0_w3_p0.236_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.236,10.0,18.0,True,60,600,300,0.0,11015,159.6,42.9,31.3,50.9,17.7,13314.0,193.0,1.21,2319.0,110.2,7191,376.9,3824,43.1,991.0
i3.0_w3_p0.618_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,12.0,30.0,True,60,600,300,0.0,8401,121.8,40.6,17.7,48.6,33.7,13264.0,192.2,1.58,2447.0,171.3,5289,231.9,3112,38.2,1963.0
i5.0_w4_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.236,8.0,12.0,True,60,600,300,0.0,10930,158.4,46.6,41.0,50.1,8.9,13193.0,191.2,1.21,1552.0,107.4,7249,377.5,3681,48.3,462.0
i7.0_w4_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.236,8.0,12.0,True,60,600,300,0.0,10323,149.6,46.7,41.9,50.8,7.3,13120.0,190.1,1.27,1232.0,111.6,6708,364.2,3615,48.2,447.0
i7.0_w3_p0.236_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.236,6.0,12.0,True,60,600,300,0.0,10291,149.1,40.7,37.3,58.0,4.7,13068.0,189.4,1.27,1250.0,141.0,6662,293.4,3629,41.4,444.0
i7.0_w3_p0.5_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.5,8.0,30.0,True,60,600,300,0.0,7749,112.3,31.9,16.8,64.5,18.7,12951.0,187.7,1.67,2028.0,151.4,4774,263.4,2975,29.8,1119.0
i5.0_w3_p0.5_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,6.0,24.0,True,60,600,300,0.0,9242,133.9,29.7,18.0,68.0,13.9,12840.0,186.1,1.39,1281.0,134.3,5904,298.1,3338,28.1,579.0
i7.0_w5_p0.236_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.236,10.0,18.0,True,60,600,300,0.0,9910,143.6,42.7,32.6,52.1,15.3,12834.0,186.0,1.3,2861.0,63.5,6343,463.1,3567,44.2,818.0
i3.0_w4_p0.236_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.236,12.0,30.0,True,60,600,300,0.0,10123,146.7,39.3,18.9,51.3,29.8,12824.0,185.9,1.27,2900.0,97.2,6468,383.9,3655,37.6,1900.0
i5.0_w4_p0.382_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.382,8.0,24.0,True,60,600,300,0.0,9556,138.5,34.7,20.5,60.7,18.8,12819.0,185.8,1.34,2029.0,139.2,6109,285.7,3447,33.1,1263.0
i5.0_w5_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.236,8.0,12.0,True,60,600,300,0.0,10984,159.2,46.5,40.9,49.9,9.2,12800.0,185.5,1.17,2045.0,66.3,7277,454.9,3707,49.5,513.0
i3.0_w3_p0.618_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,6.0,24.0,True,60,600,300,0.0,9462,137.1,30.8,16.9,66.3,16.8,12712.0,184.2,1.34,1751.0,148.9,6055,257.8,3407,28.3,1222.0
i3.0_w3_p0.5_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.5,12.0,30.0,True,60,600,300,0.0,9026,130.8,40.5,18.1,49.9,32.0,12632.0,183.1,1.4,2501.0,163.5,5726,220.1,3300,37.8,1694.0
i3.0_w4_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.236,8.0,12.0,True,60,600,300,0.0,11449,165.9,46.6,40.1,49.7,10.2,12600.0,182.6,1.1,1944.0,86.8,7714,397.4,3735,48.5,542.0
i5.0_w4_p0.382_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.382,6.0,18.0,True,60,600,300,0.0,10085,146.2,33.6,24.6,64.3,11.1,12561.0,182.0,1.25,1688.0,140.2,6526,271.1,3559,32.6,1058.0
i3.0_w5_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.236,12.0,18.0,True,60,600,300,0.0,10667,154.6,46.1,33.5,45.6,20.9,12463.0,180.6,1.17,1948.0,53.8,6936,467.9,3731,47.5,1242.0
i7.0_w3_p0.236_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.236,12.0,30.0,True,60,600,300,0.0,8986,130.2,38.4,20.7,54.5,24.8,12460.0,180.6,1.39,2605.0,98.3,5557,364.0,3429,37.4,1870.0
i3.0_w3_p0.236_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.236,12.0,24.0,True,60,600,300,0.0,10502,152.2,41.6,25.3,49.7,25.1,12442.0,180.3,1.18,3643.0,69.3,6704,430.7,3798,41.4,1462.0
i7.0_w4_p0.382_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,8.0,30.0,True,60,600,300,0.0,8523,123.5,32.2,16.1,64.1,19.8,12438.0,180.3,1.46,1779.0,149.1,5327,244.3,3196,30.0,1022.0
i5.0_w4_p0.5_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,8.0,30.0,True,60,600,300,0.0,8592,124.5,33.1,15.1,61.8,23.1,12375.0,179.4,1.44,1506.0,136.3,5412,271.3,3180,30.6,908.0
i3.0_w4_p0.382_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.382,10.0,30.0,True,60,600,300,0.0,9695,140.5,37.0,16.6,55.3,28.2,12338.0,178.8,1.27,3045.0,112.9,6219,324.2,3476,35.0,862.0
i3.0_w3_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.5,6.0,18.0,True,60,600,300,0.0,10324,149.6,33.8,24.2,63.5,12.4,12263.0,177.7,1.19,1866.0,138.0,6726,262.1,3598,32.4,579.0
i3.0_w5_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,6.0,18.0,True,60,600,300,0.0,9842,142.6,34.1,23.7,62.7,13.6,12234.0,177.3,1.24,1454.0,105.8,6387,335.6,3455,33.5,646.0
i5.0_w5_p0.236_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.236,12.0,30.0,True,60,600,300,0.0,9640,139.7,39.0,19.1,51.9,29.0,12228.0,177.2,1.27,2083.0,86.8,6111,379.8,3529,37.7,1318.0
i7.0_w4_p0.5_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,6.0,30.0,True,60,600,300,0.0,7997,115.9,27.3,13.8,70.5,15.7,12198.0,176.8,1.53,967.0,141.8,4956,250.1,3041,25.4,689.0
i5.0_w3_p0.236_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.236,12.0,24.0,True,60,600,300,0.0,9969,144.5,41.6,25.9,50.8,23.3,12112.0,175.5,1.22,2840.0,78.3,6300,394.1,3669,41.2,1396.0
i5.0_w3_p0.382_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,10.0,24.0,True,60,600,300,0.0,9415,136.4,38.5,23.3,55.4,21.3,11889.0,172.3,1.26,2400.0,95.9,5987,342.4,3428,37.9,1031.0
i7.0_w5_p0.382_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.382,8.0,24.0,True,60,600,300,0.0,8823,127.9,34.5,21.4,61.8,16.8,11866.0,172.0,1.34,2383.0,82.5,5549,372.5,3274,34.1,832.0
i7.0_w3_p0.382_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,10.0,30.0,True,60,600,300,0.0,8265,119.8,35.5,18.4,59.2,22.4,11854.0,171.8,1.43,1435.0,105.2,5112,319.1,3153,34.6,902.0
i3.0_w3_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.236,8.0,12.0,True,60,600,300,0.0,11571,167.7,46.3,40.1,50.1,9.8,11750.0,170.3,1.02,1989.0,109.8,7752,303.3,3819,47.3,823.0
i5.0_w4_p0.5_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,8.0,24.0,True,60,600,300,0.0,8831,128.0,34.9,20.3,60.2,19.5,11726.0,169.9,1.33,1628.0,145.4,5589,219.2,3242,32.5,932.0
i7.0_w5_p0.382_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.382,8.0,30.0,True,60,600,300,0.0,8596,124.6,32.2,16.1,63.8,20.1,11645.0,168.8,1.35,2705.0,99.5,5397,322.4,3199,30.9,1170.0
i3.0_w4_p0.5_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.5,10.0,30.0,True,60,600,300,0.0,9019,130.7,37.3,16.1,54.5,29.4,11568.0,167.7,1.28,3540.0,111.7,5739,290.2,3280,35.1,976.0
i3.0_w3_p0.382_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.382,8.0,18.0,True,60,600,300,0.0,10687,154.9,38.8,27.7,56.8,15.5,11560.0,167.5,1.08,2509.0,102.4,6981,311.5,3706,38.3,761.0
i3.0_w5_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,10.0,24.0,True,60,600,300,0.0,9025,130.8,39.4,21.4,52.3,26.4,11528.0,167.1,1.28,2376.0,112.0,5735,287.5,3290,37.8,1342.0
i3.0_w4_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.5,6.0,18.0,True,60,600,300,0.0,10121,146.7,33.8,23.7,63.3,13.0,11521.0,167.0,1.14,1750.0,123.4,6635,260.6,3486,32.4,663.0
i5.0_w3_p0.236_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.236,10.0,18.0,True,60,600,300,0.0,10503,152.2,42.5,31.9,52.2,15.9,11408.0,165.3,1.09,1540.0,88.8,6773,336.0,3730,42.7,1191.0
i3.0_w5_p0.382_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.382,8.0,18.0,True,60,600,300,0.0,10334,149.8,39.1,27.2,56.0,16.7,11356.0,164.6,1.1,2202.0,101.2,6761,304.6,3573,38.3,1061.0
i5.0_w5_p0.5_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,6.0,30.0,True,60,600,300,0.0,8715,126.3,28.1,12.6,68.7,18.7,11249.0,163.0,1.29,1935.0,83.8,5511,340.2,3204,26.5,995.0
i5.0_w3_p0.5_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,10.0,30.0,True,60,600,300,0.0,8539,123.8,36.3,17.3,57.1,25.6,11236.0,162.8,1.32,2832.0,135.1,5364,219.8,3175,33.8,1180.0
i3.0_w3_p0.618_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,8.0,24.0,True,60,600,300,0.0,9136,132.4,35.5,19.3,59.3,21.4,11214.0,162.5,1.23,2240.0,146.3,5815,192.6,3321,32.9,1474.0
i7.0_w3_p0.382_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,6.0,18.0,True,60,600,300,0.0,9208,133.4,32.6,25.9,65.8,8.3,11206.0,162.4,1.22,1134.0,104.7,5819,289.4,3389,32.5,632.0
i7.0_w4_p0.382_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,8.0,24.0,True,60,600,300,0.0,8766,127.0,34.2,21.3,62.3,16.5,11188.0,162.1,1.28,1932.0,112.7,5514,269.8,3252,33.0,708.0
i5.0_w3_p0.5_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,8.0,24.0,True,60,600,300,0.0,8984,130.2,34.7,20.7,61.3,17.9,11173.0,161.9,1.24,1733.0,118.0,5714,256.8,3270,32.8,700.0
i7.0_w5_p0.236_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.236,12.0,24.0,True,60,600,300,0.0,9408,136.3,41.3,25.9,51.1,23.1,11098.0,160.8,1.18,4741.0,36.7,5927,442.8,3481,41.9,1492.0
i7.0_w4_p0.382_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,6.0,18.0,True,60,600,300,0.0,9286,134.6,32.9,25.3,65.4,9.3,11060.0,160.3,1.19,1728.0,119.2,5898,248.6,3388,32.3,621.0
i5.0_w4_p0.382_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.382,10.0,30.0,True,60,600,300,0.0,9053,131.2,36.3,17.0,56.8,26.2,11058.0,160.3,1.22,1994.0,101.9,5715,288.7,3338,34.4,1363.0
i3.0_w5_p0.382_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.382,10.0,24.0,True,60,600,300,0.0,9759,141.4,39.1,22.1,53.4,24.5,10974.0,159.0,1.12,3166.0,87.3,6265,318.9,3494,37.6,1064.0
i3.0_w5_p0.236_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.236,10.0,12.0,True,60,600,300,0.0,11235,162.8,50.7,43.2,43.8,13.0,10897.0,157.9,0.97,2368.0,46.4,7465,410.6,3770,53.3,584.0
i7.0_w4_p0.5_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,8.0,30.0,True,60,600,300,0.0,7739,112.2,32.1,15.9,63.7,20.4,10881.0,157.7,1.41,1553.0,111.9,4779,257.0,2960,30.6,812.0
i5.0_w3_p0.618_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,12.0,30.0,True,60,600,300,0.0,7511,108.9,39.8,18.5,51.1,30.4,10865.0,157.5,1.45,2062.0,173.5,4660,112.5,2851,36.7,1604.0
i3.0_w3_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.5,10.0,24.0,True,60,600,300,0.0,9503,137.7,39.1,22.1,53.9,24.1,10845.0,157.2,1.14,2859.0,100.1,6088,282.9,3415,37.7,846.0
i5.0_w3_p0.618_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,8.0,30.0,True,60,600,300,0.0,8042,116.6,32.7,15.3,63.2,21.5,10833.0,157.0,1.35,1818.0,141.3,5051,186.1,2991,29.7,887.0
i7.0_w3_p0.382_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,8.0,24.0,True,60,600,300,0.0,8741,126.7,33.6,22.0,63.2,14.9,10811.0,156.7,1.24,1698.0,90.0,5456,304.8,3285,33.0,811.0
i3.0_w4_p0.382_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.382,10.0,24.0,True,60,600,300,0.0,9983,144.7,38.9,22.1,53.8,24.2,10625.0,154.0,1.06,2579.0,97.6,6428,278.1,3555,37.5,1065.0
i3.0_w3_p0.618_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,10.0,24.0,True,60,600,300,0.0,8878,128.7,39.3,21.5,53.1,25.4,10623.0,154.0,1.2,2509.0,118.8,5615,228.6,3263,37.7,1693.0
i5.0_w5_p0.5_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,6.0,24.0,True,60,600,300,0.0,8888,128.8,29.7,17.1,67.3,15.6,10515.0,152.4,1.18,1612.0,86.5,5669,298.9,3219,28.5,737.0
i5.0_w3_p0.618_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,6.0,30.0,True,60,600,300,0.0,8367,121.3,27.4,13.1,70.3,16.6,10367.0,150.2,1.24,1992.0,133.2,5264,182.9,3103,24.7,1031.0
i7.0_w5_p0.236_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.236,10.0,12.0,True,60,600,300,0.0,10235,148.3,50.3,44.9,45.1,10.1,10330.0,149.7,1.01,2034.0,67.2,6633,335.1,3602,52.5,651.0
i3.0_w4_p0.382_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.382,8.0,18.0,True,60,600,300,0.0,10519,152.4,38.6,27.4,56.7,15.9,10319.0,149.5,0.98,2656.0,95.9,6876,267.6,3643,37.7,945.0
i7.0_w4_p0.382_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,10.0,30.0,True,60,600,300,0.0,8297,120.2,36.0,17.7,58.4,23.9,10258.0,148.7,1.24,1992.0,113.3,5149,224.2,3148,34.0,1530.0
i3.0_w4_p0.236_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.236,12.0,24.0,True,60,600,300,0.0,10370,150.3,41.3,24.6,49.8,25.6,10245.0,148.5,0.99,3387.0,45.0,6682,382.9,3688,40.7,1754.0
i5.0_w5_p0.382_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.382,10.0,30.0,True,60,600,300,0.0,8983,130.2,36.6,16.9,56.3,26.9,10214.0,148.0,1.14,2526.0,78.9,5684,302.3,3299,34.8,1137.0
i3.0_w4_p0.382_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.382,6.0,12.0,True,60,600,300,0.0,11115,161.1,40.6,34.8,57.1,8.1,10208.0,147.9,0.92,1714.0,112.7,7410,223.2,3705,40.4,450.0
i7.0_w3_p0.236_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.236,10.0,18.0,True,60,600,300,0.0,9751,141.3,42.1,32.6,53.5,13.9,10174.0,147.5,1.04,2287.0,75.6,6176,308.1,3575,42.5,1021.0
i5.0_w3_p0.236_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.236,8.0,12.0,True,60,600,300,0.0,10987,159.2,45.9,40.5,51.2,8.3,10169.0,147.4,0.93,2139.0,97.9,7243,255.8,3744,46.7,639.0
i3.0_w3_p0.618_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,12.0,24.0,True,60,600,300,0.0,8652,125.4,42.2,23.4,47.4,29.2,10150.0,147.1,1.17,2230.0,115.5,5471,213.8,3181,40.7,2230.0
i5.0_w5_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.236,12.0,18.0,True,60,600,300,0.0,10247,148.5,45.5,34.0,46.6,19.4,10137.0,146.9,0.99,2003.0,34.6,6614,401.9,3633,46.8,963.0
