name,tf,net_wk,fees_wk,gross_wk,trades,trades_wk,sel_usd_wk,blind_usd_wk,sel_total,blind_total,win_pct
KELTBO_1min_time5_all,1min,-75.7,554.1,478.4,44139,282.7,-20.0,-134.1,-1602.0,-10214.0,47.0
KELTBO_1min_time5_rth,1min,10.1,157.8,167.9,12563,80.5,39.7,-21.0,3180.0,-1600.0,48.7
KELTBO_1min_time15_all,1min,-18.3,363.2,344.9,28941,185.3,-1.3,-36.1,-108.0,-2750.0,48.0
KELTBO_1min_time15_rth,1min,7.3,106.4,113.7,8486,54.3,0.2,14.8,18.0,1126.0,48.8
KELTBO_1min_time40_all,1min,2.3,217.2,219.5,17301,110.8,23.0,-19.5,1840.0,-1487.0,48.5
KELTBO_1min_time40_rth,1min,51.0,68.0,119.0,5421,34.7,159.4,-62.8,12750.0,-4786.0,49.9
KELTBO_1min_trail2.0_all,1min,-897.8,509.8,-388.0,40620,260.1,-678.8,-1127.5,-54303.0,-85848.0,34.2
KELTBO_1min_trail2.0_rth,1min,-342.5,136.0,-206.5,10831,69.4,-262.0,-426.8,-20963.0,-32501.0,34.8
KELTF_1min_time5_all,1min,75.7,554.1,629.8,44139,282.7,20.0,134.1,1602.0,10214.0,51.7
KELTF_1min_time5_rth,1min,-10.1,157.8,147.7,12563,80.5,-39.7,21.0,-3180.0,1600.0,50.7
KELTF_1min_time15_all,1min,18.3,363.2,381.5,28941,185.3,1.3,36.1,108.0,2750.0,51.1
KELTF_1min_time15_rth,1min,-7.3,106.4,99.1,8486,54.3,-0.2,-14.8,-18.0,-1126.0,50.6
KELTF_1min_time40_all,1min,-2.3,217.2,214.9,17301,110.8,-23.0,19.5,-1840.0,1487.0,51.0
KELTF_1min_time40_rth,1min,-51.0,68.0,17.0,5421,34.7,-159.4,62.8,-12750.0,4786.0,49.9
KELTF_1min_trail2.0_all,1min,-832.6,613.1,-219.5,48849,312.8,-591.1,-1085.8,-47291.0,-82674.0,34.9
KELTF_1min_trail2.0_rth,1min,-417.3,171.9,-245.4,13697,87.7,-333.1,-505.5,-26651.0,-38492.0,34.2
BBF_1min_time5_all,1min,93.2,584.1,677.3,46528,298.0,81.9,104.9,6554.0,7990.0,51.1
BBF_1min_time5_rth,1min,39.6,184.2,223.8,14677,94.0,37.6,41.7,3008.0,3176.0,51.3
BBF_1min_time15_all,1min,127.7,441.4,569.1,35162,225.2,69.1,189.1,5531.0,14399.0,51.3
BBF_1min_time15_rth,1min,24.2,141.5,165.7,11273,72.2,42.3,5.3,3382.0,402.0,50.7
BBF_1min_time40_all,1min,76.0,242.5,318.5,19313,123.7,3.0,152.7,239.0,11628.0,50.9
BBF_1min_time40_rth,1min,52.1,81.1,133.2,6463,41.4,-32.0,140.5,-2561.0,10701.0,50.8
BBF_1min_trail2.0_all,1min,-814.9,640.9,-174.0,51064,327.0,-587.9,-1052.9,-47033.0,-80168.0,34.9
BBF_1min_trail2.0_rth,1min,-383.9,196.2,-187.7,15623,100.1,-315.9,-455.0,-25271.0,-34649.0,34.5
BBR_1min_time5_all,1min,-93.2,584.1,490.9,46528,298.0,-81.9,-104.9,-6554.0,-7990.0,47.6
BBR_1min_time5_rth,1min,-39.6,184.2,144.6,14677,94.0,-37.6,-41.7,-3008.0,-3176.0,48.0
BBR_1min_time15_all,1min,-127.7,441.4,313.7,35162,225.2,-69.1,-189.1,-5531.0,-14399.0,47.9
BBR_1min_time15_rth,1min,-24.2,141.5,117.3,11273,72.2,-42.3,-5.3,-3382.0,-402.0,48.8
BBR_1min_time40_all,1min,-76.0,242.5,166.5,19313,123.7,-3.0,-152.7,-239.0,-11628.0,48.4
BBR_1min_time40_rth,1min,-52.1,81.1,29.0,6463,41.4,32.0,-140.5,2561.0,-10701.0,48.9
BBR_1min_trail2.0_all,1min,-1071.4,611.7,-459.7,48736,312.1,-832.4,-1322.0,-66589.0,-100661.0,34.1
BBR_1min_trail2.0_rth,1min,-500.3,185.8,-314.5,14806,94.8,-388.9,-617.0,-31116.0,-46977.0,34.1
MACDX_1min_time5_all,1min,-0.2,756.8,756.6,60285,386.1,-96.1,100.7,-7692.0,7665.0,48.7
MACDX_1min_time5_rth,1min,6.6,240.3,246.9,19137,122.6,-21.6,36.2,-1729.0,2758.0,49.1
MACDX_1min_time15_all,1min,-66.0,501.0,435.0,39906,255.6,-83.7,-47.4,-6696.0,-3609.0,49.0
MACDX_1min_time15_rth,1min,-10.5,161.1,150.6,12838,82.2,-16.6,-4.2,-1326.0,-316.0,49.7
MACDX_1min_time40_all,1min,-25.0,256.4,231.4,20421,130.8,-59.8,11.5,-4782.0,878.0,49.8
MACDX_1min_time40_rth,1min,38.4,84.5,122.9,6731,43.1,-29.2,109.4,-2335.0,8333.0,50.4
MACDX_1min_trail2.0_all,1min,-816.3,708.9,-107.4,56470,361.7,-676.3,-963.0,-54101.0,-73324.0,35.9
MACDX_1min_trail2.0_rth,1min,-384.2,211.7,-172.5,16860,108.0,-301.6,-470.9,-24125.0,-35856.0,35.4
MACDH_1min_time5_all,1min,-0.2,756.8,756.6,60285,386.1,-96.1,100.7,-7692.0,7665.0,48.7
MACDH_1min_time5_rth,1min,6.6,240.3,246.9,19137,122.6,-21.6,36.2,-1729.0,2758.0,49.1
MACDH_1min_time15_all,1min,-66.0,501.0,435.0,39906,255.6,-83.7,-47.4,-6696.0,-3609.0,49.0
MACDH_1min_time15_rth,1min,-10.5,161.1,150.6,12838,82.2,-16.6,-4.2,-1326.0,-316.0,49.7
MACDH_1min_time40_all,1min,-25.0,256.4,231.4,20421,130.8,-59.8,11.5,-4782.0,878.0,49.8
MACDH_1min_time40_rth,1min,38.4,84.5,122.9,6731,43.1,-29.2,109.4,-2335.0,8333.0,50.4
MACDH_1min_trail2.0_all,1min,-816.3,708.9,-107.4,56470,361.7,-676.3,-963.0,-54101.0,-73324.0,35.9
MACDH_1min_trail2.0_rth,1min,-384.2,211.7,-172.5,16860,108.0,-301.6,-470.9,-24125.0,-35856.0,35.4
STOCHX_1min_time5_all,1min,18.0,1150.5,1168.5,91656,587.0,16.7,19.3,1338.0,1471.0,49.0
STOCHX_1min_time5_rth,1min,9.8,366.7,376.5,29210,187.1,-23.0,44.3,-1838.0,3370.0,49.0
STOCHX_1min_time15_all,1min,12.3,617.4,629.7,49190,315.0,20.3,3.9,1626.0,294.0,49.9
STOCHX_1min_time15_rth,1min,-10.9,199.3,188.4,15873,101.7,-22.3,1.1,-1782.0,87.0,49.4
STOCHX_1min_time40_all,1min,81.9,285.8,367.7,22764,145.8,-52.9,223.6,-4232.0,17022.0,50.1
STOCHX_1min_time40_rth,1min,53.3,94.9,148.2,7562,48.4,-66.6,179.3,-5330.0,13654.0,50.1
STOCHX_1min_trail2.0_all,1min,-1114.4,957.7,-156.7,76286,488.6,-888.0,-1351.7,-71040.0,-102921.0,35.8
STOCHX_1min_trail2.0_rth,1min,-565.4,288.9,-276.5,23019,147.4,-461.8,-673.9,-36943.0,-51312.0,35.2
WPR_1min_time5_all,1min,20.9,702.9,723.8,56000,358.6,37.9,3.1,3028.0,236.0,50.9
WPR_1min_time5_rth,1min,-6.8,229.3,222.5,18270,117.0,-0.8,-13.1,-62.0,-998.0,50.4
WPR_1min_time15_all,1min,61.9,460.2,522.1,36666,234.8,-48.3,177.6,-3865.0,13524.0,50.6
WPR_1min_time15_rth,1min,65.8,150.3,216.1,11974,76.7,-28.6,165.0,-2290.0,12567.0,49.8
WPR_1min_time40_all,1min,-9.1,246.4,237.3,19621,125.7,-87.0,72.7,-6960.0,5534.0,50.2
WPR_1min_time40_rth,1min,31.8,82.1,113.9,6542,41.9,-92.2,162.0,-7373.0,12332.0,49.5
WPR_1min_trail2.0_all,1min,-723.2,633.7,-89.5,50477,323.3,-549.3,-905.4,-43945.0,-68942.0,35.6
WPR_1min_trail2.0_rth,1min,-346.7,198.9,-147.8,15848,101.5,-307.3,-388.0,-24584.0,-29541.0,35.4
CCIF_1min_time5_all,1min,66.7,382.8,449.5,30498,195.3,63.9,69.7,5112.0,5307.0,51.6
CCIF_1min_time5_rth,1min,0.7,118.6,119.3,9446,60.5,14.5,-13.9,1160.0,-1058.0,51.2
CCIF_1min_time15_all,1min,79.4,331.6,411.0,26419,169.2,19.1,142.6,1531.0,10857.0,51.1
CCIF_1min_time15_rth,1min,25.9,104.1,130.0,8295,53.1,-3.7,57.0,-294.0,4344.0,50.8
CCIF_1min_time40_all,1min,0.4,207.4,207.8,16518,105.8,20.5,-20.7,1640.0,-1575.0,50.8
CCIF_1min_time40_rth,1min,-27.0,67.8,40.8,5408,34.6,-94.3,43.7,-7543.0,3328.0,50.4
CCIF_1min_trail2.0_all,1min,-564.1,432.6,-131.5,34456,220.7,-417.0,-718.3,-33356.0,-54696.0,34.9
CCIF_1min_trail2.0_rth,1min,-290.9,131.9,-159.0,10516,67.3,-251.6,-331.9,-20130.0,-25275.0,34.2
CCIT_1min_time5_all,1min,41.5,845.3,886.8,67344,431.3,-36.4,123.3,-2913.0,9388.0,48.4
CCIT_1min_time5_rth,1min,73.0,269.3,342.3,21451,137.4,40.8,106.8,3263.0,8136.0,49.5
CCIT_1min_time15_all,1min,-65.3,534.9,469.6,42606,272.9,21.4,-156.4,1716.0,-11906.0,48.5
CCIT_1min_time15_rth,1min,-3.6,172.9,169.3,13773,88.2,66.0,-76.6,5280.0,-5836.0,49.3
CCIT_1min_time40_all,1min,74.1,265.8,339.9,21180,135.6,13.8,137.3,1104.0,10458.0,49.0
CCIT_1min_time40_rth,1min,27.4,88.8,116.2,7072,45.3,85.2,-33.4,6815.0,-2545.0,49.7
CCIT_1min_trail2.0_all,1min,-1084.0,773.0,-311.0,61586,394.4,-866.1,-1312.2,-69291.0,-99917.0,35.2
CCIT_1min_trail2.0_rth,1min,-466.1,233.8,-232.3,18625,119.3,-361.8,-575.3,-28948.0,-43806.0,35.5
ROCT_1min_time5_all,1min,-76.7,943.0,866.3,75117,481.1,-12.7,-143.9,-1018.0,-10957.0,48.7
ROCT_1min_time5_rth,1min,-39.4,447.9,408.5,35675,228.5,5.1,-86.2,412.0,-6567.0,49.1
ROCT_1min_time15_all,1min,-11.5,478.0,466.5,38085,243.9,60.5,-87.1,4840.0,-6635.0,48.7
ROCT_1min_time15_rth,1min,-10.5,211.7,201.2,16859,108.0,105.3,-132.2,8424.0,-10069.0,49.7
ROCT_1min_time40_all,1min,-71.7,231.7,160.0,18456,118.2,108.6,-261.2,8692.0,-19892.0,48.7
ROCT_1min_time40_rth,1min,107.2,95.5,202.7,7606,48.7,184.2,26.2,14732.0,1998.0,50.4
ROCT_1min_trail2.0_all,1min,-1414.9,742.8,-672.1,59180,379.0,-952.0,-1900.5,-76158.0,-144711.0,35.2
ROCT_1min_trail2.0_rth,1min,-746.7,326.3,-420.4,25993,166.5,-561.0,-941.4,-44876.0,-71684.0,35.5
ROCF_1min_time5_all,1min,76.7,943.0,1019.7,75117,481.1,12.7,143.9,1018.0,10957.0,50.4
ROCF_1min_time5_rth,1min,39.4,447.9,487.3,35675,228.5,-5.1,86.2,-412.0,6567.0,50.2
ROCF_1min_time15_all,1min,11.5,478.0,489.5,38085,243.9,-60.5,87.1,-4840.0,6635.0,50.7
ROCF_1min_time15_rth,1min,10.5,211.7,222.2,16859,108.0,-105.3,132.2,-8424.0,10069.0,49.9
ROCF_1min_time40_all,1min,71.7,231.7,303.4,18456,118.2,-108.6,261.2,-8692.0,19892.0,50.8
ROCF_1min_time40_rth,1min,-107.2,95.5,-11.7,7606,48.7,-184.2,-26.2,-14732.0,-1998.0,49.4
ROCF_1min_trail2.0_all,1min,-1347.0,762.0,-585.0,60704,388.8,-825.0,-1894.8,-66000.0,-144273.0,35.2
ROCF_1min_trail2.0_rth,1min,-853.2,334.6,-518.6,26657,170.7,-595.8,-1123.3,-47661.0,-85530.0,34.7
HAFLIP_1min_time5_all,1min,-99.5,1351.6,1252.1,107670,689.6,-72.2,-128.3,-5772.0,-9766.0,48.7
HAFLIP_1min_time5_rth,1min,-53.2,427.1,373.9,34019,217.9,-69.5,-35.9,-5560.0,-2737.0,48.7
HAFLIP_1min_time15_all,1min,-181.7,670.7,489.0,53427,342.2,-37.5,-333.0,-3000.0,-25356.0,49.0
HAFLIP_1min_time15_rth,1min,-81.5,215.8,134.3,17186,110.1,-99.7,-62.4,-7979.0,-4748.0,48.9
HAFLIP_1min_time40_all,1min,63.9,296.5,360.4,23631,151.3,27.1,102.5,2169.0,7802.0,50.0
HAFLIP_1min_time40_rth,1min,25.9,97.4,123.3,7759,49.7,-144.2,204.6,-11534.0,15579.0,49.1
HAFLIP_1min_trail2.0_all,1min,-1168.4,1000.6,-167.8,79717,510.5,-911.2,-1438.0,-72895.0,-109497.0,35.8
HAFLIP_1min_trail2.0_rth,1min,-574.2,298.1,-276.1,23756,152.1,-506.7,-644.8,-40536.0,-49095.0,35.4
HARUN_1min_time5_all,1min,-104.8,1628.8,1524.0,129754,831.0,-17.5,-196.5,-1398.0,-14963.0,48.4
HARUN_1min_time5_rth,1min,-3.2,525.5,522.3,41857,268.1,45.0,-53.9,3597.0,-4102.0,49.4
HARUN_1min_time15_all,1min,-107.1,731.5,624.4,58267,373.2,-92.6,-122.2,-7405.0,-9306.0,48.7
HARUN_1min_time15_rth,1min,15.7,237.7,253.4,18944,121.3,-3.0,35.5,-242.0,2700.0,49.7
HARUN_1min_time40_all,1min,-1.4,307.9,306.5,24534,157.1,-59.2,59.3,-4736.0,4515.0,49.3
HARUN_1min_time40_rth,1min,-28.8,104.5,75.7,8324,53.3,53.8,-115.5,4306.0,-8796.0,49.6
HARUN_1min_trail2.0_all,1min,-1719.3,1305.9,-413.4,104038,666.3,-1390.9,-2063.3,-111275.0,-157109.0,35.5
HARUN_1min_trail2.0_rth,1min,-778.5,385.7,-392.8,30722,196.8,-615.5,-949.3,-49241.0,-72282.0,35.7
INSB_1min_time5_all,1min,-113.7,686.2,572.5,54661,350.1,-119.2,-107.7,-9540.0,-8202.0,48.1
INSB_1min_time5_rth,1min,-68.4,213.8,145.4,17035,109.1,-70.3,-66.4,-5626.0,-5056.0,48.5
INSB_1min_time15_all,1min,-100.8,451.8,351.0,35990,230.5,-24.3,-181.2,-1942.0,-13800.0,48.9
INSB_1min_time15_rth,1min,-104.0,143.5,39.5,11431,73.2,-44.5,-166.3,-3564.0,-12666.0,49.4
INSB_1min_time40_all,1min,-63.5,243.6,180.1,19409,124.3,10.0,-140.5,796.0,-10702.0,49.1
INSB_1min_time40_rth,1min,-135.9,79.8,-56.1,6350,40.7,-41.0,-235.5,-3278.0,-17929.0,49.1
INSB_1min_trail2.0_all,1min,-782.7,599.4,-183.3,47747,305.8,-555.2,-1021.2,-44417.0,-77758.0,35.9
INSB_1min_trail2.0_rth,1min,-367.7,178.9,-188.8,14261,91.3,-244.1,-497.3,-19532.0,-37869.0,35.9
OUTF_1min_time5_all,1min,-98.9,764.8,665.9,60930,390.2,-29.3,-172.1,-2344.0,-13102.0,48.5
OUTF_1min_time5_rth,1min,-86.7,251.7,165.0,20046,128.4,-54.0,-121.1,-4316.0,-9222.0,49.0
OUTF_1min_time15_all,1min,-56.5,485.9,429.4,38709,247.9,50.8,-169.3,4063.0,-12890.0,48.7
OUTF_1min_time15_rth,1min,-56.0,159.9,103.9,12738,81.6,36.3,-152.9,2906.0,-11646.0,49.1
OUTF_1min_time40_all,1min,-10.9,253.4,242.5,20193,129.3,-3.6,-18.5,-290.0,-1408.0,49.4
OUTF_1min_time40_rth,1min,-6.8,85.1,78.3,6772,43.4,-31.2,18.9,-2494.0,1437.0,49.9
OUTF_1min_trail2.0_all,1min,-911.1,651.1,-260.0,51874,332.2,-631.2,-1204.7,-50498.0,-91730.0,35.6
OUTF_1min_trail2.0_rth,1min,-476.3,205.2,-271.1,16353,104.7,-326.8,-633.1,-26144.0,-48205.0,34.9
OUTR_1min_time5_all,1min,98.9,764.8,863.7,60930,390.2,29.3,172.1,2344.0,13102.0,50.1
OUTR_1min_time5_rth,1min,86.7,251.7,338.4,20046,128.4,54.0,121.1,4316.0,9222.0,50.3
OUTR_1min_time15_all,1min,56.5,485.9,542.4,38709,247.9,-50.8,169.3,-4063.0,12890.0,50.3
OUTR_1min_time15_rth,1min,56.0,159.9,215.9,12738,81.6,-36.3,152.9,-2906.0,11646.0,50.3
OUTR_1min_time40_all,1min,10.9,253.4,264.3,20193,129.3,3.6,18.5,290.0,1408.0,50.1
OUTR_1min_time40_rth,1min,6.8,85.1,91.9,6772,43.4,31.2,-18.9,2494.0,-1437.0,49.8
OUTR_1min_trail2.0_all,1min,-673.0,639.9,-33.1,50974,326.5,-526.4,-826.6,-42111.0,-62940.0,36.4
OUTR_1min_trail2.0_rth,1min,-302.2,201.7,-100.5,16061,102.9,-256.2,-350.3,-20498.0,-26674.0,36.5
REV2_1min_time5_all,1min,-0.3,1258.1,1257.8,100230,641.9,16.8,-18.3,1346.0,-1397.0,49.3
REV2_1min_time5_rth,1min,-13.6,406.1,392.5,32359,207.2,-31.8,5.4,-2542.0,412.0,49.5
REV2_1min_time15_all,1min,-10.5,646.0,635.5,51471,329.6,87.6,-113.5,7006.0,-8644.0,49.4
REV2_1min_time15_rth,1min,-64.2,210.3,146.1,16760,107.3,-20.6,-109.9,-1646.0,-8368.0,49.0
REV2_1min_time40_all,1min,146.9,291.6,438.5,23237,148.8,144.9,148.9,11592.0,11334.0,49.8
REV2_1min_time40_rth,1min,-19.5,96.2,76.7,7670,49.1,19.1,-60.1,1526.0,-4576.0,49.7
REV2_1min_trail2.0_all,1min,-1270.7,1002.5,-268.2,79861,511.5,-921.8,-1636.5,-73744.0,-124607.0,35.6
REV2_1min_trail2.0_rth,1min,-606.8,304.6,-302.2,24271,155.4,-472.0,-748.0,-37761.0,-56953.0,35.2
