tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HOLD_SESSION_22to14_LONG,LONG,2025-06-08 22:03:00+00:00,2025-06-09 14:00:00+00:00,21775.801,21780.849,,,timeout,957,5.047999999998865,9.35599999999773
HOLD_SESSION_22to14_LONG,LONG,2025-06-09 22:06:00+00:00,2025-06-10 14:00:00+00:00,21812.109,21840.745,,,timeout,954,28.635999999998603,56.531999999997204
HOLD_SESSION_22to14_LONG,LONG,2025-06-10 22:04:00+00:00,2025-06-11 14:00:00+00:00,21928.639,21973.061,,,timeout,956,44.4220000000023,88.1040000000046
HOLD_SESSION_22to14_LONG,LONG,2025-06-11 22:06:00+00:00,2025-06-12 14:01:00+00:00,21842.333,21844.633,,,timeout,954,2.3000000000029104,3.8600000000058206
HOLD_SESSION_22to14_LONG,LONG,2025-06-12 22:07:00+00:00,2025-06-13 14:00:00+00:00,21875.772,21725.499,,,timeout,953,-150.27300000000105,-301.2860000000021
HOLD_SESSION_22to14_LONG,LONG,2025-06-15 22:06:00+00:00,2025-06-16 14:00:00+00:00,21593.951,21926.432,,,timeout,954,332.48099999999977,664.2219999999995
HOLD_SESSION_22to14_LONG,LONG,2025-06-16 22:05:00+00:00,2025-06-17 14:00:00+00:00,21929.488,21857.255,,,timeout,955,-72.23300000000017,-145.20600000000036
HOLD_SESSION_22to14_LONG,LONG,2025-06-17 22:06:00+00:00,2025-06-18 14:00:00+00:00,21682.478,21759.262,,,timeout,954,76.78399999999965,152.8279999999993
HOLD_SESSION_22to14_LONG,LONG,2025-06-18 22:05:00+00:00,2025-06-19 14:00:00+00:00,21718.918,21464.75,,,timeout,955,-254.16800000000148,-509.076000000003
HOLD_SESSION_22to14_LONG,LONG,2025-06-19 22:05:00+00:00,2025-06-20 14:00:00+00:00,21604.883,21792.55,,,timeout,955,187.66699999999764,374.5939999999953
HOLD_SESSION_22to14_LONG,LONG,2025-06-22 22:08:00+00:00,2025-06-23 14:00:00+00:00,21512.749,21713.861,,,timeout,952,201.112000000001,401.48400000000197
HOLD_SESSION_22to14_LONG,LONG,2025-06-23 22:04:00+00:00,2025-06-24 14:00:00+00:00,21916.978,22079.289,,,timeout,956,162.3110000000015,323.882000000003
HOLD_SESSION_22to14_LONG,LONG,2025-06-24 22:06:00+00:00,2025-06-25 14:00:00+00:00,22170.499,22300.355,,,timeout,954,129.85599999999977,258.9719999999995
HOLD_SESSION_22to14_LONG,LONG,2025-06-25 22:06:00+00:00,2025-06-26 14:00:00+00:00,22247.416,22341.412,,,timeout,954,93.99599999999919,187.25199999999836
HOLD_SESSION_22to14_LONG,LONG,2025-06-26 22:06:00+00:00,2025-06-27 14:00:00+00:00,22472.001,22572.445,,,timeout,954,100.4439999999995,200.147999999999
HOLD_SESSION_22to14_LONG,LONG,2025-06-29 22:04:00+00:00,2025-06-30 14:00:00+00:00,22560.289,22609.323,,,timeout,956,49.03399999999965,97.3279999999993
HOLD_SESSION_22to14_LONG,LONG,2025-06-30 22:06:00+00:00,2025-07-01 14:00:00+00:00,22662.306,22596.64,,,timeout,954,-65.66600000000108,-132.07200000000216
