per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,sig,p,sess,exit,flip
11.0,8577.0,0.5,6979.0,2,4,2053,-2373.0,3min,donch,"(16,)",rth,trail0/0/5.0,False
16.5,12766.0,0.98,6816.0,3,4,773,-1218.0,3min,donch,"(16,)",morning,eod0/0/0,False
18.8,14544.0,1.5,2940.0,3,4,773,-322.0,3min,donch,"(16,)",morning,eod0/0/0,True
-23.2,-17940.0,-5.35,18121.0,0,4,5072,-6914.0,3min,donch,"(16,)",morning,st10/20/0,False
-14.2,-10984.0,-2.58,11373.0,0,4,4173,-4677.0,3min,donch,"(16,)",morning,st10/40/0,False
-11.3,-8782.0,-1.77,9122.0,0,4,3791,-2907.0,3min,donch,"(16,)",morning,st10/60/0,False
-23.3,-18040.0,-4.0,18299.0,0,4,4759,-9893.0,3min,donch,"(16,)",morning,st20/20/0,False
-11.2,-8641.0,-1.55,9433.0,1,4,3644,-5892.0,3min,donch,"(16,)",morning,st20/40/0,False
-7.2,-5566.0,-0.88,6475.0,1,4,3135,-4376.0,3min,donch,"(16,)",morning,st20/60/0,False
-21.1,-16334.0,-3.03,16776.0,0,4,4608,-9267.0,3min,donch,"(16,)",morning,st30/20/0,False
-6.2,-4768.0,-0.71,6381.0,1,4,3377,-4120.0,3min,donch,"(16,)",morning,st30/40/0,False
-4.3,-3309.0,-0.46,4517.0,2,4,2822,-3131.0,3min,donch,"(16,)",morning,st30/60/0,False
-25.4,-19667.0,-2.41,21740.0,0,4,2529,-9047.0,3min,donch,"(16,)",morning,trail0/0/2.0,False
5.1,3915.0,0.35,7005.0,3,4,1865,-1796.0,3min,donch,"(16,)",morning,trail0/0/3.0,False
17.3,13374.0,1.08,3316.0,3,4,1255,-944.0,3min,donch,"(16,)",morning,trail0/0/5.0,False
8.0,6039.0,0.61,4938.0,3,4,755,-1310.0,3min,donch,"(16,)",afternoon,eod0/0/0,False
0.4,285.0,0.04,6563.0,3,4,755,-2472.0,3min,donch,"(16,)",afternoon,eod0/0/0,True
-23.9,-18074.0,-5.32,18217.0,0,4,4715,-7205.0,3min,donch,"(16,)",afternoon,st10/20/0,False
-18.5,-13945.0,-3.43,14332.0,0,4,3868,-4950.0,3min,donch,"(16,)",afternoon,st10/40/0,False
-14.7,-11120.0,-2.4,11552.0,0,4,3477,-4159.0,3min,donch,"(16,)",afternoon,st10/60/0,False
-22.5,-17036.0,-3.72,17322.0,0,4,4389,-7635.0,3min,donch,"(16,)",afternoon,st20/20/0,False
-18.1,-13663.0,-2.54,14031.0,0,4,3375,-5140.0,3min,donch,"(16,)",afternoon,st20/40/0,False
-14.7,-11094.0,-1.92,11486.0,0,4,2862,-5485.0,3min,donch,"(16,)",afternoon,st20/60/0,False
-19.3,-14641.0,-2.69,14767.0,0,4,4187,-7288.0,3min,donch,"(16,)",afternoon,st30/20/0,False
-14.6,-10997.0,-1.74,11290.0,0,4,3073,-4460.0,3min,donch,"(16,)",afternoon,st30/40/0,False
-11.5,-8675.0,-1.32,9348.0,0,4,2505,-3175.0,3min,donch,"(16,)",afternoon,st30/60/0,False
-37.2,-28116.0,-4.28,28198.0,0,4,2764,-8721.0,3min,donch,"(16,)",afternoon,trail0/0/2.0,False
-20.6,-15555.0,-1.65,16101.0,0,4,2014,-5466.0,3min,donch,"(16,)",afternoon,trail0/0/3.0,False
-1.5,-1109.0,-0.11,8712.0,1,4,1271,-3249.0,3min,donch,"(16,)",afternoon,trail0/0/5.0,False
-16.7,-15573.0,-0.51,35073.0,2,4,934,-11981.0,3min,donch,"(16,)",full,eod0/0/0,False
-0.2,-188.0,-0.04,2441.0,2,4,935,-841.0,3min,donch,"(16,)",full,eod0/0/0,True
-98.2,-91423.0,-9.18,91214.0,0,4,27943,-33749.0,3min,donch,"(16,)",full,st10/20/0,False
-64.0,-58866.0,-5.0,59655.0,0,4,21566,-24331.0,3min,donch,"(16,)",full,st10/40/0,False
-54.6,-50439.0,-3.8,51579.0,0,4,18729,-22566.0,3min,donch,"(16,)",full,st10/60/0,False
-86.8,-80869.0,-6.12,80660.0,0,4,24472,-37664.0,3min,donch,"(16,)",full,st20/20/0,False
-45.1,-41496.0,-2.82,41945.0,0,4,17366,-19479.0,3min,donch,"(16,)",full,st20/40/0,False
-37.8,-34862.0,-2.2,37400.0,0,4,14246,-20101.0,3min,donch,"(16,)",full,st20/60/0,False
-72.1,-67065.0,-4.44,66983.0,0,4,22281,-30935.0,3min,donch,"(16,)",full,st30/20/0,False
-34.4,-31705.0,-1.88,32544.0,0,4,15095,-17138.0,3min,donch,"(16,)",full,st30/40/0,False
-27.9,-25781.0,-1.4,28219.0,0,4,11927,-16919.0,3min,donch,"(16,)",full,st30/60/0,False
-187.2,-174617.0,-9.93,174285.0,0,4,20489,-64299.0,3min,donch,"(16,)",full,trail0/0/2.0,False
-95.5,-88420.0,-3.94,88530.0,0,4,13833,-32802.0,3min,donch,"(16,)",full,trail0/0/3.0,False
-12.9,-11595.0,-0.43,18990.0,0,4,6973,-8210.0,3min,donch,"(16,)",full,trail0/0/5.0,False
30.3,23416.0,1.33,9735.0,4,4,773,304.0,3min,donch,"(24,)",rth,eod0/0/0,False
18.1,13965.0,1.17,3689.0,3,4,773,-335.0,3min,donch,"(24,)",rth,eod0/0/0,True
-42.4,-32866.0,-7.15,32920.0,0,4,7903,-13880.0,3min,donch,"(24,)",rth,st10/20/0,False
-27.7,-21439.0,-3.81,22193.0,0,4,6532,-9490.0,3min,donch,"(24,)",rth,st10/40/0,False
-24.2,-18796.0,-2.89,19469.0,0,4,5879,-7646.0,3min,donch,"(24,)",rth,st10/60/0,False
-40.7,-31702.0,-5.08,31925.0,0,4,7376,-15903.0,3min,donch,"(24,)",rth,st20/20/0,False
-24.1,-18701.0,-2.58,19728.0,0,4,5646,-9590.0,3min,donch,"(24,)",rth,st20/40/0,False
-21.1,-16446.0,-2.05,17947.0,0,4,4820,-8884.0,3min,donch,"(24,)",rth,st20/60/0,False
-37.7,-29284.0,-3.82,29380.0,0,4,7134,-14651.0,3min,donch,"(24,)",rth,st30/20/0,False
-17.1,-13237.0,-1.51,14006.0,0,4,5206,-6953.0,3min,donch,"(24,)",rth,st30/40/0,False
-15.4,-12013.0,-1.27,13957.0,0,4,4275,-6429.0,3min,donch,"(24,)",rth,st30/60/0,False
-55.5,-43097.0,-4.33,43417.0,0,4,4117,-17668.0,3min,donch,"(24,)",rth,trail0/0/2.0,False
-19.7,-15301.0,-1.08,16861.0,0,4,2924,-6638.0,3min,donch,"(24,)",rth,trail0/0/3.0,False
4.9,3765.0,0.22,7009.0,2,4,1906,-2706.0,3min,donch,"(24,)",rth,trail0/0/5.0,False
10.1,7791.0,0.6,6203.0,3,4,769,-2321.0,3min,donch,"(24,)",morning,eod0/0/0,False
15.9,12262.0,1.2,3191.0,4,4,769,452.0,3min,donch,"(24,)",morning,eod0/0/0,True
-21.6,-16599.0,-5.28,16666.0,0,4,4140,-6945.0,3min,donch,"(24,)",morning,st10/20/0,False
-13.0,-10048.0,-2.55,10367.0,0,4,3452,-4524.0,3min,donch,"(24,)",morning,st10/40/0,False
-11.7,-9018.0,-1.96,9316.0,0,4,3135,-2874.0,3min,donch,"(24,)",morning,st10/60/0,False
-23.7,-18231.0,-4.33,18684.0,0,4,3889,-9780.0,3min,donch,"(24,)",morning,st20/20/0,False
-12.6,-9739.0,-1.91,10546.0,0,4,3028,-5654.0,3min,donch,"(24,)",morning,st20/40/0,False
-10.8,-8283.0,-1.45,9408.0,0,4,2627,-5127.0,3min,donch,"(24,)",morning,st20/60/0,False
-20.5,-15778.0,-3.14,16288.0,0,4,3781,-8452.0,3min,donch,"(24,)",morning,st30/20/0,False
-6.9,-5281.0,-0.86,6064.0,1,4,2812,-3434.0,3min,donch,"(24,)",morning,st30/40/0,False
-6.1,-4659.0,-0.71,5569.0,1,4,2364,-2955.0,3min,donch,"(24,)",morning,st30/60/0,False
-23.5,-18083.0,-2.4,19488.0,0,4,2051,-7977.0,3min,donch,"(24,)",morning,trail0/0/2.0,False
1.0,747.0,0.07,7489.0,2,4,1544,-1366.0,3min,donch,"(24,)",morning,trail0/0/3.0,False
12.7,9781.0,0.82,3356.0,3,4,1168,-649.0,3min,donch,"(24,)",morning,trail0/0/5.0,False
4.5,3338.0,0.35,3780.0,3,4,744,-133.0,3min,donch,"(24,)",afternoon,eod0/0/0,False
-0.1,-69.0,-0.01,4443.0,1,4,744,-1585.0,3min,donch,"(24,)",afternoon,eod0/0/0,True
-22.0,-16382.0,-5.55,16389.0,0,4,3796,-6622.0,3min,donch,"(24,)",afternoon,st10/20/0,False
-15.2,-11321.0,-3.1,11730.0,0,4,3142,-4511.0,3min,donch,"(24,)",afternoon,st10/40/0,False
-13.2,-9789.0,-2.37,10003.0,0,4,2850,-4199.0,3min,donch,"(24,)",afternoon,st10/60/0,False
-18.8,-14014.0,-3.53,14070.0,0,4,3534,-6153.0,3min,donch,"(24,)",afternoon,st20/20/0,False
-12.9,-9610.0,-2.01,9978.0,0,4,2729,-3665.0,3min,donch,"(24,)",afternoon,st20/40/0,False
-11.4,-8453.0,-1.62,9142.0,0,4,2357,-4158.0,3min,donch,"(24,)",afternoon,st20/60/0,False
-18.1,-13533.0,-2.72,13521.0,0,4,3419,-5555.0,3min,donch,"(24,)",afternoon,st30/20/0,False
-11.5,-8540.0,-1.47,9146.0,0,4,2549,-3398.0,3min,donch,"(24,)",afternoon,st30/40/0,False
-12.4,-9205.0,-1.5,10532.0,0,4,2130,-3918.0,3min,donch,"(24,)",afternoon,st30/60/0,False
-33.6,-25031.0,-3.93,25001.0,0,4,2205,-9518.0,3min,donch,"(24,)",afternoon,trail0/0/2.0,False
-21.3,-15830.0,-1.8,15997.0,0,4,1632,-6896.0,3min,donch,"(24,)",afternoon,trail0/0/3.0,False
-3.2,-2393.0,-0.25,7847.0,1,4,1156,-2852.0,3min,donch,"(24,)",afternoon,trail0/0/5.0,False
-21.3,-19749.0,-0.65,34861.0,0,4,927,-12917.0,3min,donch,"(24,)",full,eod0/0/0,False
-3.7,-2964.0,-0.53,4093.0,0,4,928,-1535.0,3min,donch,"(24,)",full,eod0/0/0,True
-87.3,-79629.0,-8.98,79418.0,0,4,22968,-31059.0,3min,donch,"(24,)",full,st10/20/0,False
-55.9,-50189.0,-4.67,50714.0,0,4,18045,-22677.0,3min,donch,"(24,)",full,st10/40/0,False
-44.7,-40462.0,-3.32,41904.0,0,4,15827,-18104.0,3min,donch,"(24,)",full,st10/60/0,False
-77.0,-70181.0,-5.95,70018.0,0,4,20511,-31876.0,3min,donch,"(24,)",full,st20/20/0,False
-42.9,-38455.0,-2.86,39072.0,0,4,14835,-18024.0,3min,donch,"(24,)",full,st20/40/0,False
-31.5,-28447.0,-1.92,30057.0,0,4,12282,-16559.0,3min,donch,"(24,)",full,st20/60/0,False
-66.0,-60043.0,-4.23,60085.0,0,4,19008,-28651.0,3min,donch,"(24,)",full,st30/20/0,False
-34.6,-31414.0,-1.98,32716.0,0,4,13107,-18513.0,3min,donch,"(24,)",full,st30/40/0,False
-26.7,-24184.0,-1.4,28333.0,0,4,10520,-15239.0,3min,donch,"(24,)",full,st30/60/0,False
-161.4,-149171.0,-9.01,148929.0,0,4,16467,-58989.0,3min,donch,"(24,)",full,trail0/0/2.0,False
-85.9,-78154.0,-3.79,78180.0,0,4,11266,-32686.0,3min,donch,"(24,)",full,trail0/0/3.0,False
-18.7,-16543.0,-0.64,21040.0,0,4,6529,-9251.0,3min,donch,"(24,)",full,trail0/0/5.0,False
-15.0,-11625.0,-0.67,17190.0,1,4,774,-7121.0,3min,ma,"(5, 20)",rth,eod0/0/0,False
-1.0,-801.0,-0.11,6115.0,1,4,774,-2456.0,3min,ma,"(5, 20)",rth,eod0/0/0,True
-25.5,-19781.0,-5.32,19744.0,0,4,5704,-7165.0,3min,ma,"(5, 20)",rth,st10/20/0,False
-22.5,-17451.0,-3.55,17502.0,0,4,5425,-6985.0,3min,ma,"(5, 20)",rth,st10/40/0,False
-20.8,-16093.0,-2.85,16255.0,0,4,5156,-7428.0,3min,ma,"(5, 20)",rth,st10/60/0,False
-22.0,-17128.0,-3.52,17070.0,0,4,5120,-7657.0,3min,ma,"(5, 20)",rth,st20/20/0,False
-20.2,-15702.0,-2.53,15705.0,0,4,4593,-6847.0,3min,ma,"(5, 20)",rth,st20/40/0,False
-15.0,-11647.0,-1.63,11922.0,0,4,4216,-6312.0,3min,ma,"(5, 20)",rth,st20/60/0,False
-21.4,-16620.0,-2.89,17133.0,0,4,4626,-7104.0,3min,ma,"(5, 20)",rth,st30/20/0,False
-16.8,-13052.0,-1.84,14473.0,0,4,4013,-5688.0,3min,ma,"(5, 20)",rth,st30/40/0,False
-12.1,-9403.0,-1.14,10394.0,0,4,3641,-3741.0,3min,ma,"(5, 20)",rth,st30/60/0,False
-58.6,-45643.0,-4.7,45691.0,0,4,5053,-16834.0,3min,ma,"(5, 20)",rth,trail0/0/2.0,False
-38.8,-30216.0,-2.46,31894.0,0,4,3350,-11592.0,3min,ma,"(5, 20)",rth,trail0/0/3.0,False
-19.1,-14766.0,-1.07,17654.0,0,4,1778,-6402.0,3min,ma,"(5, 20)",rth,trail0/0/5.0,False
-17.8,-13507.0,-1.14,19965.0,1,4,760,-11010.0,3min,ma,"(5, 20)",morning,eod0/0/0,False
-1.2,-919.0,-0.14,5847.0,1,4,760,-2732.0,3min,ma,"(5, 20)",morning,eod0/0/0,True
-12.7,-9685.0,-3.93,9724.0,0,4,2710,-4184.0,3min,ma,"(5, 20)",morning,st10/20/0,False
-11.9,-9029.0,-2.65,9055.0,0,4,2632,-4256.0,3min,ma,"(5, 20)",morning,st10/40/0,False
-10.4,-7938.0,-2.0,8144.0,0,4,2566,-4440.0,3min,ma,"(5, 20)",morning,st10/60/0,False
-13.2,-10066.0,-2.91,11030.0,1,4,2513,-5135.0,3min,ma,"(5, 20)",morning,st20/20/0,False
-11.6,-8845.0,-2.01,9511.0,0,4,2349,-3758.0,3min,ma,"(5, 20)",morning,st20/40/0,False
-8.4,-6351.0,-1.24,7823.0,1,4,2228,-3990.0,3min,ma,"(5, 20)",morning,st20/60/0,False
-11.8,-8967.0,-2.21,10093.0,1,4,2347,-3842.0,3min,ma,"(5, 20)",morning,st30/20/0,False
-9.4,-7117.0,-1.39,8236.0,0,4,2118,-3256.0,3min,ma,"(5, 20)",morning,st30/40/0,False
-5.3,-4029.0,-0.69,4991.0,1,4,1987,-1886.0,3min,ma,"(5, 20)",morning,st30/60/0,False
-28.3,-21479.0,-2.76,21968.0,0,4,2390,-9615.0,3min,ma,"(5, 20)",morning,trail0/0/2.0,False
-18.2,-13855.0,-1.48,15174.0,0,4,1655,-5748.0,3min,ma,"(5, 20)",morning,trail0/0/3.0,False
-11.8,-8941.0,-0.91,14971.0,1,4,1005,-6110.0,3min,ma,"(5, 20)",morning,trail0/0/5.0,False
-3.0,-2215.0,-0.23,4052.0,2,4,746,-2466.0,3min,ma,"(5, 20)",afternoon,eod0/0/0,False
-5.0,-3745.0,-0.8,4271.0,1,4,746,-2208.0,3min,ma,"(5, 20)",afternoon,eod0/0/0,True
-13.5,-10042.0,-3.72,10090.0,0,4,3008,-2957.0,3min,ma,"(5, 20)",afternoon,st10/20/0,False
-12.5,-9352.0,-2.59,9436.0,0,4,2853,-2842.0,3min,ma,"(5, 20)",afternoon,st10/40/0,False
-12.5,-9300.0,-2.23,9510.0,0,4,2733,-3056.0,3min,ma,"(5, 20)",afternoon,st10/60/0,False
-10.8,-8087.0,-2.37,8126.0,0,4,2645,-2717.0,3min,ma,"(5, 20)",afternoon,st20/20/0,False
-10.4,-7749.0,-1.7,8139.0,0,4,2359,-3061.0,3min,ma,"(5, 20)",afternoon,st20/40/0,False
-10.3,-7668.0,-1.49,8321.0,1,4,2197,-3057.0,3min,ma,"(5, 20)",afternoon,st20/60/0,False
-10.4,-7751.0,-2.01,8047.0,0,4,2348,-3166.0,3min,ma,"(5, 20)",afternoon,st30/20/0,False
-7.7,-5742.0,-1.14,7927.0,1,4,2036,-3708.0,3min,ma,"(5, 20)",afternoon,st30/40/0,False
-6.6,-4961.0,-0.87,6013.0,0,4,1880,-2894.0,3min,ma,"(5, 20)",afternoon,st30/60/0,False
-29.0,-21752.0,-3.58,21787.0,0,4,2689,-9997.0,3min,ma,"(5, 20)",afternoon,trail0/0/2.0,False
-16.8,-12524.0,-1.66,12910.0,1,4,1900,-7064.0,3min,ma,"(5, 20)",afternoon,trail0/0/3.0,False
-8.5,-6355.0,-0.78,7002.0,1,4,1101,-2300.0,3min,ma,"(5, 20)",afternoon,trail0/0/5.0,False
-15.0,-13850.0,-0.46,18872.0,0,4,923,-9712.0,3min,ma,"(5, 20)",full,eod0/0/0,False
-4.6,-4042.0,-1.2,4341.0,0,4,924,-1236.0,3min,ma,"(5, 20)",full,eod0/0/0,True
-56.7,-52158.0,-7.3,52309.0,0,4,17719,-17398.0,3min,ma,"(5, 20)",full,st10/20/0,False
-46.8,-42988.0,-4.76,43453.0,0,4,15500,-16042.0,3min,ma,"(5, 20)",full,st10/40/0,False
-44.0,-40266.0,-3.85,40912.0,0,4,14082,-13754.0,3min,ma,"(5, 20)",full,st10/60/0,False
-45.8,-42031.0,-4.62,42259.0,0,4,14311,-14241.0,3min,ma,"(5, 20)",full,st20/20/0,False
-33.6,-30745.0,-2.72,31001.0,0,4,11966,-11332.0,3min,ma,"(5, 20)",full,st20/40/0,False
-31.3,-28535.0,-2.16,28756.0,0,4,10525,-10859.0,3min,ma,"(5, 20)",full,st20/60/0,False
-46.1,-42411.0,-4.21,43332.0,0,4,12267,-13619.0,3min,ma,"(5, 20)",full,st30/20/0,False
-35.3,-32368.0,-2.55,32841.0,0,4,9904,-14007.0,3min,ma,"(5, 20)",full,st30/40/0,False
-27.3,-25049.0,-1.73,25618.0,0,4,8582,-9036.0,3min,ma,"(5, 20)",full,st30/60/0,False
-139.3,-128536.0,-8.56,128217.0,0,4,19184,-47489.0,3min,ma,"(5, 20)",full,trail0/0/2.0,False
-89.2,-81882.0,-4.15,82121.0,0,4,13079,-27866.0,3min,ma,"(5, 20)",full,trail0/0/3.0,False
-13.3,-11897.0,-0.52,19150.0,1,4,5736,-6679.0,3min,ma,"(5, 20)",full,trail0/0/5.0,False
-5.1,-3876.0,-0.23,11389.0,1,4,758,-3977.0,3min,ma,"(5, 50)",rth,eod0/0/0,False
-3.1,-2365.0,-0.28,7326.0,1,4,758,-3846.0,3min,ma,"(5, 50)",rth,eod0/0/0,True
-11.7,-8855.0,-3.13,8813.0,0,4,3173,-3453.0,3min,ma,"(5, 50)",rth,st10/20/0,False
-11.7,-8876.0,-2.35,8890.0,0,4,3132,-4425.0,3min,ma,"(5, 50)",rth,st10/40/0,False
-11.2,-8501.0,-1.93,8769.0,0,4,3063,-4346.0,3min,ma,"(5, 50)",rth,st10/60/0,False
-12.7,-9646.0,-2.56,10220.0,0,4,2931,-4184.0,3min,ma,"(5, 50)",rth,st20/20/0,False
-10.4,-7917.0,-1.63,8466.0,0,4,2808,-3279.0,3min,ma,"(5, 50)",rth,st20/40/0,False
-8.9,-6711.0,-1.17,7878.0,0,4,2703,-2846.0,3min,ma,"(5, 50)",rth,st20/60/0,False
-9.4,-7125.0,-1.69,7902.0,0,4,2682,-2661.0,3min,ma,"(5, 50)",rth,st30/20/0,False
-6.7,-5105.0,-0.92,5754.0,0,4,2482,-2963.0,3min,ma,"(5, 50)",rth,st30/40/0,False
-5.5,-4170.0,-0.64,5608.0,0,4,2368,-2997.0,3min,ma,"(5, 50)",rth,st30/60/0,False
-34.1,-25879.0,-3.44,26165.0,0,4,2822,-10643.0,3min,ma,"(5, 50)",rth,trail0/0/2.0,False
-23.8,-18079.0,-1.74,19126.0,0,4,2350,-9124.0,3min,ma,"(5, 50)",rth,trail0/0/3.0,False
-12.0,-9087.0,-0.67,10344.0,0,4,1428,-3592.0,3min,ma,"(5, 50)",rth,trail0/0/5.0,False
-12.8,-8217.0,-0.81,12584.0,1,4,642,-6132.0,3min,ma,"(5, 50)",morning,eod0/0/0,False
-3.9,-2528.0,-0.41,7080.0,1,4,642,-4074.0,3min,ma,"(5, 50)",morning,eod0/0/0,True
-8.3,-5347.0,-3.23,5370.0,0,4,1451,-1958.0,3min,ma,"(5, 50)",morning,st10/20/0,False
-6.4,-4145.0,-1.85,4349.0,0,4,1438,-2198.0,3min,ma,"(5, 50)",morning,st10/40/0,False
-6.8,-4394.0,-1.61,4819.0,0,4,1434,-2432.0,3min,ma,"(5, 50)",morning,st10/60/0,False
-6.9,-4427.0,-1.98,4936.0,0,4,1366,-2135.0,3min,ma,"(5, 50)",morning,st20/20/0,False
-1.5,-994.0,-0.33,3318.0,2,4,1327,-971.0,3min,ma,"(5, 50)",morning,st20/40/0,False
-1.2,-765.0,-0.21,3659.0,2,4,1312,-855.0,3min,ma,"(5, 50)",morning,st20/60/0,False
-7.2,-4610.0,-1.8,4773.0,0,4,1291,-1884.0,3min,ma,"(5, 50)",morning,st30/20/0,False
-2.2,-1436.0,-0.41,3553.0,2,4,1232,-1240.0,3min,ma,"(5, 50)",morning,st30/40/0,False
0.8,529.0,0.13,2612.0,2,4,1209,-912.0,3min,ma,"(5, 50)",morning,st30/60/0,False
-16.1,-10311.0,-1.86,10966.0,0,4,1290,-4475.0,3min,ma,"(5, 50)",morning,trail0/0/2.0,False
-5.0,-3241.0,-0.44,7433.0,1,4,1098,-4448.0,3min,ma,"(5, 50)",morning,trail0/0/3.0,False
-3.9,-2520.0,-0.3,6386.0,2,4,777,-2182.0,3min,ma,"(5, 50)",morning,trail0/0/5.0,False
7.9,5378.0,0.68,3065.0,3,4,679,-225.0,3min,ma,"(5, 50)",afternoon,eod0/0/0,False
-4.8,-3269.0,-0.63,6859.0,1,4,679,-2875.0,3min,ma,"(5, 50)",afternoon,eod0/0/0,True
-5.1,-3456.0,-1.77,3573.0,0,4,1726,-1475.0,3min,ma,"(5, 50)",afternoon,st10/20/0,False
-6.7,-4578.0,-1.78,4579.0,1,4,1711,-1954.0,3min,ma,"(5, 50)",afternoon,st10/40/0,False
-5.5,-3753.0,-1.25,3971.0,1,4,1688,-1637.0,3min,ma,"(5, 50)",afternoon,st10/60/0,False
-6.3,-4304.0,-1.68,4679.0,0,4,1582,-1656.0,3min,ma,"(5, 50)",afternoon,st20/20/0,False
-8.8,-5953.0,-1.71,6358.0,0,4,1520,-2088.0,3min,ma,"(5, 50)",afternoon,st20/40/0,False
-7.7,-5211.0,-1.34,5916.0,0,4,1487,-1878.0,3min,ma,"(5, 50)",afternoon,st20/60/0,False
-2.7,-1836.0,-0.63,2574.0,0,4,1424,-754.0,3min,ma,"(5, 50)",afternoon,st30/20/0,False
-6.0,-4044.0,-1.03,4632.0,0,4,1324,-1792.0,3min,ma,"(5, 50)",afternoon,st30/40/0,False
-5.7,-3882.0,-0.89,4986.0,1,4,1279,-2515.0,3min,ma,"(5, 50)",afternoon,st30/60/0,False
-20.2,-13726.0,-3.2,14113.0,0,4,1544,-5441.0,3min,ma,"(5, 50)",afternoon,trail0/0/2.0,False
-12.8,-8662.0,-1.42,10368.0,0,4,1296,-4470.0,3min,ma,"(5, 50)",afternoon,trail0/0/3.0,False
-7.1,-4795.0,-0.63,6432.0,0,4,876,-2794.0,3min,ma,"(5, 50)",afternoon,trail0/0/5.0,False
18.4,16282.0,0.56,9477.0,3,4,884,-4084.0,3min,ma,"(5, 50)",full,eod0/0/0,False
2.2,1761.0,0.4,1841.0,2,4,885,-876.0,3min,ma,"(5, 50)",full,eod0/0/0,True
-36.9,-32730.0,-5.71,32905.0,0,4,10699,-10588.0,3min,ma,"(5, 50)",full,st10/20/0,False
-31.1,-27463.0,-3.77,27757.0,0,4,9975,-10326.0,3min,ma,"(5, 50)",full,st10/40/0,False
-28.4,-25005.0,-2.93,25312.0,0,4,9455,-10261.0,3min,ma,"(5, 50)",full,st10/60/0,False
-36.5,-32150.0,-4.46,32808.0,0,4,8845,-14901.0,3min,ma,"(5, 50)",full,st20/20/0,False
-32.2,-28599.0,-3.15,29140.0,0,4,7996,-13509.0,3min,ma,"(5, 50)",full,st20/40/0,False
-21.6,-19112.0,-1.82,20220.0,0,4,7420,-10869.0,3min,ma,"(5, 50)",full,st20/60/0,False
-33.2,-29036.0,-3.6,29448.0,0,4,7697,-13473.0,3min,ma,"(5, 50)",full,st30/20/0,False
-27.9,-24708.0,-2.45,24902.0,0,4,6693,-10754.0,3min,ma,"(5, 50)",full,st30/40/0,False
-14.1,-12538.0,-1.06,14541.0,1,4,6120,-7732.0,3min,ma,"(5, 50)",full,st30/60/0,False
-86.8,-76381.0,-6.49,76469.0,0,4,10834,-27429.0,3min,ma,"(5, 50)",full,trail0/0/2.0,False
-70.2,-61965.0,-3.72,62776.0,0,4,8998,-25825.0,3min,ma,"(5, 50)",full,trail0/0/3.0,False
-21.6,-18561.0,-0.9,20441.0,1,4,4856,-13178.0,3min,ma,"(5, 50)",full,trail0/0/5.0,False
16.2,10638.0,0.89,4160.0,3,4,655,-3326.0,3min,ma,"(5, 100)",rth,eod0/0/0,False
7.3,4759.0,0.54,3642.0,2,4,655,-1489.0,3min,ma,"(5, 100)",rth,eod0/0/0,True
-12.1,-7946.0,-3.68,8496.0,0,4,2117,-3801.0,3min,ma,"(5, 100)",rth,st10/20/0,False
-10.7,-7012.0,-2.36,8077.0,0,4,2107,-3551.0,3min,ma,"(5, 100)",rth,st10/40/0,False
-8.7,-5692.0,-1.6,6994.0,0,4,2089,-3023.0,3min,ma,"(5, 100)",rth,st10/60/0,False
-12.4,-8138.0,-2.8,8433.0,0,4,1972,-3303.0,3min,ma,"(5, 100)",rth,st20/20/0,False
-8.5,-5546.0,-1.39,6233.0,0,4,1929,-2535.0,3min,ma,"(5, 100)",rth,st20/40/0,False
-5.3,-3449.0,-0.72,4541.0,0,4,1889,-1836.0,3min,ma,"(5, 100)",rth,st20/60/0,False
-12.8,-8388.0,-2.4,9176.0,0,4,1812,-3241.0,3min,ma,"(5, 100)",rth,st30/20/0,False
-12.4,-8154.0,-1.75,8799.0,0,4,1732,-3291.0,3min,ma,"(5, 100)",rth,st30/40/0,False
-7.5,-4913.0,-0.9,5625.0,1,4,1684,-2158.0,3min,ma,"(5, 100)",rth,st30/60/0,False
-29.4,-19279.0,-2.88,19696.0,0,4,1854,-8243.0,3min,ma,"(5, 100)",rth,trail0/0/2.0,False
-21.6,-14143.0,-1.7,15692.0,0,4,1526,-5115.0,3min,ma,"(5, 100)",rth,trail0/0/3.0,False
-5.5,-3616.0,-0.33,6202.0,1,4,1105,-2710.0,3min,ma,"(5, 100)",rth,trail0/0/5.0,False
6.8,3167.0,0.49,4396.0,2,4,464,-862.0,3min,ma,"(5, 100)",morning,eod0/0/0,False
5.8,2702.0,0.54,4679.0,2,4,464,-2186.0,3min,ma,"(5, 100)",morning,eod0/0/0,True
-10.0,-4660.0,-3.84,4912.0,0,4,1028,-1928.0,3min,ma,"(5, 100)",morning,st10/20/0,False
-7.0,-3237.0,-1.99,3947.0,1,4,1026,-1705.0,3min,ma,"(5, 100)",morning,st10/40/0,False
-7.2,-3368.0,-1.69,3926.0,1,4,1021,-1765.0,3min,ma,"(5, 100)",morning,st10/60/0,False
-9.5,-4394.0,-2.6,4612.0,0,4,975,-1418.0,3min,ma,"(5, 100)",morning,st20/20/0,False
-4.4,-2032.0,-0.91,2784.0,0,4,963,-1091.0,3min,ma,"(5, 100)",morning,st20/40/0,False
-3.0,-1375.0,-0.5,2316.0,1,4,953,-742.0,3min,ma,"(5, 100)",morning,st20/60/0,False
-8.9,-4140.0,-2.08,4465.0,0,4,904,-1532.0,3min,ma,"(5, 100)",morning,st30/20/0,False
