name,tf,net_wk,fees_wk,gross_wk,trades,trades_wk,sel_usd_wk,blind_usd_wk,sel_total,blind_total,win_pct
BBWALK_3min_time5_rth,3min,-21.1,19.0,-2.1,1518,9.7,-28.1,-13.7,-2248.0,-1040.0,48.4
BBWALK_3min_time15_all,3min,-19.6,57.2,37.6,4553,29.2,-17.7,-21.6,-1420.0,-1641.0,46.8
BBWALK_3min_time15_rth,3min,41.4,18.4,59.8,1474,9.4,36.6,46.4,2925.0,3536.0,49.7
BBWALK_3min_time40_all,3min,37.1,43.3,80.4,3456,22.1,16.9,58.3,1356.0,4438.0,49.8
BBWALK_3min_time40_rth,3min,55.6,15.1,70.7,1203,7.7,51.1,60.2,4091.0,4584.0,50.0
BBWALK_3min_trail2.0_all,3min,-307.3,63.3,-244.0,5038,32.3,-223.2,-395.4,-17857.0,-30110.0,30.0
BBWALK_3min_trail2.0_rth,3min,-126.4,20.4,-106.0,1618,10.4,-89.5,-165.2,-7159.0,-12576.0,31.2
BWEXP_3min_time5_all,3min,-165.5,193.3,27.8,15391,98.6,-286.5,-38.3,-22917.0,-2919.0,46.6
BWEXP_3min_time5_rth,3min,-23.7,62.5,38.8,4987,31.9,-133.8,92.0,-10704.0,7008.0,48.5
BWEXP_3min_time15_all,3min,-74.9,120.3,45.4,9586,61.4,-134.7,-12.0,-10778.0,-913.0,47.6
BWEXP_3min_time15_rth,3min,-23.1,39.6,16.5,3153,20.2,-51.7,7.0,-4138.0,531.0,48.5
BWEXP_3min_time40_all,3min,78.8,75.5,154.3,6013,38.5,-92.3,258.5,-7387.0,19681.0,49.8
BWEXP_3min_time40_rth,3min,126.4,26.5,152.9,2107,13.5,91.4,163.1,7309.0,12418.0,51.5
BWEXP_3min_trail2.0_all,3min,-816.7,190.7,-626.0,15194,97.3,-695.2,-943.8,-55618.0,-71867.0,31.4
BWEXP_3min_trail2.0_rth,3min,-365.9,62.7,-303.2,5001,32.0,-327.0,-406.6,-26163.0,-30959.0,32.5
DONMID_3min_time5_all,3min,-290.0,214.6,-75.4,17097,109.5,-261.9,-319.3,-20950.0,-24313.0,46.3
DONMID_3min_time5_rth,3min,-139.2,67.4,-71.8,5374,34.4,-92.1,-188.5,-7366.0,-14357.0,47.3
DONMID_3min_time15_all,3min,-178.1,148.8,-29.3,11847,75.9,-107.1,-252.6,-8565.0,-19231.0,48.5
DONMID_3min_time15_rth,3min,-102.0,47.6,-54.4,3794,24.3,-66.7,-139.2,-5332.0,-10595.0,48.6
DONMID_3min_time40_all,3min,-55.9,80.9,25.0,6455,41.3,-25.8,-87.5,-2061.0,-6665.0,50.7
DONMID_3min_time40_rth,3min,-47.7,28.0,-19.7,2233,14.3,-63.0,-31.6,-5037.0,-2406.0,49.5
DONMID_3min_trail2.0_all,3min,-714.4,183.8,-530.6,14639,93.8,-579.0,-856.2,-46323.0,-65193.0,31.7
DONMID_3min_trail2.0_rth,3min,-373.0,58.2,-314.8,4643,29.7,-272.9,-478.1,-21829.0,-36404.0,32.1
SWEEP_3min_time5_all,3min,-200.8,138.2,-62.6,11012,70.5,-222.7,-177.8,-17813.0,-13536.0,47.6
SWEEP_3min_time5_rth,3min,-101.7,50.0,-51.7,3986,25.5,-86.2,-117.9,-6893.0,-8979.0,48.5
SWEEP_3min_time15_all,3min,-112.0,104.7,-7.3,8338,53.4,-155.5,-66.3,-12439.0,-5051.0,48.9
SWEEP_3min_time15_rth,3min,-58.8,37.8,-21.0,3007,19.3,-66.7,-50.4,-5337.0,-3841.0,49.5
SWEEP_3min_time40_all,3min,-131.5,65.7,-65.8,5224,33.5,-193.5,-66.4,-15477.0,-5054.0,47.7
SWEEP_3min_time40_rth,3min,-23.2,24.3,1.1,1941,12.4,-113.1,71.4,-9050.0,5435.0,49.1
SWEEP_3min_trail2.0_all,3min,-624.8,138.8,-486.0,11049,70.8,-515.0,-739.9,-41199.0,-56336.0,31.9
SWEEP_3min_trail2.0_rth,3min,-335.5,50.2,-285.3,3991,25.6,-266.1,-408.3,-21285.0,-31089.0,32.7
EQHB_3min_time5_all,3min,-71.6,53.1,-18.5,4227,27.1,-88.1,-54.2,-7047.0,-4124.0,45.9
EQHB_3min_time5_rth,3min,-33.1,15.5,-17.6,1227,7.9,-41.9,-23.8,-3351.0,-1810.0,48.0
EQHB_3min_time15_all,3min,-44.4,45.5,1.1,3622,23.2,-61.0,-26.9,-4881.0,-2045.0,48.7
EQHB_3min_time15_rth,3min,-30.9,13.5,-17.4,1078,6.9,-31.8,-30.1,-2541.0,-2289.0,50.1
EQHB_3min_time40_all,3min,47.5,34.9,82.4,2786,17.8,37.2,58.2,2974.0,4434.0,51.9
EQHB_3min_time40_rth,3min,0.7,10.8,11.5,865,5.5,8.5,-7.4,676.0,-567.0,53.2
EQHB_3min_trail2.0_all,3min,-204.8,49.0,-155.8,3909,25.0,-171.0,-240.3,-13678.0,-18296.0,31.1
EQHB_3min_trail2.0_rth,3min,-85.7,14.1,-71.6,1130,7.2,-66.3,-106.0,-5305.0,-8068.0,33.2
LUNCHF_3min_time5_all,3min,-66.9,28.0,-38.9,2235,14.3,-86.4,-46.5,-6908.0,-3541.0,46.1
LUNCHF_3min_time5_rth,3min,-66.9,28.0,-38.9,2235,14.3,-86.4,-46.5,-6908.0,-3541.0,46.1
LUNCHF_3min_time15_all,3min,-43.9,18.4,-25.5,1467,9.4,-34.6,-53.7,-2765.0,-4092.0,47.4
LUNCHF_3min_time15_rth,3min,-43.9,18.4,-25.5,1467,9.4,-34.6,-53.7,-2765.0,-4092.0,47.4
LUNCHF_3min_time40_all,3min,-33.5,9.6,-23.9,760,4.9,-40.1,-26.5,-3211.0,-2017.0,48.0
LUNCHF_3min_time40_rth,3min,-33.5,9.6,-23.9,760,4.9,-40.1,-26.5,-3211.0,-2017.0,48.0
LUNCHF_3min_trail2.0_all,3min,-143.8,23.5,-120.3,1875,12.0,-134.8,-153.2,-10781.0,-11664.0,33.2
LUNCHF_3min_trail2.0_rth,3min,-143.8,23.5,-120.3,1875,12.0,-134.8,-153.2,-10781.0,-11664.0,33.2
EUREV_3min_time5_all,3min,-11.1,9.0,-2.1,718,4.6,-24.4,2.9,-1951.0,223.0,50.0
EUREV_3min_time5_rth,3min,-11.1,9.0,-2.1,718,4.6,-24.4,2.9,-1951.0,223.0,50.0
EUREV_3min_time15_all,3min,-37.9,9.0,-28.9,718,4.6,-0.8,-76.8,-65.0,-5848.0,47.2
EUREV_3min_time15_rth,3min,-37.9,9.0,-28.9,718,4.6,-0.8,-76.8,-65.0,-5848.0,47.2
EUREV_3min_time40_all,3min,-27.9,9.0,-18.9,718,4.6,-2.2,-54.9,-175.0,-4177.0,50.6
EUREV_3min_time40_rth,3min,-27.9,9.0,-18.9,718,4.6,-2.2,-54.9,-175.0,-4177.0,50.6
EUREV_3min_trail2.0_all,3min,-48.2,9.2,-39.0,738,4.7,-27.9,-69.5,-2231.0,-5294.0,36.2
EUREV_3min_trail2.0_rth,3min,-48.2,9.2,-39.0,738,4.7,-27.9,-69.5,-2231.0,-5294.0,36.2
PWRBO_3min_time5_all,3min,-32.3,5.5,-26.8,430,2.8,-17.0,-48.3,-1363.0,-3676.0,47.9
PWRBO_3min_time5_rth,3min,-32.3,5.5,-26.8,430,2.8,-17.0,-48.3,-1363.0,-3676.0,47.9
PWRBO_3min_time15_all,3min,-12.7,4.1,-8.6,324,2.1,9.6,-36.2,767.0,-2755.0,47.5
PWRBO_3min_time15_rth,3min,-12.7,4.1,-8.6,324,2.1,9.6,-36.2,767.0,-2755.0,47.5
PWRBO_3min_time40_all,3min,10.8,3.3,14.1,271,1.7,23.0,-2.0,1841.0,-152.0,48.3
PWRBO_3min_time40_rth,3min,10.8,3.3,14.1,271,1.7,23.0,-2.0,1841.0,-152.0,48.3
PWRBO_3min_trail2.0_all,3min,-20.5,4.7,-15.8,372,2.4,-23.3,-17.6,-1865.0,-1337.0,32.3
PWRBO_3min_trail2.0_rth,3min,-20.5,4.7,-15.8,372,2.4,-23.3,-17.6,-1865.0,-1337.0,32.3
D2UP_3min_time5_all,3min,-189.1,139.2,-49.9,11079,71.0,-171.2,-207.8,-13697.0,-15824.0,46.9
D2UP_3min_time5_rth,3min,-28.2,44.7,16.5,3553,22.8,-24.8,-31.7,-1985.0,-2413.0,49.3
D2UP_3min_time15_all,3min,-100.3,83.9,-16.4,6683,42.8,-107.4,-92.9,-8590.0,-7073.0,48.1
D2UP_3min_time15_rth,3min,29.3,27.4,56.7,2186,14.0,-12.1,72.7,-966.0,5536.0,51.4
D2UP_3min_time40_all,3min,22.1,43.3,65.4,3447,22.1,-7.3,52.9,-587.0,4030.0,50.5
D2UP_3min_time40_rth,3min,5.9,15.1,21.0,1200,7.7,26.0,-15.1,2077.0,-1152.0,52.3
D2UP_3min_trail2.0_all,3min,-435.4,117.4,-318.0,9357,59.9,-379.8,-493.6,-30386.0,-37584.0,32.0
D2UP_3min_trail2.0_rth,3min,-163.9,37.2,-126.7,2968,19.0,-146.2,-182.5,-11698.0,-13893.0,33.9
FHFADE_3min_time5_all,3min,8.4,76.6,85.0,6100,39.1,-44.4,63.7,-3548.0,4853.0,50.3
FHFADE_3min_time5_rth,3min,-2.3,59.2,56.9,4723,30.2,-38.3,35.6,-3063.0,2708.0,51.2
FHFADE_3min_time15_all,3min,16.8,38.0,54.8,3026,19.4,-4.1,38.9,-330.0,2960.0,53.1
FHFADE_3min_time15_rth,3min,0.6,29.8,30.4,2368,15.2,-7.8,9.5,-627.0,726.0,53.2
FHFADE_3min_time40_all,3min,89.9,18.4,108.3,1470,9.4,83.5,96.5,6681.0,7347.0,53.5
FHFADE_3min_time40_rth,3min,76.2,14.7,90.9,1174,7.5,70.4,82.3,5630.0,6267.0,54.0
FHFADE_3min_trail2.0_all,3min,-124.4,49.6,-74.8,3956,25.3,-116.8,-132.3,-9342.0,-10073.0,34.4
FHFADE_3min_trail2.0_rth,3min,-123.0,38.0,-85.0,3028,19.4,-104.8,-142.1,-8387.0,-10821.0,34.9
GAPFILL_3min_time5_all,3min,-649.7,417.5,-232.2,33266,213.0,-510.3,-795.9,-40822.0,-60602.0,45.9
GAPFILL_3min_time5_rth,3min,-231.9,148.8,-83.1,11845,75.9,-190.7,-275.2,-15253.0,-20953.0,46.8
GAPFILL_3min_time15_all,3min,-367.8,206.8,-161.0,16474,105.5,-193.9,-550.2,-15514.0,-41892.0,47.3
GAPFILL_3min_time15_rth,3min,-117.8,74.7,-43.1,5951,38.1,-43.1,-196.3,-3449.0,-14945.0,47.9
GAPFILL_3min_time40_all,3min,-114.7,93.7,-21.0,7457,47.8,-166.6,-60.2,-13326.0,-4582.0,48.1
GAPFILL_3min_time40_rth,3min,-97.0,37.0,-60.0,2948,18.9,-49.5,-146.9,-3959.0,-11183.0,48.8
GAPFILL_3min_trail2.0_all,3min,-1274.0,303.0,-971.0,24144,154.6,-1023.1,-1536.9,-81849.0,-117027.0,32.0
GAPFILL_3min_trail2.0_rth,3min,-630.6,107.0,-523.6,8526,54.6,-519.1,-747.5,-41527.0,-56915.0,33.3
LRB_3min_time5_all,3min,-595.9,526.3,-69.6,41917,268.5,-563.3,-629.9,-45061.0,-47959.0,45.8
LRB_3min_time5_rth,3min,-195.8,177.6,-18.2,14145,90.6,-152.9,-240.7,-12234.0,-18325.0,47.9
LRB_3min_time15_all,3min,-151.1,239.1,88.0,19057,122.0,-174.3,-126.7,-13947.0,-9645.0,47.8
LRB_3min_time15_rth,3min,-51.2,82.3,31.1,6564,42.0,-21.2,-82.8,-1695.0,-6304.0,48.8
LRB_3min_time40_all,3min,-94.3,101.7,7.4,8108,51.9,-29.2,-162.7,-2338.0,-12390.0,48.9
LRB_3min_time40_rth,3min,-27.6,38.2,10.6,3043,19.5,64.8,-124.8,5186.0,-9499.0,50.1
LRB_3min_trail2.0_all,3min,-1509.5,377.7,-1131.8,30087,192.7,-1278.8,-1751.2,-102301.0,-133339.0,31.6
LRB_3min_trail2.0_rth,3min,-669.8,122.7,-547.1,9778,62.6,-541.6,-804.1,-43328.0,-61224.0,32.8
LRF_3min_time5_all,3min,-286.7,267.1,-19.6,21287,136.3,-361.6,-207.9,-28930.0,-15829.0,47.8
LRF_3min_time5_rth,3min,-86.1,92.1,6.0,7339,47.0,-158.5,-10.0,-12680.0,-764.0,48.6
LRF_3min_time15_all,3min,-182.4,165.8,-16.6,13207,84.6,-293.7,-65.3,-23498.0,-4971.0,48.6
LRF_3min_time15_rth,3min,-98.2,57.4,-40.8,4577,29.3,-201.2,10.2,-16099.0,774.0,48.7
LRF_3min_time40_all,3min,-115.1,86.2,-28.9,6865,44.0,-134.2,-95.1,-10734.0,-7240.0,48.8
LRF_3min_time40_rth,3min,-78.1,31.0,-47.1,2470,15.8,-125.7,-28.1,-10054.0,-2139.0,49.2
LRF_3min_trail2.0_all,3min,-1093.7,260.3,-833.4,20732,132.8,-927.3,-1268.0,-74180.0,-96551.0,31.6
LRF_3min_trail2.0_rth,3min,-542.9,88.2,-454.7,7034,45.0,-482.8,-605.8,-38623.0,-46125.0,32.9
MSS_3min_time5_all,3min,-360.7,296.4,-64.3,23606,151.2,-338.3,-384.1,-27065.0,-29245.0,46.4
MSS_3min_time5_rth,3min,-49.0,100.9,51.9,8039,51.5,-61.2,-36.1,-4898.0,-2753.0,48.8
MSS_3min_time15_all,3min,-306.5,176.8,-129.7,14091,90.2,-285.5,-328.4,-22842.0,-25005.0,47.4
MSS_3min_time15_rth,3min,-48.2,60.4,12.2,4811,30.8,-25.4,-72.1,-2034.0,-5492.0,49.4
MSS_3min_time40_all,3min,-117.2,88.4,-28.8,7048,45.1,-101.3,-133.8,-8107.0,-10187.0,48.0
MSS_3min_time40_rth,3min,-53.4,31.8,-21.6,2523,16.2,30.8,-141.8,2468.0,-10796.0,50.3
MSS_3min_trail2.0_all,3min,-930.9,250.7,-680.2,19972,127.9,-744.4,-1126.3,-59554.0,-85761.0,32.0
MSS_3min_trail2.0_rth,3min,-340.5,80.6,-259.9,6420,41.1,-253.7,-431.5,-20292.0,-32853.0,35.0
RSI50_3min_time5_all,3min,-362.5,263.8,-98.7,21010,134.6,-278.4,-450.5,-22274.0,-34305.0,46.3
RSI50_3min_time5_rth,3min,-92.9,84.9,-8.0,6758,43.3,-49.4,-138.6,-3953.0,-10551.0,49.0
RSI50_3min_time15_all,3min,-216.3,167.6,-48.7,13344,85.5,-246.3,-184.7,-19704.0,-14065.0,47.6
RSI50_3min_time15_rth,3min,37.2,56.3,93.5,4476,28.7,-50.5,129.4,-4038.0,9849.0,49.4
RSI50_3min_time40_all,3min,6.9,86.2,93.1,6874,44.0,-1.3,15.6,-104.0,1185.0,48.6
RSI50_3min_time40_rth,3min,-44.7,31.0,-13.7,2465,15.8,-3.4,-88.1,-274.0,-6709.0,49.6
RSI50_3min_trail2.0_all,3min,-909.8,239.1,-670.7,19050,122.0,-799.8,-1024.8,-63987.0,-78030.0,32.0
RSI50_3min_trail2.0_rth,3min,-392.5,76.0,-316.5,6066,38.8,-362.5,-423.9,-28997.0,-32279.0,33.9
RSIDIV_3min_time5_all,3min,-57.5,69.6,12.1,5536,35.5,-98.8,-14.2,-7901.0,-1079.0,48.1
RSIDIV_3min_time5_rth,3min,-32.9,24.7,-8.2,1965,12.6,-62.4,-2.0,-4990.0,-149.0,48.3
RSIDIV_3min_time15_all,3min,-63.7,62.1,-1.6,4953,31.7,-114.1,-10.8,-9130.0,-820.0,49.2
RSIDIV_3min_time15_rth,3min,-39.1,22.0,-17.1,1755,11.2,-100.3,25.2,-8021.0,1918.0,49.1
RSIDIV_3min_time40_all,3min,-32.1,46.1,14.0,3665,23.5,-52.2,-11.0,-4175.0,-837.0,49.0
RSIDIV_3min_time40_rth,3min,-22.7,16.7,-6.0,1328,8.5,-58.7,15.2,-4699.0,1156.0,49.6
RSIDIV_3min_trail2.0_all,3min,-300.2,70.2,-230.0,5583,35.8,-247.3,-355.6,-19781.0,-27078.0,32.9
RSIDIV_3min_trail2.0_rth,3min,-159.0,25.1,-133.9,1992,12.8,-134.1,-185.1,-10724.0,-14093.0,34.0
KAMAX_3min_time5_all,3min,-359.7,223.2,-136.5,17785,113.9,-343.7,-376.3,-27494.0,-28653.0,45.5
KAMAX_3min_time5_rth,3min,-74.8,71.3,-3.5,5690,36.4,-82.1,-67.1,-6565.0,-5107.0,48.5
KAMAX_3min_time15_all,3min,-183.9,140.7,-43.2,11205,71.8,-116.6,-254.5,-9326.0,-19382.0,47.0
KAMAX_3min_time15_rth,3min,-4.4,46.1,41.7,3673,23.5,36.3,-47.1,2905.0,-3587.0,49.2
KAMAX_3min_time40_all,3min,-32.2,78.0,45.8,6208,39.8,-18.2,-46.9,-1458.0,-3570.0,48.2
KAMAX_3min_time40_rth,3min,-25.9,27.4,1.5,2193,14.0,20.2,-74.3,1614.0,-5658.0,48.7
KAMAX_3min_trail2.0_all,3min,-794.2,199.5,-594.7,15890,101.8,-689.0,-904.2,-55121.0,-68846.0,31.1
KAMAX_3min_trail2.0_rth,3min,-353.8,64.3,-289.5,5116,32.8,-308.3,-401.4,-24665.0,-30567.0,32.8
THRTOD_3min_time5_all,3min,7.6,4.1,11.7,333,2.1,-10.1,26.2,-807.0,1992.0,49.5
THRTOD_3min_time5_rth,3min,7.6,4.1,11.7,333,2.1,-10.1,26.2,-807.0,1992.0,49.5
THRTOD_3min_time15_all,3min,31.4,3.7,35.1,300,1.9,16.1,47.4,1288.0,3609.0,56.0
THRTOD_3min_time15_rth,3min,31.4,3.7,35.1,300,1.9,16.1,47.4,1288.0,3609.0,56.0
THRTOD_3min_time40_all,3min,46.7,3.7,50.4,294,1.9,5.7,89.9,453.0,6842.0,51.7
THRTOD_3min_time40_rth,3min,46.7,3.7,50.4,294,1.9,5.7,89.9,453.0,6842.0,51.7
THRTOD_3min_trail2.0_all,3min,-58.1,5.5,-52.6,434,2.8,-31.9,-85.6,-2549.0,-6514.0,31.1
THRTOD_3min_trail2.0_rth,3min,-58.1,5.5,-52.6,434,2.8,-31.9,-85.6,-2549.0,-6514.0,31.1
SMBAND_3min_time5_all,3min,-850.2,515.9,-334.3,41089,263.2,-793.0,-909.7,-63442.0,-69268.0,46.3
SMBAND_3min_time5_rth,3min,-316.1,180.5,-135.6,14380,92.1,-298.4,-334.5,-23868.0,-25471.0,47.4
SMBAND_3min_time15_all,3min,-505.1,231.3,-273.8,18419,118.0,-411.6,-603.1,-32924.0,-45920.0,47.9
SMBAND_3min_time15_rth,3min,-214.3,80.8,-133.5,6427,41.2,-170.6,-260.2,-13644.0,-19812.0,48.2
SMBAND_3min_time40_all,3min,-282.1,99.8,-182.3,7954,50.9,-237.3,-328.9,-18987.0,-25042.0,48.5
SMBAND_3min_time40_rth,3min,-74.2,37.4,-36.8,2977,19.1,-120.6,-25.3,-9650.0,-1929.0,49.6
SMBAND_3min_trail2.0_all,3min,-1802.6,404.7,-1397.9,32239,206.5,-1524.0,-2094.4,-121917.0,-159472.0,30.9
SMBAND_3min_trail2.0_rth,3min,-918.0,137.0,-781.0,10915,69.9,-757.4,-1086.2,-60590.0,-82706.0,32.3
3PUSH_3min_time5_all,3min,-338.6,225.2,-113.4,17941,114.9,-237.3,-444.8,-18988.0,-33866.0,45.8
3PUSH_3min_time5_rth,3min,-163.2,79.6,-83.6,6346,40.6,-92.6,-237.3,-7408.0,-18068.0,47.4
3PUSH_3min_time15_all,3min,-165.5,148.6,-16.9,11840,75.8,-198.0,-131.3,-15842.0,-9995.0,47.3
3PUSH_3min_time15_rth,3min,-3.7,52.3,48.6,4165,26.7,-52.1,47.0,-4165.0,3580.0,49.6
3PUSH_3min_time40_all,3min,-203.6,80.4,-123.2,6402,41.0,-178.5,-230.0,-14276.0,-17513.0,48.2
3PUSH_3min_time40_rth,3min,-68.9,29.6,-39.3,2352,15.1,-46.8,-92.0,-3745.0,-7008.0,48.9
3PUSH_3min_trail2.0_all,3min,-783.1,200.3,-582.8,15951,102.2,-605.7,-969.0,-48455.0,-73782.0,32.4
3PUSH_3min_trail2.0_rth,3min,-377.5,69.0,-308.5,5492,35.2,-236.3,-525.5,-18907.0,-40015.0,34.3
RET30_3min_time5_all,3min,-46.8,41.0,-5.8,3261,20.9,-41.6,-52.3,-3329.0,-3979.0,45.7
RET30_3min_time5_rth,3min,-14.1,15.1,1.0,1199,7.7,-15.3,-12.8,-1225.0,-975.0,48.2
RET30_3min_time15_all,3min,-24.4,37.4,13.0,2986,19.1,7.1,-57.5,564.0,-4376.0,46.6
RET30_3min_time15_rth,3min,36.2,13.5,49.7,1079,6.9,34.7,37.8,2772.0,2881.0,51.4
RET30_3min_time40_all,3min,-11.2,31.0,19.8,2465,15.8,17.4,-41.2,1394.0,-3135.0,49.0
RET30_3min_time40_rth,3min,28.4,11.4,39.8,901,5.8,63.9,-8.9,5110.0,-676.0,51.4
RET30_3min_trail2.0_all,3min,-173.8,39.6,-134.2,3160,20.2,-119.4,-230.9,-9552.0,-17579.0,31.3
RET30_3min_trail2.0_rth,3min,-67.8,14.1,-53.7,1128,7.2,-43.9,-92.8,-3511.0,-7067.0,34.0
WKHL_3min_time5_all,3min,-175.6,172.1,-3.5,13716,87.8,-152.0,-200.3,-12159.0,-15254.0,47.9
WKHL_3min_time5_rth,3min,-87.7,61.2,-26.5,4866,31.2,-81.7,-94.1,-6534.0,-7163.0,49.3
WKHL_3min_time15_all,3min,-27.5,72.5,45.0,5778,37.0,-9.1,-46.8,-728.0,-3566.0,51.6
WKHL_3min_time15_rth,3min,-22.4,26.3,3.9,2093,13.4,-14.2,-31.1,-1138.0,-2366.0,51.9
WKHL_3min_time40_all,3min,11.1,30.4,41.5,2428,15.5,51.4,-31.3,4114.0,-2382.0,53.3
WKHL_3min_time40_rth,3min,-15.4,12.2,-3.2,961,6.2,-0.9,-30.5,-71.0,-2326.0,53.9
WKHL_3min_trail2.0_all,3min,-380.3,119.4,-260.9,9506,60.9,-316.9,-446.6,-25354.0,-34006.0,32.5
WKHL_3min_trail2.0_rth,3min,-184.8,40.6,-144.2,3232,20.7,-162.8,-207.9,-13023.0,-15831.0,33.1
MONF_3min_time5_all,3min,-143.7,102.3,-41.4,8157,52.2,-76.8,-213.9,-6141.0,-16284.0,46.3
MONF_3min_time5_rth,3min,-35.3,37.4,2.1,2979,19.1,1.8,-74.2,145.0,-5650.0,47.6
MONF_3min_time15_all,3min,-43.0,44.5,1.5,3547,22.7,-3.9,-84.1,-314.0,-6404.0,47.3
MONF_3min_time15_rth,3min,-3.2,16.1,12.9,1286,8.2,18.0,-25.5,1443.0,-1941.0,49.1
MONF_3min_time40_all,3min,-25.6,19.2,-6.4,1538,9.8,-27.7,-23.4,-2216.0,-1783.0,47.5
MONF_3min_time40_rth,3min,-9.1,7.4,-1.7,586,3.8,-2.8,-15.7,-220.0,-1194.0,48.8
MONF_3min_trail2.0_all,3min,-302.7,77.0,-225.7,6140,39.3,-207.7,-402.5,-16615.0,-30644.0,32.1
MONF_3min_trail2.0_rth,3min,-136.9,27.0,-109.9,2147,13.8,-78.8,-197.9,-6304.0,-15071.0,32.7
SQOFF_3min_time5_all,3min,-12.1,9.0,-3.1,715,4.6,-7.0,-17.4,-559.0,-1327.0,45.5
SQOFF_3min_time5_rth,3min,-12.1,9.0,-3.1,715,4.6,-7.0,-17.4,-559.0,-1327.0,45.5
SQOFF_3min_time15_all,3min,-37.4,9.0,-28.4,715,4.6,-30.4,-44.6,-2434.0,-3399.0,44.5
SQOFF_3min_time15_rth,3min,-37.4,9.0,-28.4,715,4.6,-30.4,-44.6,-2434.0,-3399.0,44.5
SQOFF_3min_time40_all,3min,8.3,9.0,17.3,715,4.6,-19.4,37.4,-1549.0,2849.0,48.0
SQOFF_3min_time40_rth,3min,8.3,9.0,17.3,715,4.6,-19.4,37.4,-1549.0,2849.0,48.0
SQOFF_3min_trail2.0_all,3min,-15.0,9.8,-5.2,780,5.0,-35.8,6.9,-2867.0,523.0,32.6
SQOFF_3min_trail2.0_rth,3min,-15.0,9.8,-5.2,780,5.0,-35.8,6.9,-2867.0,523.0,32.6
MIDBO_3min_time5_all,3min,-7.4,7.4,0.0,601,3.8,-8.2,-6.5,-656.0,-492.0,47.4
MIDBO_3min_time5_rth,3min,-7.4,7.4,0.0,601,3.8,-8.2,-6.5,-656.0,-492.0,47.4
MIDBO_3min_time15_all,3min,1.2,5.7,6.9,457,2.9,-10.2,13.0,-813.0,993.0,49.5
MIDBO_3min_time15_rth,3min,1.2,5.7,6.9,457,2.9,-10.2,13.0,-813.0,993.0,49.5
MIDBO_3min_time40_all,3min,-6.5,4.5,-2.0,361,2.3,-16.3,3.8,-1304.0,290.0,50.1
MIDBO_3min_time40_rth,3min,-6.5,4.5,-2.0,361,2.3,-16.3,3.8,-1304.0,290.0,50.1
MIDBO_3min_trail2.0_all,3min,-43.2,6.1,-37.1,483,3.1,-22.5,-65.0,-1801.0,-4950.0,34.2
MIDBO_3min_trail2.0_rth,3min,-43.2,6.1,-37.1,483,3.1,-22.5,-65.0,-1801.0,-4950.0,34.2
ONHALF_3min_time5_all,3min,-291.1,192.9,-98.2,15357,98.4,-335.6,-244.2,-26848.0,-18594.0,47.2
ONHALF_3min_time5_rth,3min,-291.1,192.9,-98.2,15357,98.4,-335.6,-244.2,-26848.0,-18594.0,47.2
ONHALF_3min_time15_all,3min,-259.2,83.7,-175.5,6673,42.7,-249.6,-269.1,-19967.0,-20492.0,47.3
ONHALF_3min_time15_rth,3min,-259.2,83.7,-175.5,6673,42.7,-249.6,-269.1,-19967.0,-20492.0,47.3
ONHALF_3min_time40_all,3min,-137.7,37.8,-99.9,3014,19.3,-135.5,-140.1,-10837.0,-10664.0,48.3
ONHALF_3min_time40_rth,3min,-137.7,37.8,-99.9,3014,19.3,-135.5,-140.1,-10837.0,-10664.0,48.3
ONHALF_3min_trail2.0_all,3min,-955.3,142.5,-812.8,11359,72.7,-754.7,-1165.5,-60375.0,-88745.0,32.2
ONHALF_3min_trail2.0_rth,3min,-955.3,142.5,-812.8,11359,72.7,-754.7,-1165.5,-60375.0,-88745.0,32.2
SHOOT_3min_time5_all,3min,-46.2,60.6,14.4,4827,30.9,-57.7,-34.0,-4619.0,-2587.0,47.3
SHOOT_3min_time5_rth,3min,-28.2,49.4,21.2,3936,25.2,-45.2,-10.3,-3618.0,-781.0,48.2
SHOOT_3min_time15_all,3min,-77.3,47.0,-30.3,3747,24.0,-48.7,-107.3,-3897.0,-8171.0,47.9
SHOOT_3min_time15_rth,3min,-65.0,38.0,-27.0,3035,19.4,-29.9,-101.8,-2389.0,-7751.0,48.2
SHOOT_3min_time40_all,3min,-93.1,30.6,-62.5,2429,15.6,-44.5,-144.0,-3563.0,-10966.0,48.3
SHOOT_3min_time40_rth,3min,-72.5,24.5,-48.0,1950,12.5,-24.8,-122.7,-1982.0,-9343.0,48.6
SHOOT_3min_trail2.0_all,3min,-269.4,54.5,-214.9,4340,27.8,-208.0,-333.7,-16640.0,-25408.0,32.9
SHOOT_3min_trail2.0_rth,3min,-239.1,44.3,-194.8,3531,22.6,-180.3,-300.8,-14425.0,-22901.0,33.4
ENG2_3min_time5_all,3min,-8.3,14.9,6.6,1190,7.6,-12.4,-3.9,-995.0,-294.0,45.7
ENG2_3min_time5_rth,3min,3.3,1.4,4.7,108,0.7,6.3,0.1,507.0,9.0,56.5
ENG2_3min_time15_all,3min,12.1,13.9,26.0,1111,7.1,-14.2,39.8,-1136.0,3030.0,49.7
ENG2_3min_time15_rth,3min,-6.3,1.4,-4.9,107,0.7,-1.7,-11.2,-135.0,-855.0,54.2
ENG2_3min_time40_all,3min,9.7,12.2,21.9,972,6.2,-58.7,81.5,-4695.0,6206.0,49.6
