per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,combo,logic,sess,exit
-2.6,-1478.0,-0.71,2645.0,1,4,848,-1592.0,5min,"ema(9, 20)&ema(20, 50)",and,rth,st30/20/0
-1.6,-877.0,-0.3,2247.0,2,4,827,-871.0,5min,"ema(9, 20)&ema(20, 50)",and,rth,st30/40/0
-1.8,-1010.0,-0.29,3357.0,1,4,808,-1477.0,5min,"ema(9, 20)&ema(20, 50)",and,rth,st30/60/0
-13.7,-7680.0,-1.53,8670.0,1,4,840,-5518.0,5min,"ema(9, 20)&ema(20, 50)",and,rth,trail0/0/2.0
-0.1,-54.0,-0.01,5240.0,2,4,761,-4424.0,5min,"ema(9, 20)&ema(20, 50)",and,rth,trail0/0/3.0
6.7,3756.0,0.49,4101.0,3,4,612,-484.0,5min,"ema(9, 20)&ema(20, 50)",and,rth,trail0/0/5.0
17.5,5203.0,1.19,2795.0,2,4,297,-1994.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,eod0/0/0
-2.3,-693.0,-1.19,849.0,1,4,380,-303.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st10/20/0
-3.8,-1140.0,-1.42,1575.0,0,4,380,-810.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st10/40/0
-2.5,-735.0,-0.74,1772.0,3,4,380,-1022.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st10/60/0
-0.1,-20.0,-0.02,801.0,2,4,376,-303.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st20/20/0
-1.6,-483.0,-0.43,1753.0,2,4,376,-819.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st20/40/0
-0.4,-133.0,-0.1,1767.0,3,4,376,-931.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st20/60/0
1.0,295.0,0.31,1041.0,2,4,369,-364.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st30/20/0
-1.0,-289.0,-0.21,1648.0,3,4,368,-712.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st30/40/0
0.5,143.0,0.09,1776.0,3,4,367,-917.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,st30/60/0
-8.9,-2642.0,-1.15,4734.0,2,4,351,-2466.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,trail0/0/2.0
5.8,1715.0,0.63,3509.0,2,4,324,-1875.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,trail0/0/3.0
8.8,2618.0,0.84,3219.0,2,4,301,-2286.0,5min,"ema(9, 20)&ema(20, 50)",and,morning,trail0/0/5.0
-4.9,-3680.0,-0.22,6475.0,1,4,745,-2507.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,eod0/0/0
-17.0,-13149.0,-4.58,13518.0,0,4,3400,-5094.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st10/20/0
-13.1,-10227.0,-2.59,10699.0,0,4,3302,-4583.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st10/40/0
-8.9,-6951.0,-1.47,8016.0,0,4,3198,-4533.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st10/60/0
-16.3,-12739.0,-3.2,13352.0,0,4,3212,-4403.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st20/20/0
-11.5,-9062.0,-1.68,10080.0,0,4,3020,-4191.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st20/40/0
-5.5,-4356.0,-0.69,6506.0,0,4,2840,-3001.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st20/60/0
-14.1,-11093.0,-2.42,11459.0,0,4,2986,-4168.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st30/20/0
-10.3,-8095.0,-1.3,9610.0,0,4,2710,-3801.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st30/40/0
-6.2,-4891.0,-0.67,7343.0,0,4,2507,-3167.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,st30/60/0
-38.7,-30857.0,-3.06,31316.0,0,4,2523,-12535.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,trail0/0/2.0
-15.7,-12563.0,-0.94,12995.0,1,4,1888,-5369.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,trail0/0/3.0
-6.8,-5327.0,-0.38,8055.0,1,4,1142,-5006.0,5min,"ema(9, 20)&ema(20, 50)",or,rth,trail0/0/5.0
-1.8,-1110.0,-0.12,5015.0,1,4,616,-729.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,eod0/0/0
-8.5,-5243.0,-3.1,5461.0,0,4,1590,-2164.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st10/20/0
-4.9,-3011.0,-1.26,3607.0,0,4,1553,-1702.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st10/40/0
-4.2,-2621.0,-0.93,3536.0,2,4,1510,-2249.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st10/60/0
-6.9,-4223.0,-1.85,4955.0,0,4,1540,-2063.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st20/20/0
-1.5,-953.0,-0.3,2569.0,2,4,1467,-1062.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st20/40/0
0.7,458.0,0.12,1935.0,2,4,1396,-295.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st20/60/0
-3.3,-2030.0,-0.74,3085.0,2,4,1462,-1551.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st30/20/0
-0.5,-294.0,-0.08,2166.0,2,4,1355,-905.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st30/40/0
2.7,1648.0,0.38,1721.0,3,4,1269,-408.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,st30/60/0
-16.2,-9984.0,-1.74,10455.0,1,4,1159,-4937.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,trail0/0/2.0
-0.1,-56.0,-0.01,4063.0,1,4,927,-1546.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,trail0/0/3.0
6.0,3714.0,0.47,2835.0,3,4,663,-444.0,5min,"ema(9, 20)&ema(20, 50)",or,morning,trail0/0/5.0
26.5,17784.0,1.25,4662.0,3,4,671,-377.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,eod0/0/0
-9.0,-6153.0,-3.52,6442.0,0,4,1444,-2203.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st10/20/0
-6.4,-4413.0,-1.82,4924.0,0,4,1443,-1587.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st10/40/0
-5.5,-3749.0,-1.31,4568.0,0,4,1440,-1851.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st10/60/0
-8.1,-5537.0,-2.2,6039.0,0,4,1427,-2145.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st20/20/0
-5.1,-3533.0,-1.02,4502.0,0,4,1419,-1964.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st20/40/0
-3.5,-2418.0,-0.59,3697.0,0,4,1400,-1959.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st20/60/0
-7.4,-5077.0,-1.72,5590.0,0,4,1394,-1967.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st30/20/0
-4.6,-3199.0,-0.77,4520.0,2,4,1369,-2270.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st30/40/0
-4.1,-2847.0,-0.57,4874.0,2,4,1336,-3356.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,st30/60/0
-19.1,-13170.0,-1.73,13568.0,1,4,1396,-7476.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,trail0/0/2.0
-12.2,-8557.0,-0.84,9384.0,1,4,1284,-4876.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,trail0/0/3.0
11.8,8101.0,0.71,4256.0,2,4,852,-2202.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,rth,trail0/0/5.0
19.7,9121.0,1.28,2478.0,2,4,463,-1751.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,eod0/0/0
-5.1,-2363.0,-2.56,2485.0,0,4,645,-789.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st10/20/0
-2.6,-1188.0,-0.91,1720.0,1,4,645,-573.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st10/40/0
-2.3,-1086.0,-0.7,2031.0,2,4,645,-994.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st10/60/0
-3.3,-1541.0,-1.15,2258.0,0,4,639,-751.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st20/20/0
0.3,150.0,0.08,1144.0,2,4,639,-461.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st20/40/0
1.2,575.0,0.26,1425.0,3,4,639,-700.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st20/60/0
-1.5,-675.0,-0.42,1489.0,1,4,631,-694.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st30/20/0
1.9,861.0,0.38,1165.0,2,4,629,-512.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st30/40/0
2.9,1352.0,0.51,1533.0,3,4,626,-974.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,st30/60/0
-3.8,-1773.0,-0.42,4164.0,1,4,623,-2601.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,trail0/0/2.0
6.0,2760.0,0.49,3608.0,2,4,583,-2252.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,trail0/0/3.0
17.2,7956.0,1.35,2405.0,3,4,472,-1642.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",and,morning,trail0/0/5.0
32.6,25266.0,1.35,6341.0,4,4,774,3470.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,eod0/0/0
-107.1,-89649.0,-11.44,89784.0,0,4,18902,-37696.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st10/20/0
-53.2,-44913.0,-5.26,45248.0,0,4,14197,-17646.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st10/40/0
-38.5,-32697.0,-3.47,33495.0,0,4,11829,-14053.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st10/60/0
-92.2,-78425.0,-7.75,78796.0,0,4,15119,-35330.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st20/20/0
-40.7,-34837.0,-3.26,35076.0,0,4,10690,-16120.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st20/40/0
-25.0,-21532.0,-1.89,23746.0,1,4,8559,-12129.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st20/60/0
-75.9,-65453.0,-5.83,65654.0,0,4,13083,-30294.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st30/20/0
-28.4,-24654.0,-2.06,24779.0,0,4,8918,-12312.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st30/40/0
-19.8,-17181.0,-1.35,18637.0,0,4,6934,-9015.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,st30/60/0
-56.7,-48255.0,-3.2,50038.0,0,4,4947,-17603.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,trail0/0/2.0
-8.2,-6998.0,-0.37,10009.0,1,4,2915,-3896.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,trail0/0/3.0
7.9,6588.0,0.35,7783.0,3,4,1597,-802.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,rth,trail0/0/5.0
13.2,10196.0,0.76,4058.0,4,4,774,782.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,eod0/0/0
-64.8,-50209.0,-9.76,50345.0,0,4,10068,-21748.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st10/20/0
-32.6,-25277.0,-4.29,25533.0,0,4,7770,-10902.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st10/40/0
-22.3,-17245.0,-2.56,17532.0,0,4,6547,-8206.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st10/60/0
-54.4,-42185.0,-6.28,42645.0,0,4,8213,-19717.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st20/20/0
-18.9,-14611.0,-2.02,15553.0,0,4,5925,-8651.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st20/40/0
-6.7,-5165.0,-0.65,7541.0,1,4,4819,-4925.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st20/60/0
-41.8,-32399.0,-4.36,33472.0,0,4,7174,-15890.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st30/20/0
-9.8,-7583.0,-0.95,9128.0,1,4,5000,-5049.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st30/40/0
-3.6,-2762.0,-0.32,5641.0,2,4,3969,-2876.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,st30/60/0
-22.3,-17308.0,-1.73,19237.0,0,4,2498,-7054.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,trail0/0/2.0
7.7,5944.0,0.5,3315.0,3,4,1622,-1324.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,trail0/0/3.0
19.9,15445.0,1.29,3268.0,4,4,1064,248.0,5min,"ema(9, 20)&keltbreak(20, 1.0)",or,morning,trail0/0/5.0
32.4,19427.0,1.52,5397.0,3,4,600,-3184.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,eod0/0/0
-6.9,-4208.0,-3.0,4435.0,0,4,1091,-1544.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st10/20/0
-5.5,-3378.0,-1.7,3601.0,0,4,1089,-1216.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st10/40/0
-4.1,-2501.0,-1.05,3251.0,1,4,1087,-1465.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st10/60/0
-9.0,-5497.0,-2.74,5779.0,0,4,1073,-1689.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st20/20/0
-7.0,-4288.0,-1.53,4746.0,0,4,1066,-1672.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st20/40/0
-5.3,-3196.0,-0.97,4516.0,1,4,1053,-1758.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st20/60/0
-9.5,-5793.0,-2.37,6056.0,0,4,1048,-2020.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st30/20/0
-5.9,-3561.0,-1.06,4275.0,1,4,1026,-1727.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st30/40/0
-4.6,-2766.0,-0.69,4436.0,2,4,1009,-2438.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,st30/60/0
-22.9,-13896.0,-2.45,14095.0,0,4,1043,-7656.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,trail0/0/2.0
-9.5,-5818.0,-0.69,7263.0,1,4,972,-4783.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,trail0/0/3.0
10.7,6507.0,0.63,4741.0,2,4,741,-2636.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,rth,trail0/0/5.0
23.7,9116.0,1.49,4292.0,3,4,384,-3564.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,eod0/0/0
-2.4,-925.0,-1.25,1132.0,1,4,490,-468.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st10/20/0
-1.4,-542.0,-0.51,1043.0,0,4,490,-256.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st10/40/0
-0.9,-363.0,-0.29,1309.0,2,4,490,-647.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st10/60/0
-2.8,-1060.0,-1.01,1579.0,1,4,485,-634.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st20/20/0
-1.9,-734.0,-0.51,1762.0,1,4,485,-443.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st20/40/0
-0.3,-123.0,-0.07,1680.0,3,4,485,-654.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st20/60/0
-1.2,-450.0,-0.35,1252.0,0,4,478,-159.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st30/20/0
0.2,95.0,0.05,1472.0,3,4,477,-460.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st30/40/0
2.2,846.0,0.4,1619.0,3,4,476,-814.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,st30/60/0
-7.6,-2937.0,-0.87,5659.0,1,4,468,-3571.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,trail0/0/2.0
9.1,3512.0,0.79,4489.0,2,4,441,-2820.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,trail0/0/3.0
18.5,7104.0,1.41,4394.0,3,4,391,-3679.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",and,morning,trail0/0/5.0
20.7,16014.0,0.86,7582.0,4,4,774,773.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,eod0/0/0
-72.8,-59679.0,-9.76,59978.0,0,4,12364,-25410.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st10/20/0
-42.2,-35041.0,-4.82,35450.0,0,4,9812,-15652.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st10/40/0
-30.8,-25770.0,-3.18,26374.0,0,4,8432,-11234.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st10/60/0
-63.4,-52785.0,-6.65,53529.0,0,4,10398,-24628.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st20/20/0
-31.3,-26483.0,-2.92,26965.0,0,4,7855,-12070.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st20/40/0
-21.5,-18243.0,-1.81,19649.0,0,4,6512,-10239.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st20/60/0
-53.0,-44589.0,-4.96,45130.0,0,4,9318,-21806.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st30/20/0
-20.5,-17476.0,-1.65,17865.0,0,4,6778,-9365.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st30/40/0
-14.5,-12398.0,-1.08,14689.0,0,4,5506,-7707.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,st30/60/0
-46.3,-38739.0,-2.92,40137.0,0,4,4083,-13610.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,trail0/0/2.0
-2.3,-1936.0,-0.11,8139.0,1,4,2613,-2568.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,trail0/0/3.0
6.6,5476.0,0.3,6185.0,3,4,1511,-615.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,rth,trail0/0/5.0
6.6,5037.0,0.38,5678.0,3,4,769,-1554.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,eod0/0/0
-41.7,-32094.0,-8.15,32338.0,0,4,6480,-13784.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st10/20/0
-23.6,-18144.0,-3.86,18506.0,0,4,5219,-8886.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st10/40/0
-17.0,-13115.0,-2.36,13691.0,0,4,4501,-5912.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st10/60/0
-36.8,-28329.0,-5.42,28922.0,0,4,5510,-13912.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st20/20/0
-15.8,-12143.0,-2.08,13220.0,0,4,4217,-6593.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st20/40/0
-7.9,-6090.0,-0.93,7343.0,0,4,3562,-4934.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st20/60/0
-29.3,-22524.0,-3.81,23735.0,0,4,4966,-11713.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st30/20/0
-9.0,-6958.0,-1.03,8265.0,0,4,3681,-4965.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st30/40/0
-4.1,-3177.0,-0.42,4441.0,2,4,3067,-3838.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,st30/60/0
-17.6,-13516.0,-1.5,14979.0,0,4,2039,-4926.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,trail0/0/2.0
10.2,7826.0,0.7,3453.0,3,4,1440,-1525.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,trail0/0/3.0
18.5,14264.0,1.25,4328.0,4,4,1003,516.0,5min,"ema(9, 20)&keltbreak(20, 1.5)",or,morning,trail0/0/5.0
8.1,5095.0,0.39,8256.0,2,4,630,-4463.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,eod0/0/0
-8.0,-5095.0,-3.39,5287.0,0,4,1217,-1806.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st10/20/0
-5.3,-3419.0,-1.61,3821.0,0,4,1217,-1582.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st10/40/0
-3.5,-2230.0,-0.87,3091.0,0,4,1215,-1386.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st10/60/0
-9.8,-6265.0,-2.88,6474.0,0,4,1193,-2312.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st20/20/0
-7.5,-4813.0,-1.6,5035.0,0,4,1184,-2164.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st20/40/0
-5.7,-3675.0,-1.02,4541.0,0,4,1169,-1985.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st20/60/0
-11.1,-7099.0,-2.68,7275.0,0,4,1161,-2214.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st30/20/0
-7.6,-4877.0,-1.33,5217.0,0,4,1141,-1802.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st30/40/0
-6.5,-4221.0,-0.97,5451.0,1,4,1122,-2493.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,st30/60/0
-19.6,-12656.0,-1.96,13573.0,0,4,1159,-6995.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,trail0/0/2.0
-12.6,-8160.0,-0.94,9128.0,1,4,1066,-4252.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,trail0/0/3.0
-4.3,-2731.0,-0.27,6122.0,1,4,777,-3378.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,rth,trail0/0/5.0
24.2,9956.0,1.62,3484.0,3,4,412,-2448.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,eod0/0/0
-4.4,-1799.0,-2.3,1899.0,0,4,537,-682.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st10/20/0
-0.4,-183.0,-0.16,785.0,1,4,537,-331.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st10/40/0
1.2,482.0,0.35,860.0,3,4,536,-197.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st10/60/0
-4.3,-1754.0,-1.55,2173.0,0,4,532,-1082.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st20/20/0
0.3,109.0,0.07,1079.0,2,4,532,-422.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st20/40/0
1.6,678.0,0.36,1441.0,2,4,531,-393.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st20/60/0
-3.9,-1613.0,-1.15,2200.0,1,4,526,-824.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st30/20/0
0.5,204.0,0.11,1447.0,1,4,523,-441.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st30/40/0
2.6,1087.0,0.48,1819.0,3,4,521,-636.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,st30/60/0
-3.9,-1605.0,-0.43,4767.0,1,4,511,-2915.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,trail0/0/2.0
8.6,3562.0,0.77,3432.0,2,4,481,-1645.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,trail0/0/3.0
20.2,8334.0,1.67,2912.0,3,4,418,-1888.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",and,morning,trail0/0/5.0
15.1,11683.0,0.65,7538.0,2,4,774,-2125.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,eod0/0/0
-38.2,-30746.0,-7.54,31124.0,0,4,6429,-10891.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st10/20/0
-25.2,-20516.0,-3.91,21029.0,0,4,5630,-7711.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st10/40/0
-21.8,-17934.0,-2.97,18507.0,0,4,5213,-7314.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st10/60/0
-38.0,-31081.0,-5.52,31796.0,0,4,5957,-11046.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st20/20/0
-22.0,-18235.0,-2.64,19367.0,0,4,4973,-6817.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st20/40/0
-16.4,-13759.0,-1.73,15338.0,0,4,4419,-6000.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st20/60/0
-32.9,-27279.0,-4.04,27796.0,0,4,5607,-11571.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st30/20/0
-18.1,-15206.0,-1.79,15849.0,0,4,4521,-5774.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st30/40/0
-13.4,-11374.0,-1.18,12341.0,0,4,3917,-6001.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,st30/60/0
-47.2,-39298.0,-3.21,40961.0,0,4,3659,-15478.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,trail0/0/2.0
-8.6,-7227.0,-0.45,11700.0,1,4,2484,-4068.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,trail0/0/3.0
9.8,8047.0,0.49,6381.0,3,4,1403,-3344.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,rth,trail0/0/5.0
4.2,3162.0,0.25,6248.0,2,4,753,-2283.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,eod0/0/0
-20.2,-15210.0,-5.87,15600.0,0,4,3118,-5727.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,st10/20/0
-12.7,-9570.0,-2.82,10162.0,0,4,2773,-3703.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,st10/40/0
-11.5,-8700.0,-2.16,8942.0,0,4,2592,-3585.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,st10/60/0
-20.1,-15132.0,-4.17,16131.0,0,4,2937,-6003.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,st20/20/0
-9.9,-7434.0,-1.62,8595.0,0,4,2523,-3073.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,st20/40/0
-6.7,-5027.0,-0.93,5928.0,0,4,2275,-1972.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,st20/60/0
-15.9,-12009.0,-2.74,13422.0,0,4,2808,-5464.0,5min,"ema(9, 20)&bbbreak(20, 2.0)",or,morning,st30/20/0
