tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 10:30:00+00:00,2026-03-27 12:30:00+00:00,23536.662,23420.817,23611.662,23386.662,timeout,4,115.84500000000116,230.95000000000232
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 11:00:00+00:00,2026-03-27 13:00:00+00:00,23456.27,23461.202,23531.27,23306.27,timeout,4,-4.9320000000006985,-10.604000000001397
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-27 12:00:00+00:00,2026-03-27 13:00:00+00:00,23471.438,23395.938,23396.438,23621.438,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 13:00:00+00:00,2026-03-27 14:30:00+00:00,23421.283,23271.283,23496.283,23271.283,target,3,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 14:30:00+00:00,2026-03-27 15:00:00+00:00,23285.567,23361.067,23360.567,23135.567,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-27 15:30:00+00:00,2026-03-27 16:00:00+00:00,23371.431,23295.931,23296.431,23521.431,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 16:30:00+00:00,2026-03-27 18:00:00+00:00,23296.62,23146.62,23371.62,23146.62,target,3,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 17:00:00+00:00,2026-03-27 19:00:00+00:00,23287.908,23137.908,23362.908,23137.908,target,4,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 17:30:00+00:00,2026-03-27 19:30:00+00:00,23194.484,23125.75,23269.484,23044.484,timeout,4,68.73400000000038,136.72800000000075
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 18:00:00+00:00,2026-03-27 20:00:00+00:00,23174.005,23097.637,23249.005,23024.005,timeout,4,76.36800000000221,151.99600000000441
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 19:30:00+00:00,2026-03-29 22:00:00+00:00,23146.806,22996.806,23221.806,22996.806,target,2,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-27 20:00:00+00:00,2026-03-29 22:00:00+00:00,23124.608,22974.608,23199.608,22974.608,target,1,150.0,299.26
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-29 22:00:00+00:00,2026-03-30 00:00:00+00:00,23030.836,23041.163,23105.836,22880.836,timeout,4,-10.327000000001135,-21.39400000000227
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-29 23:30:00+00:00,2026-03-30 00:00:00+00:00,22984.624,23060.124,23059.624,22834.624,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-30 00:00:00+00:00,2026-03-30 00:30:00+00:00,22945.663,23021.163,23020.663,22795.663,stop,1,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 02:00:00+00:00,2026-03-30 04:00:00+00:00,23021.518,23157.728,22946.518,23171.518,timeout,4,136.20999999999913,271.67999999999824
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 03:30:00+00:00,2026-03-30 05:30:00+00:00,23114.028,23165.018,23039.028,23264.028,timeout,4,50.9900000000016,101.2400000000032
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 04:00:00+00:00,2026-03-30 06:00:00+00:00,23116.634,23186.908,23041.634,23266.634,timeout,4,70.27400000000125,139.8080000000025
