name,trades,trades_per_day,wr,net,per_day,per_trade,max_dd,worst_day,best_day,sharpe,n_days,pos_d,neg_d
T41_SRR_lk20_sw3_s4t12,207,14.8,0.2029,-908.38,-64.88,-4.388,929.86,-208.67,-10.91,-1.091,13,0,13
T54_MTF_imp4_pp382_s4t12_INV,904,64.6,0.3075,-910.77,-65.05,-1.007,1039.42,-249.54,102.89,-0.612,13,3,10
T32_VWR_lk100_k5_flw_s5t15,213,15.2,0.2254,-923.07,-65.93,-4.334,973.35,-159.32,74.76,-1.150,12,1,11
T06_WEX_w8_r30_s3t9,203,14.5,0.1773,-936.14,-66.87,-4.612,936.14,-297.61,26.18,-0.816,13,2,11
T19_LRS_lk20_sl10_fade_s5t15,216,15.4,0.2130,-957.60,-68.40,-4.433,1034.06,-180.27,-12.91,-1.476,12,0,12
T32_VWR_lk100_k3_flw_s4t12,259,18.5,0.2201,-982.02,-70.14,-3.792,1025.73,-189.16,22.09,-1.344,12,1,11
T06_WEX_w8_r30_s4t12,197,14.1,0.1777,-1015.66,-72.55,-5.156,1015.66,-371.53,22.90,-0.732,13,2,11
T32_VWR_lk100_k3_flw_s5t15,264,18.9,0.2348,-1015.94,-72.57,-3.848,1073.67,-214.72,75.08,-1.043,12,1,11
T05_15s_RCB_s4t12,208,14.9,0.2308,-1032.82,-73.77,-4.965,1066.36,-523.13,30.63,-0.570,12,4,8
T52_FEXT_imp5_r500_s6,147,10.5,0.1837,-1054.96,-75.35,-7.177,1106.20,-153.08,6.51,-1.723,12,1,11
T54_MTF_imp6_pp236_s4t12_INV,924,66.0,0.3041,-1055.93,-75.42,-1.143,1497.18,-340.30,195.53,-0.475,13,3,10
T52_FEXT_imp8_r382_s4,162,11.6,0.1111,-1075.84,-76.85,-6.641,1137.18,-231.53,28.60,-1.216,13,1,12
T19_LRS_lk20_sl10_fade_s4t12,212,15.1,0.1792,-1081.98,-77.28,-5.104,1115.67,-129.30,-42.41,-3.267,11,0,11
T32_VWR_lk100_k5_fade_s5t15,188,13.4,0.1915,-1082.87,-77.35,-5.760,1139.76,-232.65,15.97,-1.106,11,1,10
T19_LRS_lk30_sl2_flw_s5t15,215,15.4,0.1907,-1101.20,-78.66,-5.122,1157.38,-171.21,56.18,-1.416,12,1,11
T10_EMAX_9_21_s5t15_FADE,337,24.1,0.2433,-1121.79,-80.13,-3.329,1251.48,-291.70,65.61,-0.937,13,2,11
T54_MTF_imp6_pp236_s5t20_INV,851,60.8,0.2585,-1134.33,-81.02,-1.333,1271.81,-458.85,433.10,-0.439,13,2,11
T52_FEXT_imp8_r382_s8,155,11.1,0.2387,-1151.33,-82.24,-7.428,1161.03,-231.70,30.06,-1.043,13,1,12
T19_LRS_lk30_sl2_flw_s4t12,225,16.1,0.1778,-1151.70,-82.26,-5.119,1175.68,-174.70,22.09,-1.589,12,1,11
T19_LRS_lk20_sl10_flw_s5t15,236,16.9,0.2119,-1152.11,-82.29,-4.882,1217.37,-229.97,-0.05,-1.176,13,0,13
T54_MTF_imp6_pp236_s5t15_INV,860,61.4,0.3000,-1162.25,-83.02,-1.351,1451.54,-350.91,328.05,-0.467,13,4,9
T10_EMAX_12_26_s5t15_FADE,268,19.1,0.2239,-1163.18,-83.08,-4.340,1193.54,-268.10,0.92,-1.045,13,1,12
T52_FEXT_imp8_r382_s6,162,11.6,0.1667,-1169.92,-83.57,-7.222,1198.02,-241.38,-5.64,-1.093,13,0,13
T54_MTF_imp4_pp236_s4t12_INV,1132,80.9,0.3074,-1222.53,-87.32,-1.080,1607.73,-306.26,169.01,-0.600,13,4,9
T13_REX_lk40_p95_fade_s5t20,345,24.6,0.2058,-1259.54,-89.97,-3.651,1276.02,-259.91,82.66,-0.873,13,3,10
T34_TCD_w60_t50_flw_s4t12,259,18.5,0.1853,-1274.50,-91.04,-4.921,1306.90,-230.09,-57.79,-2.385,10,0,10
T07_IBB_n2_s5t15,286,20.4,0.2203,-1278.75,-91.34,-4.471,1283.29,-255.43,28.09,-1.109,13,2,11
T07_IBB_n2_s5t20,286,20.4,0.1923,-1296.70,-92.62,-4.534,1332.68,-268.37,31.67,-1.063,13,2,11
T34_TCD_w60_t50_flw_s3t9,268,19.1,0.1604,-1336.03,-95.43,-4.985,1352.12,-225.87,16.09,-1.711,11,1,10
T32_VWR_lk100_k5_fade_s4t12,194,13.9,0.1237,-1348.32,-96.31,-6.950,1381.86,-229.87,11.43,-1.625,11,1,10
T34_TCD_w60_t50_fade_s3t9,269,19.2,0.1599,-1349.79,-96.41,-5.018,1349.79,-216.05,-8.91,-2.135,11,0,11
T05_15s_RCB_s3t9,272,19.4,0.1838,-1364.30,-97.45,-5.016,1393.02,-808.21,48.81,-0.497,12,2,10
T32_VWR_lk50_k5_fade_s5t15,263,18.8,0.2015,-1366.49,-97.61,-5.196,1442.39,-257.11,4.54,-1.239,13,1,12
T32_VWR_lk30_k5_fade_s5t15,336,24.0,0.2321,-1379.74,-98.55,-4.106,1394.92,-279.43,-12.91,-1.355,13,0,13
T19_LRS_lk20_sl10_flw_s4t12,242,17.3,0.1653,-1391.62,-99.40,-5.751,1402.80,-284.38,22.09,-1.296,13,1,12
T34_TCD_w60_t50_fade_s4t12,266,19.0,0.1767,-1400.78,-100.06,-5.266,1400.78,-243.84,-10.91,-1.670,11,0,11
T10_EMAX_8_34_s5t15_FADE,287,20.5,0.2021,-1400.92,-100.07,-4.881,1410.00,-256.07,-12.91,-1.459,12,0,12
T19_LRS_lk20_sl5_fade_s5t15,290,20.7,0.2069,-1410.84,-100.77,-4.865,1512.56,-251.00,-12.91,-1.637,12,0,12
T13_REX_lk20_p95_fade_s5t20,355,25.4,0.2000,-1416.69,-101.19,-3.991,1441.87,-330.05,50.64,-0.917,13,1,12
T32_VWR_lk100_k3_fade_s5t15,238,17.0,0.1849,-1418.63,-101.33,-5.961,1461.90,-312.09,21.99,-1.197,11,1,10
T32_VWR_lk100_k2_flw_s4t12,320,22.9,0.1938,-1491.73,-106.55,-4.662,1513.82,-244.84,22.09,-1.513,12,1,11
T32_VWR_lk100_k3_fade_s4t12,242,17.3,0.1488,-1494.93,-106.78,-6.177,1540.19,-329.46,22.90,-1.385,11,1,10
T32_VWR_lk50_k5_fade_s4t12,269,19.2,0.1710,-1499.26,-107.09,-5.573,1577.25,-214.25,-10.37,-1.460,13,0,13
T07_IBB_n2_s4t12,286,20.4,0.1783,-1503.21,-107.37,-5.256,1536.75,-268.53,11.18,-1.467,13,2,11
T32_VWR_lk50_k5_flw_s5t15,264,18.9,0.1932,-1527.26,-109.09,-5.785,1562.16,-276.61,15.18,-1.527,13,1,12
T19_LRS_lk20_sl5_fade_s4t12,285,20.4,0.1684,-1562.97,-111.64,-5.484,1640.69,-225.59,-10.91,-2.152,12,0,12
T13_REX_lk20_p95_fade_s5t15,359,25.6,0.2228,-1563.28,-111.66,-4.355,1563.28,-366.78,37.35,-1.025,13,1,12
T07_IBB_n2_s3t9,301,21.5,0.1561,-1563.65,-111.69,-5.195,1585.19,-251.04,7.18,-1.450,13,2,11
T10_EMAX_12_26_s4t12_FADE,277,19.8,0.1661,-1579.56,-112.83,-5.702,1579.56,-198.37,-10.91,-1.868,13,0,13
T32_VWR_lk50_k3_fade_s5t15,319,22.8,0.2069,-1585.65,-113.26,-4.971,1640.27,-260.26,-12.91,-1.492,13,0,13
T10_EMAX_12_26_s3t9,303,21.6,0.1518,-1586.00,-113.29,-5.234,1609.27,-325.16,-8.91,-1.339,13,0,13
T32_VWR_lk100_k2_flw_s5t15,308,22.0,0.2013,-1588.12,-113.44,-5.156,1616.61,-265.00,51.39,-1.437,12,1,11
T52_FEXT_imp5_r382_s8,353,25.2,0.3286,-1589.60,-113.54,-4.503,1632.78,-351.04,63.01,-1.048,13,1,12
T10_EMAX_9_21_s4t12_FADE,352,25.1,0.1989,-1594.12,-113.87,-4.529,1616.21,-296.14,-4.85,-1.402,13,0,13
T19_LRS_lk20_sl5_flw_s5t15,315,22.5,0.2095,-1616.88,-115.49,-5.133,1709.88,-262.05,-11.27,-1.315,13,0,13
T32_VWR_lk100_k2_fade_s5t15,269,19.2,0.1747,-1635.29,-116.81,-6.079,1678.56,-313.87,-14.47,-1.522,11,0,11
T13_REX_lk40_p95_fade_s4t12,351,25.1,0.1966,-1638.14,-117.01,-4.667,1671.41,-246.75,11.18,-1.446,13,2,11
T19_LRS_lk20_sl5_flw_s4t12,310,22.1,0.1806,-1649.74,-117.84,-5.322,1672.10,-279.94,22.09,-1.450,13,1,12
T10_EMAX_12_26_s4t12,301,21.5,0.1694,-1661.20,-118.66,-5.519,1705.65,-318.55,-10.91,-1.117,13,0,13
T10_EMAX_8_34_s4t12_FADE,297,21.2,0.1650,-1664.69,-118.91,-5.605,1664.69,-231.79,-10.91,-2.088,12,0,12
T10_EMAX_12_26_s5t15,301,21.5,0.1960,-1683.23,-120.23,-5.592,1754.59,-345.77,-12.12,-1.191,13,0,13
T13_REX_lk40_p95_fade_s5t15,358,25.6,0.2151,-1693.52,-120.97,-4.731,1695.79,-295.36,10.07,-1.258,13,2,11
T13_REX_lk20_p95_flw_s5t15,370,26.4,0.2189,-1699.71,-121.41,-4.594,1827.25,-280.20,2.27,-1.562,13,1,12
T10_EMAX_8_34_s5t15,336,24.0,0.2024,-1727.39,-123.38,-5.141,1798.75,-328.95,70.36,-1.359,12,1,11
T32_VWR_lk50_k5_flw_s4t12,270,19.3,0.1481,-1728.81,-123.49,-6.403,1773.26,-243.60,0.27,-1.766,13,1,12
T32_VWR_lk50_k3_fade_s4t12,329,23.5,0.1824,-1730.60,-123.61,-5.260,1776.13,-263.97,5.75,-1.548,13,1,12
T10_EMAX_8_34_s3t9,334,23.9,0.1557,-1734.02,-123.86,-5.192,1757.29,-287.26,-10.64,-1.987,12,0,12
T19_LRS_lk20_sl2_fade_s5t15,343,24.5,0.2099,-1734.08,-123.86,-5.056,1829.11,-288.30,-25.82,-1.708,13,0,13
T10_EMAX_8_34_s4t12,337,24.1,0.1840,-1740.30,-124.31,-5.164,1773.57,-412.96,-10.64,-1.177,12,0,12
T10_EMAX_9_21_s3t9_FADE,359,25.6,0.1671,-1767.18,-126.23,-4.923,1783.27,-283.94,-17.82,-1.558,13,0,13
T13_REX_lk20_p95_flw_s5t20,362,25.9,0.1851,-1787.21,-127.66,-4.937,1913.75,-260.04,75.62,-1.264,13,2,11
T10_EMAX_12_26_s3t9_FADE,286,20.4,0.1119,-1808.29,-129.16,-6.323,1808.29,-253.21,-8.91,-1.620,13,0,13
T32_VWR_lk30_k5_fade_s4t12,346,24.7,0.1821,-1808.75,-129.20,-5.228,1819.93,-299.25,-10.91,-1.530,13,0,13
T19_LRS_lk20_sl2_flw_s5t15,384,27.4,0.2161,-1821.54,-130.11,-4.744,1885.31,-339.97,17.45,-1.215,13,2,11
T10_EMAX_8_34_s3t9_FADE,312,22.3,0.1282,-1827.09,-130.51,-5.856,1832.54,-235.34,-9.04,-2.351,12,0,12
T13_REX_lk20_p95_fade_s4t12,366,26.1,0.1831,-1863.20,-133.09,-5.091,1863.20,-311.65,-1.08,-1.365,13,0,13
T13_REX_lk40_p95_flw_s5t20,377,26.9,0.1804,-1864.83,-133.20,-4.946,1877.10,-313.51,12.27,-1.420,13,1,12
T32_VWR_lk50_k2_fade_s5t15,362,25.9,0.2044,-1880.75,-134.34,-5.195,1944.51,-291.95,1.71,-1.572,13,1,12
T13_REX_lk20_p95_flw_s4t12,373,26.6,0.1850,-1886.69,-134.76,-5.058,1931.68,-326.29,0.27,-1.462,13,1,12
T19_LRS_lk20_sl2_fade_s4t12,354,25.3,0.1780,-1896.10,-135.44,-5.356,1985.00,-295.05,-21.82,-1.799,13,0,13
T19_LRS_lk20_sl2_flw_s4t12,392,28.0,0.1964,-1897.83,-135.56,-4.841,1909.01,-279.25,44.45,-1.557,13,1,12
T52_FEXT_imp5_r382_s6,362,25.9,0.2514,-1905.26,-136.09,-5.263,1948.44,-323.15,-44.73,-1.576,13,0,13
T32_VWR_lk100_k2_fade_s4t12,293,20.9,0.1399,-1906.48,-136.18,-6.507,1939.75,-371.83,-23.33,-1.537,11,0,11
T13_REX_lk40_p95_flw_s5t15,376,26.9,0.2048,-1929.41,-137.81,-5.131,1972.68,-316.65,2.27,-1.685,13,1,12
T32_VWR_lk50_k3_flw_s5t15,333,23.8,0.1862,-1960.88,-140.06,-5.889,2024.46,-352.88,-0.22,-1.406,13,0,13
T32_VWR_lk50_k3_flw_s4t12,343,24.5,0.1662,-1968.95,-140.64,-5.740,2035.49,-318.61,11.18,-1.449,13,1,12
T32_VWR_lk30_k3_fade_s5t15,419,29.9,0.2124,-2097.85,-149.85,-5.007,2113.03,-387.30,3.75,-1.469,13,1,12
T52_FEXT_imp5_r382_s4,374,26.7,0.1551,-2111.83,-150.85,-5.647,2182.41,-274.63,26.94,-1.666,13,1,12
T10_EMAX_9_21_s5t15,390,27.9,0.2000,-2132.01,-152.29,-5.467,2216.28,-435.29,-12.78,-1.259,13,0,13
T32_VWR_lk50_k2_fade_s4t12,381,27.2,0.1706,-2134.09,-152.43,-5.601,2210.91,-289.23,2.97,-1.595,13,1,12
T32_VWR_lk30_k5_flw_s5t15,367,26.2,0.1962,-2141.83,-152.99,-5.836,2141.83,-386.93,-12.91,-1.742,13,0,13
T13_REX_lk40_p95_flw_s4t12,391,27.9,0.1739,-2153.22,-153.80,-5.507,2186.49,-357.17,0.27,-1.726,13,1,12
T32_VWR_lk50_k2_flw_s5t15,408,29.1,0.2010,-2155.11,-153.94,-5.282,2194.55,-393.14,2.27,-1.343,13,1,12
T06_WEX_w6_r25_s5t15,489,34.9,0.2127,-2167.29,-154.81,-4.432,2167.29,-496.60,-8.38,-1.153,13,0,13
T10_EMAX_9_21_s4t12,388,27.7,0.1727,-2171.29,-155.09,-5.596,2192.45,-365.92,-21.82,-1.616,13,0,13
T32_VWR_lk30_k5_flw_s4t12,367,26.2,0.1689,-2173.15,-155.23,-5.921,2173.15,-335.85,-10.91,-1.763,13,0,13
T10_EMAX_9_21_s3t9,392,28.0,0.1378,-2202.91,-157.35,-5.620,2202.91,-287.15,-20.77,-2.207,13,0,13
T10_EMAX_5_13_s5t15_FADE,539,38.5,0.2356,-2205.43,-157.53,-4.092,2349.66,-350.96,1.20,-1.390,13,1,12
T32_VWR_lk50_k2_flw_s4t12,414,29.6,0.1667,-2339.78,-167.13,-5.652,2395.41,-408.89,-1.30,-1.471,13,0,13
T32_VWR_lk30_k3_fade_s4t12,431,30.8,0.1717,-2403.91,-171.71,-5.578,2403.91,-385.92,11.18,-1.467,13,2,11
T44_VRP_v30-80_s8t24,1076,76.9,0.3336,-2415.89,-172.56,-2.245,2653.48,-826.12,110.88,-0.701,13,4,9
T06_WEX_w6_r25_s4t12,492,35.1,0.1850,-2426.81,-173.34,-4.933,2426.81,-624.26,-10.91,-1.139,13,0,13
T32_VWR_lk30_k2_fade_s5t15,494,35.3,0.2105,-2440.55,-174.32,-4.940,2458.00,-465.26,3.75,-1.498,13,1,12
T06_WEX_w6_r25_s3t9,499,35.6,0.1663,-2441.72,-174.41,-4.893,2441.72,-434.55,-17.82,-1.407,13,0,13
T32_VWR_lk30_k3_flw_s5t15,454,32.4,0.1938,-2663.35,-190.24,-5.866,2663.35,-447.97,-39.61,-1.988,13,0,13
T32_VWR_lk30_k3_flw_s4t12,449,32.1,0.1626,-2714.39,-193.89,-6.045,2714.39,-377.13,-21.82,-1.929,13,0,13
T13_REX_lk40_p90_fade_s5t20,704,50.3,0.1989,-2742.76,-195.91,-3.896,2793.85,-550.19,58.19,-1.123,13,2,11
T10_EMAX_5_13_s4t12_FADE,575,41.1,0.1896,-2867.16,-204.80,-4.986,2921.08,-436.67,-21.55,-1.693,13,0,13
T32_VWR_lk30_k2_fade_s4t12,518,37.0,0.1699,-2913.83,-208.13,-5.625,2913.83,-487.05,11.18,-1.600,13,2,11
T10_EMAX_5_13_s3t9_FADE,592,42.3,0.1622,-2968.91,-212.06,-5.015,2983.53,-457.53,-17.82,-1.804,13,0,13
T13_REX_lk40_p90_fade_s5t15,723,51.6,0.2241,-3073.14,-219.51,-4.251,3103.50,-604.60,12.36,-1.317,13,1,12
T44_VRP_v30-80_s5t15,1362,97.3,0.2775,-3091.05,-220.79,-2.269,3133.04,-515.99,33.95,-1.210,13,2,11
T13_REX_lk20_p90_fade_s5t20,708,50.6,0.1893,-3106.32,-221.88,-4.387,3106.32,-517.17,23.62,-1.287,13,1,12
T19_LRS_lk10_sl5_fade_s5t15,704,50.3,0.2244,-3148.98,-224.93,-4.473,3225.73,-578.86,-56.72,-1.428,13,0,13
T10_EMAX_5_13_s5t15,633,45.2,0.2180,-3167.53,-226.25,-5.004,3210.80,-523.99,2.27,-1.868,13,1,12
T44_VRP_v30-80_s4t12,1518,108.4,0.2747,-3203.13,-228.79,-2.110,3233.73,-424.52,23.74,-1.669,13,1,12
T19_LRS_lk10_sl10_fade_s5t15,645,46.1,0.2109,-3226.65,-230.47,-5.003,3300.53,-682.95,-36.30,-1.349,13,0,13
T10_EMAX_5_13_s4t12,640,45.7,0.1875,-3382.21,-241.59,-5.285,3415.48,-506.95,0.27,-2.039,13,1,12
T10_EMAX_5_13_s3t9,648,46.3,0.1559,-3386.19,-241.87,-5.226,3402.28,-504.31,-17.82,-2.054,13,0,13
T13_REX_lk40_p90_fade_s4t12,741,52.9,0.1984,-3394.10,-242.44,-4.580,3405.28,-497.14,15.47,-1.789,13,1,12
T32_VWR_lk30_k2_flw_s5t15,556,39.7,0.1871,-3401.26,-242.95,-6.117,3401.26,-654.43,-10.64,-1.518,13,0,13
T32_VWR_lk30_k2_flw_s4t12,570,40.7,0.1649,-3403.72,-243.12,-5.971,3403.72,-509.62,-12.26,-2.043,13,0,13
T19_LRS_lk10_sl2_fade_s5t15,739,52.8,0.2138,-3528.00,-252.00,-4.774,3636.53,-681.53,-50.56,-1.444,13,0,13
T13_REX_lk20_p90_fade_s4t12,753,53.8,0.1952,-3543.44,-253.10,-4.706,3543.44,-568.77,-18.16,-1.652,13,0,13
T13_REX_lk20_p90_fade_s5t15,726,51.9,0.2094,-3566.43,-254.75,-4.912,3566.43,-655.45,-26.37,-1.466,13,0,13
T13_REX_lk40_p90_flw_s5t20,715,51.1,0.1818,-3616.01,-258.29,-5.057,3716.09,-579.12,37.45,-1.417,13,1,12
T19_LRS_lk10_sl10_fade_s4t12,665,47.5,0.1684,-3651.71,-260.84,-5.491,3674.34,-567.92,-21.55,-1.980,13,0,13
T06_WEX_w5_r20_s5t15,782,55.9,0.2072,-3701.77,-264.41,-4.734,3757.95,-664.39,-24.86,-1.469,13,0,13
T15_HA_n5_fade_s5t15,646,46.1,0.1904,-3704.13,-264.58,-5.734,3723.85,-571.17,-0.55,-1.749,13,0,13
T15_HA_n5_fade_s4t12,655,46.8,0.1679,-3720.17,-265.73,-5.680,3772.38,-513.12,0.54,-1.822,13,1,12
T06_WEX_w5_r20_s4t12,809,57.8,0.1965,-3754.05,-268.15,-4.640,3776.14,-714.84,10.31,-1.435,13,1,12
T13_REX_lk20_p90_flw_s5t20,697,49.8,0.1736,-3754.82,-268.20,-5.387,3830.36,-550.71,37.45,-1.513,13,1,12
T19_LRS_lk10_sl5_fade_s4t12,723,51.6,0.1798,-3763.78,-268.84,-5.206,3808.50,-624.77,-21.55,-1.890,13,0,13
T15_HA_n5_flw_s3t9,683,48.8,0.1420,-3764.71,-268.91,-5.512,3764.71,-475.07,-44.55,-2.344,13,0,13
T13_REX_lk40_p90_flw_s5t15,726,51.9,0.2052,-3773.34,-269.52,-5.197,3872.79,-618.09,17.45,-1.573,13,1,12
T15_HA_n5_flw_s5t15,667,47.6,0.1889,-3896.75,-278.34,-5.842,3911.93,-509.77,-53.09,-2.197,13,0,13
T03_PB_mshift12,2064,147.4,0.3348,-3916.28,-279.73,-1.897,3995.15,-758.44,-55.67,-1.219,13,0,13
T01_PB_be5o0,2183,155.9,0.1919,-3922.08,-280.15,-1.797,4172.28,-607.25,65.64,-1.478,13,1,12
T10_30s_EMA9_21_s4t12,796,56.9,0.1947,-3940.44,-281.46,-4.950,3963.07,-462.58,20.17,-2.027,13,1,12
T19_LRS_lk10_sl10_flw_s4t12,706,50.4,0.1728,-3979.13,-284.22,-5.636,3990.31,-512.84,11.45,-2.078,13,1,12
T13_REX_lk20_p90_flw_s5t15,724,51.7,0.1961,-3997.46,-285.53,-5.521,4088.54,-571.53,-23.79,-1.786,13,0,13
T15_HA_n5_fade_s3t9,665,47.5,0.1218,-4006.26,-286.16,-6.024,4034.98,-528.32,-31.01,-2.116,13,0,13
T15_HA_n5_flw_s4t12,674,48.1,0.1573,-4025.59,-287.54,-5.973,4025.59,-472.18,-54.55,-2.331,13,0,13
T19_LRS_lk10_sl10_flw_s5t15,699,49.9,0.1946,-4110.65,-293.62,-5.881,4125.83,-501.18,15.95,-2.217,13,1,12
T06_WEX_w5_r20_s3t9,822,58.7,0.1630,-4117.96,-294.14,-5.010,4134.05,-655.14,-21.28,-1.581,13,0,13
T02_PB_decay300_p5,2303,164.5,0.3791,-4187.26,-299.09,-1.818,4249.81,-930.27,53.65,-1.240,13,1,12
T01_PB_be8o20,2044,146.0,0.5254,-4198.02,-299.86,-2.054,4497.67,-847.98,177.30,-0.988,13,2,11
T19_LRS_lk10_sl2_fade_s4t12,772,55.1,0.1723,-4213.66,-300.98,-5.458,4269.29,-647.61,-34.37,-2.003,13,0,13
T13_REX_lk20_p85_fade_s5t20,994,71.0,0.1922,-4306.58,-307.61,-4.333,4306.58,-792.67,-26.54,-1.376,13,0,13
T13_REX_lk40_p90_flw_s4t12,752,53.7,0.1662,-4317.52,-308.39,-5.741,4339.88,-521.96,-23.86,-2.044,13,0,13
T19_LRS_lk10_sl5_flw_s4t12,755,53.9,0.1682,-4350.64,-310.76,-5.762,4361.82,-569.79,22.36,-2.038,13,1,12
T01_PB_be3o0,2449,174.9,0.1372,-4368.59,-312.04,-1.784,4469.49,-794.50,-9.80,-1.431,13,0,13
T34_TCD_w30_t30_fade_s4t12,893,63.8,0.1859,-4379.70,-312.84,-4.904,4412.97,-710.11,-10.91,-1.693,12,0,12
T13_REX_lk40_p85_fade_s5t20,1002,71.6,0.1906,-4411.58,-315.11,-4.403,4411.58,-679.78,-15.75,-1.733,13,0,13
T10_30s_EMA9_21_s3t9,831,59.4,0.1516,-4415.51,-315.39,-5.313,4415.51,-523.63,-1.73,-2.308,13,0,13
T38_WIDESTOP_s25_trail8,2765,197.5,0.3349,-4428.64,-316.33,-1.602,4461.84,-735.99,39.79,-1.229,13,1,12
T01_PB_be5o10,2265,161.8,0.1589,-4437.09,-316.94,-1.959,4685.20,-779.57,49.31,-1.275,13,1,12
T40_ASYM_s30_t45,2491,177.9,0.1461,-4440.88,-317.21,-1.783,4495.37,-1009.57,196.24,-0.962,13,2,11
T19_LRS_lk10_sl5_flw_s5t15,747,53.4,0.1901,-4468.75,-319.20,-5.982,4483.93,-559.68,2.18,-2.132,13,1,12
T13_REX_lk20_p90_flw_s4t12,755,53.9,0.1576,-4517.36,-322.67,-5.983,4539.45,-604.19,-36.39,-1.881,13,0,13
T08_DOJ_s4t16,908,64.9,0.1586,-4547.08,-324.79,-5.008,4585.44,-705.30,-43.64,-1.812,13,0,13
T19_LRS_lk10_sl2_flw_s5t15,793,56.6,0.1942,-4615.78,-329.70,-5.821,4630.96,-645.56,19.65,-2.104,13,1,12
T08_DOJ_s4t12,931,66.5,0.1901,-4628.46,-330.60,-4.971,4639.64,-543.02,-21.28,-1.923,13,0,13
T19_LRS_lk10_sl2_flw_s4t12,812,58.0,0.1700,-4647.70,-331.98,-5.724,4658.88,-588.54,11.45,-2.158,13,1,12
T08_DOJ_s5t15,876,62.6,0.2021,-4675.91,-333.99,-5.338,4715.35,-612.24,-14.33,-1.935,13,0,13
T38_WIDESTOP_s30_trail10,2374,169.6,0.3463,-4702.84,-335.92,-1.981,5169.63,-1263.30,146.89,-0.941,13,1,12
T03_PB_mshift8,2605,186.1,0.3585,-4741.82,-338.70,-1.820,4915.01,-739.84,77.29,-1.282,13,3,10
T13_REX_lk20_p85_fade_s5t15,1020,72.9,0.2157,-4757.28,-339.81,-4.664,4774.73,-772.41,-26.37,-1.563,13,0,13
T34_TCD_w30_t30_fade_s3t9,887,63.4,0.1466,-4757.87,-339.85,-5.364,4778.23,-739.29,-8.91,-1.888,12,0,12
T34_TCD_w30_t30_flw_s4t12,917,65.5,0.1767,-4771.29,-340.81,-5.203,4771.29,-826.48,28.93,-1.674,12,1,11
T02_PB_decay180_p3,2527,180.5,0.4013,-4777.83,-341.27,-1.891,4816.19,-635.35,-22.52,-1.713,13,0,13
T34_TCD_w120_t50_flw_s4t12,998,71.3,0.1884,-4843.76,-345.98,-4.853,4844.03,-710.45,-2.00,-1.642,12,0,12
T01_PB_trail8,2763,197.4,0.3304,-4864.14,-347.44,-1.760,4909.54,-690.04,-43.92,-1.524,13,0,13
T40_ASYM_s20_t50,2746,196.1,0.1063,-4940.57,-352.90,-1.799,4976.74,-940.62,86.31,-1.159,13,2,11
T40_ASYM_s15_t30,2921,208.6,0.0948,-4963.82,-354.56,-1.699,4963.82,-886.61,46.18,-1.294,13,2,11
T02_PB_decay120_p2,2717,194.1,0.3979,-4988.04,-356.29,-1.836,5119.49,-659.71,-60.23,-2.026,13,0,13
T13_REX_lk40_p85_fade_s4t12,1073,76.6,0.1948,-5023.14,-358.80,-4.681,5056.68,-671.68,-6.35,-1.933,13,0,13
T03_PB_mshift5,3525,251.8,0.3271,-5031.27,-359.38,-1.427,5036.21,-702.19,9.16,-1.841,13,1,12
T34_TCD_w120_t50_fade_s4t12,1048,74.9,0.1880,-5084.38,-363.17,-4.852,5084.65,-868.92,-21.82,-1.467,13,0,13
T34_TCD_w120_t50_flw_s3t9,1050,75.0,0.1667,-5107.13,-364.80,-4.864,5107.13,-775.66,-17.82,-1.725,12,0,12
T34_TCD_w30_t30_flw_s3t9,946,67.6,0.1459,-5126.64,-366.19,-5.419,5126.64,-784.73,-26.73,-1.898,12,0,12
T13_REX_lk20_p85_fade_s4t12,1055,75.4,0.1896,-5130.53,-366.47,-4.863,5141.71,-706.20,-32.46,-1.919,13,0,13
T03_PB_mshift3,3569,254.9,0.2401,-5201.30,-371.52,-1.457,5210.64,-571.44,13.65,-2.151,13,1,12
T13_REX_lk40_p85_fade_s5t15,1049,74.9,0.2059,-5217.12,-372.65,-4.973,5219.39,-766.25,-0.55,-1.943,13,0,13
T13_REX_lk40_p85_flw_s5t20,1047,74.8,0.1796,-5340.90,-381.49,-5.101,5410.53,-727.03,11.63,-1.767,13,1,12
T36_OCOF_imp4_s10t30_INV,2092,149.4,0.3394,-5391.98,-385.14,-2.577,5776.85,-1064.14,177.31,-1.280,13,1,12
T08_DOJ_s3t9,983,70.2,0.1414,-5393.96,-385.28,-5.487,5393.96,-619.65,-35.67,-2.114,13,0,13
T36_OCOF_imp6_s10t30_INV,2010,143.6,0.3328,-5427.87,-387.70,-2.700,5932.91,-1035.75,10.65,-1.261,13,1,12
T36_OCOF_imp8_s8t24_INV,2157,154.1,0.3023,-5440.86,-388.63,-2.522,5527.58,-1163.75,34.64,-1.146,13,1,12
T34_TCD_w120_t50_fade_s3t9,1098,78.4,0.1621,-5466.20,-390.44,-4.978,5466.20,-823.31,-1.73,-1.521,13,0,13
T06_WEX_w4_r20_s4t12,1134,81.0,0.1914,-5467.33,-390.52,-4.821,5478.51,-767.36,-68.82,-1.868,13,0,13
T15_HA_n3_fade_s5t15,1043,74.5,0.2033,-5479.15,-391.37,-5.253,5511.78,-846.62,32.63,-1.705,13,1,12
